,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
103,0,0,2,0,5,0,2,5,0,0,0,0,0,3,1,0,4,10,1,0,0,3,10,4,7,0,3,8,2,2,9,7,0,6,0,4,1,2,2,0,0,0,0,4,7,0,0,2,0,0,7,0,0,6,4,0,0,8,13,8,1,6,7,0,0,0,8,0,0,0,6,0,0,0,2,5,3,6,2,0,0,8,6,7,7,14,31,21,9,0,4,0,1,5,9,21,33,46,58,74,88,98,114,131,131,122,112,100,92,82,71,61,49,35,21,20,10,0,5,5,0,0,0,8,0,0,8,3,1
104,0,0,2,0,0,2,0,0,4,0,0,0,0,0,2,0,0,2,9,1,0,0,1,11,4,4,0,3,10,0,0,5,4,0,3,0,4,3,4,2,0,0,0,0,11,6,0,0,1,0,1,5,0,0,5,4,0,0,7,14,5,2,13,5,0,0,2,8,0,0,0,6,0,0,0,0,2,2,5,0,0,0,9,13,6,5,21,30,22,12,0,2,0,0,5,11,21,32,43,64,76,88,104,121,131,131,121,112,102,93,83,71,61,51,39,25,18,9,0,5,5,0,0,0,6,0,0,9,4
105,0,0,0,7,0,5,7,0,0,4,0,0,5,0,0,2,0,0,1,6,5,0,1,1,7,8,4,0,0,15,5,0,10,0,4,0,0,1,0,0,0,0,5,0,1,11,6,0,0,0,0,0,9,0,0,1,2,0,0,4,19,9,3,9,1,0,0,0,8,0,0,0,2,5,5,5,4,2,2,1,4,0,0,6,10,2,11,21,27,26,16,4,2,0,0,2,11,20,36,54,64,74,92,111,119,129,132,122,110,98,90,80,68,60,55,45,33,19,9,0,2,2,5,0,1,7,0,0,5
106,0,0,0,0,8,0,5,7,5,5,4,0,0,5,5,5,7,0,0,0,5,10,0,0,0,6,13,3,0,5,15,5,0,8,0,3,0,0,0,0,0,0,0,5,0,6,16,6,0,0,0,0,0,14,4,0,2,1,0,0,9,17,8,3,9,0,0,0,0,13,3,1,0,2,5,5,4,4,7,2,0,3,0,0,5,10,1,11,19,26,24,14,9,2,0,0,7,10,24,40,53,64,80,97,112,120,127,130,121,111,99,88,78,66,59,56,46,34,20,10,0,1,2,3,0,0,6,0,0
107,0,0,6,0,0,5,0,3,6,4,3,3,0,0,4,4,4,5,0,0,0,4,7,3,0,0,5,12,4,0,5,11,2,0,5,0,2,6,1,0,0,0,0,0,7,0,6,15,5,0,0,0,0,4,12,3,0,2,0,3,0,12,19,9,1,7,1,0,0,3,11,3,0,0,0,2,2,3,3,5,0,0,6,2,0,3,12,2,14,16,25,21,13,7,1,0,0,6,14,28,41,54,68,83,97,112,117,126,131,121,111,101,89,76,66,59,53,45,35,23,10,0,0,1,0,0,0,9,0
108,0,5,0,6,2,0,5,0,3,6,2,8,3,0,0,4,4,2,3,0,0,0,3,6,2,0,0,4,11,4,0,3,11,1,0,4,0,1,5,0,0,5,0,0,0,7,0,5,20,10,0,0,0,0,2,11,5,0,7,0,3,2,11,17,7,0,6,0,5,0,1,13,3,0,0,0,1,7,3,1,4,0,0,5,1,0,2,17,7,13,15,24,21,11,6,1,0,0,5,18,29,40,53,73,85,99,111,116,125,129,121,111,100,90,78,68,58,58,50,40,28,14,0,0,0,0,0,0,7
109,0,0,2,0,5,1,0,2,0,2,3,1,7,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,1,10,3,0,2,7,0,0,0,0,0,1,0,0,4,0,0,0,6,0,10,18,8,0,0,0,0,1,10,3,0,3,0,0,1,8,14,4,0,2,0,4,0,3,9,2,0,0,0,0,6,0,0,0,0,0,1,0,0,7,13,5,9,14,23,18,8,4,0,0,0,8,17,26,38,63,73,85,97,107,115,122,127,117,107,97,88,78,66,57,57,49,39,27,13,0,0,0,0,0,0
110,0,0,0,0,0,2,0,0,1,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,4,10,0,0,0,0,0,0,0,2,0,0,0,5,0,8,16,6,0,0,0,0,0,8,2,0,0,0,0,0,6,11,3,0,1,0,2,0,2,6,0,0,0,0,0,4,0,10,0,0,10,0,0,0,4,10,4,5,13,21,17,7,3,10,0,0,7,16,28,51,62,75,85,96,106,113,120,126,116,104,94,87,77,65,56,56,47,49,39,27,13,0,0,0,0
111,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,3,9,6,1,0,0,0,0,0,4,0,0,0,4,0,8,14,4,0,0,0,0,0,7,5,0,3,2,0,0,4,12,2,0,0,0,2,0,0,3,0,0,0,0,0,1,0,13,3,0,8,2,0,3,1,9,1,4,11,20,17,7,2,7,0,1,6,16,37,51,65,73,84,97,106,113,119,125,115,103,94,84,76,66,56,56,46,46,38,28,16,2,3,0
112,0,0,0,6,1,0,0,0,5,5,0,0,0,0,5,9,5,0,0,0,0,5,0,0,1,0,5,0,0,1,0,0,3,0,0,0,1,8,5,0,0,0,0,0,0,9,5,0,0,3,0,8,13,9,0,0,1,0,0,5,5,0,2,2,0,0,3,10,2,5,0,1,0,0,0,3,0,0,5,0,0,0,3,12,2,0,7,2,0,2,0,7,6,4,10,19,22,12,1,6,0,0,6,25,38,55,63,74,85,95,105,111,117,123,114,104,92,84,76,67,57,55,46,44,36,26,15,5,1
113,0,0,0,0,5,0,0,0,0,4,2,0,0,0,0,4,8,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,8,1,0,0,0,0,6,12,6,0,0,0,0,0,4,1,0,0,0,0,0,0,9,1,2,0,0,0,0,0,1,0,0,2,0,0,0,2,8,0,0,6,0,0,0,0,6,3,0,8,18,18,10,0,3,0,0,15,26,41,53,64,73,82,95,101,107,114,121,113,103,91,83,75,65,53,54,44,42,34,24,12,2
114,0,0,0,4,0,9,4,0,0,0,0,1,4,0,0,0,3,4,1,0,5,0,2,0,0,5,0,0,0,4,4,0,4,0,5,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,5,5,11,2,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,4,4,4,5,0,0,0,7,0,0,0,0,4,0,0,2,5,0,2,0,2,0,0,8,15,23,13,1,0,5,5,14,27,43,54,61,69,85,91,97,106,119,118,115,105,93,80,72,62,57,50,46,44,34,22,8
115,0,0,0,0,4,0,5,12,2,0,8,0,0,12,2,0,0,11,1,1,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,2,0,0,0,2,0,0,8,0,5,2,10,2,0,0,0,0,1,0,8,8,0,0,0,0,0,16,6,0,0,0,0,0,3,0,8,0,5,0,0,0,8,2,0,0,0,4,0,2,8,1,0,0,6,13,20,10,0,0,3,5,17,31,42,51,59,75,84,90,96,107,119,114,113,103,93,83,71,58,56,46,42,44,34,22
116,0,0,0,4,0,8,4,2,11,1,0,7,4,2,11,1,0,1,10,0,6,0,7,0,0,5,0,1,0,4,4,0,4,0,8,0,0,0,0,0,0,0,4,2,9,1,0,0,0,0,0,0,13,3,4,0,7,0,0,0,4,0,0,0,4,7,0,0,0,0,6,13,3,4,4,4,5,0,2,0,13,3,1,0,0,0,5,1,0,5,0,6,0,0,4,0,0,0,11,15,16,6,5,0,0,7,19,28,38,49,63,71,80,89,101,109,121,113,112,102,90,80,75,65,58,48,39,40,30
117,0,0,0,4,1,4,12,2,1,10,0,0,11,1,1,10,0,0,0,7,5,5,2,3,0,5,4,0,0,4,8,4,4,0,5,5,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,5,12,2,0,0,4,0,0,4,0,0,0,0,3,3,0,0,0,0,3,9,7,8,8,9,4,0,0,5,10,0,0,0,0,0,4,0,5,1,2,5,0,0,1,0,0,5,13,11,12,11,2,0,0,9,16,24,34,53,59,67,79,94,99,111,120,112,109,99,87,84,74,67,60,50,38,36
118,0,5,0,0,6,1,4,10,2,1,8,5,1,9,1,1,10,0,0,0,6,5,4,1,2,0,5,3,0,0,4,6,4,3,0,4,4,0,0,0,0,5,0,2,0,0,8,0,5,0,0,0,0,5,10,1,2,0,9,0,0,3,0,0,0,0,2,2,5,0,0,2,2,9,7,8,7,14,4,0,0,4,9,0,0,0,0,5,3,0,4,0,2,3,0,0,1,0,0,4,12,10,11,10,4,2,0,8,15,24,41,52,58,69,82,96,101,116,125,115,109,99,87,83,73,66,60,50,38
119,0,0,5,0,1,3,0,4,9,1,1,8,2,1,8,0,0,10,0,7,0,5,1,3,3,0,0,7,3,0,0,0,3,6,0,0,6,4,0,2,2,0,2,0,2,0,0,10,0,12,2,0,0,0,3,12,2,9,0,8,0,0,3,0,0,0,0,4,2,4,0,1,4,0,6,4,5,7,13,4,0,0,3,9,0,0,0,0,4,0,2,0,0,2,5,7,0,0,0,0,4,14,7,11,11,5,0,2,8,16,31,43,54,59,70,83,92,106,116,126,122,112,100,89,79,69,73,63,51
120,0,0,0,2,0,0,0,0,3,8,0,0,5,0,0,7,0,0,7,0,4,0,1,0,2,0,0,0,6,0,0,0,0,2,3,10,0,5,3,0,1,1,0,0,0,1,0,0,9,2,10,0,0,0,0,2,11,1,8,0,5,0,0,1,0,0,0,0,3,1,2,0,0,1,0,3,1,4,6,11,1,10,0,2,19,9,0,0,0,1,0,0,0,0,1,3,6,10,0,0,0,4,11,6,10,10,1,0,1,6,19,30,44,51,60,71,79,96,105,116,124,132,122,110,96,80,67,70,61
121,0,0,0,5,0,5,5,0,0,3,4,0,5,1,0,0,7,0,0,4,4,4,1,0,0,6,0,0,0,11,5,0,5,0,6,0,6,0,2,0,0,1,6,0,0,0,1,0,0,6,0,6,4,0,0,0,1,8,1,5,5,2,0,0,0,0,0,0,0,3,0,0,0,5,6,5,7,1,4,2,15,5,7,0,9,15,6,0,0,4,0,1,0,0,0,0,3,3,14,4,0,0,8,8,4,8,11,1,0,0,9,18,30,43,55,61,72,86,96,106,113,122,137,127,115,101,85,67,66
122,0,0,0,0,6,0,2,5,0,0,3,4,0,5,0,0,0,7,0,7,1,3,0,0,2,0,5,2,0,1,8,1,0,7,0,4,2,6,0,4,2,0,0,6,0,0,0,3,0,7,7,0,3,3,0,2,1,8,8,0,2,4,2,0,0,0,0,2,0,0,3,1,2,0,2,3,2,7,0,4,5,13,4,7,0,9,15,6,0,0,6,0,0,0,2,7,0,1,4,12,4,2,0,8,9,5,4,13,3,1,7,11,20,31,41,56,62,74,86,97,113,112,125,139,129,117,108,98,86
123,0,5,0,0,2,6,0,0,5,0,0,8,4,0,5,0,0,0,5,0,6,1,2,0,0,1,0,4,1,0,1,6,1,0,6,0,3,1,5,0,3,7,0,0,5,0,0,0,8,0,5,5,0,3,1,0,4,1,13,7,0,1,3,0,0,0,0,0,7,0,0,5,0,2,0,2,2,7,7,0,3,4,12,3,6,0,8,20,10,0,0,5,0,0,0,2,7,0,0,3,11,3,1,0,10,11,4,3,12,2,1,6,10,19,30,46,55,67,79,88,103,112,115,127,138,128,117,107,96
124,0,5,4,0,2,2,6,0,0,5,0,5,8,2,0,5,0,0,0,5,0,6,0,1,0,0,1,0,3,1,0,0,6,0,0,5,0,2,0,4,0,8,7,0,0,5,0,0,5,8,0,3,4,0,1,0,2,4,6,12,7,0,0,1,0,0,0,0,5,7,0,2,4,0,2,0,1,7,7,5,0,2,3,11,2,4,0,13,19,9,0,0,5,0,0,0,2,6,0,0,2,10,2,0,2,12,10,3,2,10,2,0,5,9,18,32,45,60,72,81,93,102,112,117,126,137,128,118,106
125,0,0,2,9,0,7,7,2,0,0,1,0,10,4,2,0,5,0,0,0,9,0,7,0,0,4,0,0,0,8,6,0,5,2,4,0,1,0,0,0,0,0,13,3,0,0,5,0,0,2,4,0,7,4,0,0,0,0,4,3,17,7,0,0,0,0,0,0,0,5,3,0,0,9,5,7,4,1,7,3,9,0,0,1,8,0,1,3,10,23,13,1,0,1,0,0,0,0,10,1,0,0,14,4,0,2,13,6,0,0,7,0,0,4,13,22,33,46,60,71,81,90,107,108,118,127,134,125,115
126,0,0,0,2,10,0,7,7,7,5,0,1,0,10,9,7,5,5,0,0,0,14,4,5,0,0,9,0,0,0,8,3,0,3,1,3,0,0,0,0,0,0,3,13,3,5,5,3,0,0,0,4,0,12,2,0,1,0,0,2,7,15,6,0,0,0,0,0,0,5,5,4,0,0,9,5,6,4,6,7,2,8,0,0,0,8,0,1,1,13,21,11,6,0,0,0,5,0,0,9,0,0,4,13,5,1,3,11,5,0,0,5,0,0,3,14,23,34,46,61,71,80,97,105,108,116,126,132,123
127,0,0,0,4,0,14,4,3,6,6,1,0,5,0,9,8,6,1,4,0,5,4,16,6,1,5,0,5,0,4,4,8,7,0,8,0,0,0,0,0,0,0,4,3,10,2,4,1,2,0,0,0,9,2,11,1,0,0,0,0,6,5,12,2,0,0,0,0,0,0,1,2,0,4,4,13,10,5,3,2,12,2,4,0,0,0,5,0,0,6,11,23,13,2,0,0,0,2,5,2,5,0,5,3,10,2,3,1,7,1,0,0,1,0,5,4,16,24,34,47,58,70,85,93,107,110,116,122,128
128,0,0,0,0,5,4,14,4,8,11,6,1,0,5,5,14,13,6,0,3,0,10,6,14,4,0,10,0,4,0,4,1,8,5,0,7,0,0,0,0,0,0,0,4,2,15,7,2,1,1,0,0,0,14,4,9,2,0,0,0,0,4,4,12,2,0,0,0,0,5,0,2,0,0,4,4,12,10,10,3,2,11,1,3,0,0,0,5,0,0,4,13,28,18,6,0,5,0,1,4,1,3,0,4,4,11,1,1,0,5,0,0,0,0,0,6,6,16,24,35,46,60,73,83,97,105,109,114,120
129,0,0,0,0,1,5,4,14,9,13,11,6,1,0,10,10,19,13,4,0,2,5,8,4,12,3,5,8,0,4,0,1,1,6,4,0,5,0,0,0,0,0,0,0,3,7,20,10,2,0,0,0,0,5,12,2,10,1,0,0,0,0,3,4,12,2,0,0,0,5,5,1,0,0,0,4,3,12,15,10,2,1,9,0,2,0,0,0,3,0,0,3,18,28,18,6,5,4,0,0,3,0,2,0,5,5,9,0,0,0,4,0,0,0,0,1,4,6,16,25,34,46,60,73,85,95,104,107,112
130,0,0,1,0,0,0,2,4,13,8,10,10,3,0,0,9,9,16,11,4,0,1,2,8,6,8,2,7,14,4,1,0,0,3,2,3,2,6,6,2,2,0,0,0,2,2,10,22,12,2,0,0,0,0,3,14,4,10,0,0,0,0,2,0,2,10,8,2,0,0,2,4,3,0,0,0,0,2,11,12,6,1,1,11,1,0,2,0,0,0,2,0,8,16,30,20,8,4,0,0,6,5,0,4,0,4,2,11,6,0,0,6,2,0,0,0,0,3,6,15,25,36,48,62,75,83,95,104,107
131,0,0,0,6,0,5,5,0,4,13,4,10,15,5,0,0,9,6,15,8,8,0,2,0,4,10,8,0,4,19,9,0,5,0,7,0,0,0,3,2,0,2,5,0,0,2,2,12,22,12,0,0,4,0,0,4,12,2,10,0,5,0,0,0,0,1,7,4,2,0,0,0,0,8,5,5,4,0,2,7,16,6,0,1,8,0,0,2,0,4,0,3,0,6,18,27,20,10,8,1,0,2,9,0,2,0,5,1,8,2,0,0,2,1,4,0,1,0,3,5,13,22,41,52,63,76,85,92,100
132,0,0,0,1,3,1,6,1,0,3,9,3,11,11,3,0,0,5,5,11,10,6,5,0,0,6,8,4,0,9,20,10,1,1,2,3,0,0,0,0,0,0,3,1,0,0,0,2,11,18,9,0,2,2,0,0,2,8,1,7,1,2,0,0,0,0,0,3,3,0,0,0,0,1,9,6,7,3,0,0,9,12,3,0,0,4,0,0,0,2,0,5,1,0,8,15,25,16,12,11,1,0,4,7,0,0,5,1,0,5,0,0,0,1,3,1,5,0,0,0,3,10,27,37,57,68,75,82,90
133,0,0,6,0,1,0,0,4,0,0,1,8,1,9,10,2,0,0,3,5,8,9,3,8,0,0,5,7,5,0,10,16,7,0,0,1,2,6,1,0,0,0,0,1,3,0,0,0,1,11,18,8,0,1,0,0,0,2,7,4,4,4,4,0,0,0,1,0,2,2,0,0,0,0,0,6,3,6,2,0,0,8,15,5,0,0,6,0,3,0,1,0,4,0,0,8,15,24,14,10,12,2,0,6,7,0,0,4,2,0,5,0,0,0,0,3,0,4,0,0,0,2,17,26,47,56,68,78,82
134,0,0,6,3,0,0,0,0,3,0,0,0,5,0,8,9,1,0,0,3,2,7,6,6,7,0,0,4,8,2,0,6,13,6,0,0,0,8,7,0,0,0,0,0,3,2,0,0,0,1,11,16,6,0,0,0,0,0,1,10,1,7,6,2,0,0,1,0,0,1,0,0,0,0,0,0,3,2,5,0,0,0,11,17,7,0,2,5,3,0,0,0,0,2,0,0,7,14,21,12,11,11,1,2,6,7,0,0,5,2,0,4,0,0,0,0,0,0,3,0,0,0,7,16,37,44,56,71,78
135,0,0,0,6,4,0,0,0,5,8,0,0,0,5,5,13,14,4,0,0,2,7,5,4,4,6,5,0,3,8,2,0,6,11,5,0,0,0,7,5,0,0,0,0,0,8,7,0,0,0,1,11,15,11,1,0,1,0,0,0,10,0,6,6,2,0,0,0,0,5,1,1,0,0,0,0,0,3,7,5,0,0,1,10,16,7,0,2,3,2,0,0,5,0,0,0,5,6,13,20,11,9,10,0,3,7,5,0,0,3,1,0,2,0,0,1,0,0,0,4,0,0,0,6,25,35,46,59,69
136,0,0,0,0,6,0,0,8,0,5,16,6,0,8,5,5,13,22,12,0,0,2,3,2,3,0,6,4,0,0,4,0,0,5,7,3,0,0,0,6,4,0,0,8,0,0,8,6,0,0,0,9,7,15,8,0,0,1,0,0,0,7,0,14,14,4,0,0,0,0,13,3,0,0,0,0,0,0,3,15,5,0,0,0,8,24,14,2,0,0,1,0,0,13,3,0,0,3,3,10,17,10,5,8,0,3,3,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,15,23,35,49,57
137,0,0,0,5,0,11,5,0,8,0,6,16,11,1,8,5,5,12,21,11,4,0,3,0,0,7,0,2,1,5,5,3,5,0,9,4,0,0,0,0,2,4,5,0,5,0,0,4,6,0,0,0,13,7,14,4,0,0,1,0,5,0,4,4,10,13,3,0,0,0,3,11,1,5,5,5,4,0,0,5,19,9,0,0,0,14,21,14,4,4,0,2,0,3,9,0,0,0,7,4,7,13,14,4,6,0,4,0,1,0,0,0,0,0,4,0,1,0,0,0,0,1,5,0,5,16,25,37,45
138,0,0,0,0,3,1,10,2,0,6,0,6,15,8,0,6,3,2,20,19,10,2,0,2,0,0,5,0,0,0,4,9,2,2,0,6,1,0,0,0,0,0,3,2,0,3,0,0,2,4,2,0,3,11,15,11,2,0,0,0,0,4,0,1,1,18,11,1,0,0,0,1,8,0,4,4,4,2,0,0,9,16,8,0,0,4,13,19,13,3,1,0,0,0,0,7,0,0,0,7,2,4,12,13,3,4,0,1,0,3,0,0,0,8,0,2,0,0,0,0,0,0,0,2,0,6,14,27,39
139,0,0,0,0,0,0,0,9,0,0,5,0,5,14,6,0,4,2,10,22,15,8,0,0,10,0,0,13,3,0,0,0,5,10,0,0,14,4,2,8,8,0,0,2,2,0,1,8,0,4,3,1,0,1,8,23,13,4,0,0,0,0,4,0,0,8,20,19,9,0,0,0,9,4,0,0,0,3,0,0,0,8,14,8,0,0,4,12,17,9,11,1,0,0,8,2,5,0,0,0,9,10,2,12,13,3,0,8,3,0,5,8,8,0,4,0,0,0,0,0,2,0,0,8,0,0,8,17,27
140,0,0,6,0,0,0,0,0,8,0,0,4,0,4,13,5,0,2,0,10,19,14,5,3,0,7,0,3,14,4,0,0,0,4,7,0,4,20,10,1,7,7,0,0,4,1,0,0,7,0,4,1,0,0,0,13,23,13,3,3,0,3,2,2,0,0,10,19,18,8,0,0,0,6,1,0,0,0,2,0,0,0,11,16,7,0,2,3,15,14,8,8,0,0,0,8,1,4,0,0,1,8,7,4,12,13,3,0,9,3,0,4,7,6,0,4,0,0,0,0,0,1,0,0,5,0,0,11,17
141,0,0,0,3,1,0,0,0,0,7,0,0,1,0,3,12,4,0,0,7,9,18,10,4,5,0,6,2,4,11,1,0,0,2,1,5,2,10,20,12,3,7,4,0,0,3,0,2,0,14,4,4,0,0,0,3,14,30,20,8,0,0,3,2,2,0,0,12,19,17,8,1,2,0,3,0,0,0,0,2,0,0,1,11,14,7,0,2,5,12,16,6,7,0,2,7,7,0,1,0,0,3,5,7,5,13,9,5,0,10,10,2,6,5,3,1,0,0,0,1,7,0,0,2,0,1,7,1,12
142,0,0,6,0,3,0,0,0,0,0,5,0,0,0,0,2,11,2,0,0,4,8,15,13,3,2,0,5,3,1,8,0,0,0,0,0,4,8,11,19,11,2,4,2,2,0,2,0,1,4,14,4,1,0,0,0,4,18,29,23,13,3,2,1,0,0,1,2,11,18,15,8,0,0,0,0,0,0,0,0,0,0,3,3,10,12,9,0,5,2,11,13,5,5,0,2,6,6,0,0,1,0,0,7,7,5,10,8,6,0,10,9,1,4,2,3,0,0,0,0,1,6,0,0,0,0,1,10,2
143,0,0,0,7,0,4,1,0,0,0,0,4,1,0,0,0,1,7,1,0,2,2,13,12,9,5,0,0,2,4,2,9,1,0,2,0,0,1,5,9,15,10,3,0,0,0,0,0,0,0,4,10,6,0,0,0,0,8,17,26,24,14,2,0,0,0,0,0,1,9,14,12,4,1,1,1,2,0,0,0,2,0,0,1,0,6,10,8,0,7,1,16,11,1,1,0,0,2,8,3,0,0,2,0,4,4,10,6,5,3,0,6,5,0,6,0,8,0,0,0,0,0,7,0,5,5,0,0,7
144,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,11,1,0,0,3,10,7,9,2,0,0,1,3,10,8,0,0,0,0,0,0,0,5,13,9,0,0,0,0,0,0,0,0,0,10,3,4,0,0,0,7,14,25,21,11,0,0,4,0,0,0,0,5,11,7,3,0,0,1,0,0,0,0,0,0,0,0,0,2,8,5,0,2,6,13,7,0,0,0,0,2,8,0,0,0,0,0,1,5,5,3,4,0,0,1,9,0,3,1,6,0,0,0,0,0,2,1,6,1,0,0
145,0,0,0,0,0,0,0,11,1,0,8,0,0,11,1,0,0,8,1,11,1,0,0,0,9,3,9,1,0,0,0,0,6,7,0,0,0,0,0,0,0,3,9,17,7,0,0,0,0,0,0,8,0,10,0,3,0,0,0,4,13,22,19,19,9,0,1,0,0,0,8,5,10,3,0,0,0,0,0,8,0,0,0,0,0,8,0,0,5,1,0,0,6,21,11,0,0,0,0,0,5,0,0,0,0,0,0,4,2,1,4,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,6,0,0
