,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
89,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,4,0,3,0,0,2,5,0,0,0,0,3,0,3,0,0,0,0,1,1,0,0,0,0,5,12,4,1,0,1,0,0,0,0,0,0,1,0,0,3,0,3,0,2,3,0,3,0,0,2,0,0,0,10,17,12,7,10,13,18,12,8,0,1,8,14,22,29,27,17,6,0,0,0,0,0,0,0,0,0,4,0,4,9,17,7,0,0,3,0,0,0,7,0,0,0,0,0,0,1,8,5,11,6,13,6,0,5,8,14,4,0,0,1,0,0,0,0,0,0,6
90,0,0,0,0,0,0,1,0,0,2,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,3,5,0,0,0,0,3,0,3,0,0,1,4,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,5,0,10,11,3,3,0,0,5,2,0,0,0,0,0,0,2,3,0,1,0,4,2,2,3,0,5,4,0,0,0,9,15,11,12,9,13,17,17,7,2,1,7,16,27,27,27,17,6,0,0,0,0,0,0,0,0,0,4,0,3,8,17,12,2,0,5,0,0,0,6,0,0,0,0,0,0,0,10,5,10,4,12,11,1,10,7,13,3,0,0,6,0,0,0,5,0,0
91,0,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6,3,10,5,0,0,0,8,0,2,0,0,0,2,0,0,0,0,2,0,7,1,1,0,0,0,5,1,2,3,0,8,9,4,0,0,0,6,1,0,0,0,0,5,1,2,3,0,0,1,2,3,7,2,0,6,2,0,0,0,9,14,11,10,14,11,17,16,8,2,0,8,17,25,27,25,22,12,0,0,0,0,0,0,0,0,5,9,0,1,13,17,11,1,1,5,0,0,0,6,0,0,5,0,0,0,1,9,4,8,3,12,10,1,8,5,11,1,0,0,5,0,0,0,4,0
92,0,0,2,0,2,0,0,0,0,5,5,0,6,0,0,3,0,0,0,0,2,0,2,4,2,0,5,2,9,2,2,0,0,5,0,0,0,0,2,4,0,0,0,4,7,0,4,0,1,0,0,0,2,0,0,2,0,10,6,4,0,0,0,8,0,0,2,0,0,2,5,6,0,0,0,0,0,2,4,1,0,8,0,0,0,0,5,13,13,9,10,10,22,13,12,7,0,7,16,29,23,24,27,17,5,0,0,0,0,0,0,0,4,5,2,3,12,13,11,1,0,2,4,0,4,8,0,0,1,0,0,0,0,6,0,5,2,9,9,3,10,1,13,3,0,5,2,0,0,0,0
93,0,1,1,1,0,0,0,0,0,0,2,10,0,7,0,0,8,0,0,0,0,3,0,0,1,3,2,6,3,9,0,2,1,1,4,0,0,0,0,0,4,0,0,0,1,8,5,3,0,0,0,1,5,4,0,2,1,0,15,5,3,2,5,0,7,0,0,2,1,5,0,3,6,0,5,0,5,1,3,6,6,0,8,0,0,0,0,7,10,14,9,12,12,27,17,9,12,2,6,17,29,24,21,25,15,4,0,0,0,0,0,1,1,3,2,3,5,11,10,16,6,1,0,3,0,1,9,1,0,1,0,5,1,0,5,0,7,2,11,6,0,10,3,10,5,0,5,1,2,0,0
94,0,5,0,0,0,0,0,0,0,0,0,3,9,0,5,0,1,6,0,0,0,0,1,0,0,6,3,7,11,2,7,0,7,0,0,3,0,0,0,0,0,2,0,0,0,6,9,4,0,0,0,5,2,5,2,0,0,0,5,12,4,3,3,4,0,5,0,0,7,2,5,0,3,3,1,3,1,10,0,3,7,4,0,7,0,0,0,0,5,15,12,9,11,17,27,17,10,12,2,7,17,34,24,21,24,14,2,0,0,0,0,5,6,0,1,7,3,4,8,11,16,6,1,0,3,0,0,14,4,0,1,1,4,0,0,4,0,6,2,9,4,0,8,0,10,4,0,4,1,1,0
95,0,0,1,0,5,0,0,0,0,2,2,0,5,5,0,10,0,0,2,0,5,0,5,2,5,0,5,1,5,8,7,4,0,3,0,0,0,0,5,5,0,0,0,1,2,0,3,7,5,1,0,0,2,1,2,1,0,5,0,6,9,3,0,6,1,0,10,0,0,4,3,6,0,4,0,0,0,0,6,0,0,12,2,0,4,0,0,0,5,5,11,11,11,8,18,29,19,9,11,3,7,22,36,26,24,21,11,0,0,0,0,0,3,3,5,0,6,0,5,5,7,12,7,0,1,8,0,4,10,0,0,0,0,2,0,0,3,0,5,7,14,4,5,9,0,12,2,0,3,0,0
96,0,0,0,0,0,3,2,1,0,0,0,1,0,5,7,0,9,0,2,4,0,5,0,2,0,4,0,4,0,6,5,8,3,0,2,2,0,6,0,2,6,0,1,0,0,1,0,0,4,2,7,0,0,1,1,1,1,0,4,0,12,8,2,0,6,1,0,7,0,0,1,0,3,0,3,2,0,0,0,5,0,2,9,3,1,1,6,0,0,4,7,10,7,10,8,17,28,18,7,8,5,12,24,33,24,24,21,11,2,6,0,0,0,3,0,4,0,12,2,4,2,7,9,6,0,0,8,0,1,12,2,0,0,2,2,0,0,5,0,2,4,16,6,2,8,2,14,8,0,5,0
97,0,0,0,0,0,8,2,0,3,0,0,0,0,0,2,6,0,8,0,0,3,0,4,0,1,0,2,0,2,0,5,3,6,1,0,1,0,0,5,0,0,8,0,0,0,0,0,0,4,8,0,5,0,0,0,0,0,0,0,8,2,10,6,2,2,5,0,0,5,0,0,0,0,7,0,0,0,0,0,0,3,0,0,7,1,0,0,4,0,0,1,5,9,5,9,7,16,26,26,16,5,3,14,23,33,23,26,18,10,0,3,0,0,0,2,0,2,2,16,6,1,0,6,6,5,0,0,6,0,2,9,0,0,0,4,0,0,0,3,0,1,6,15,10,0,7,4,12,6,0,2
98,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,7,0,0,3,0,0,0,1,0,2,0,0,0,3,3,6,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,10,3,0,0,1,8,0,5,0,0,8,0,7,0,0,0,0,0,0,0,8,0,5,9,0,0,0,0,0,0,1,9,1,5,7,16,23,22,15,5,4,11,20,30,21,24,16,7,8,3,0,0,0,2,0,0,6,16,14,4,0,4,2,1,0,0,14,4,10,9,0,0,0,2,0,0,0,0,0,0,5,11,8,0,5,2,10,4,8
99,0,0,0,0,1,0,0,3,0,4,4,0,4,0,0,1,0,3,0,3,1,0,4,5,1,0,1,0,2,0,1,0,3,0,3,0,0,0,1,1,0,0,0,11,4,0,0,0,0,0,0,5,0,5,0,0,0,1,0,0,0,5,0,11,1,0,1,0,8,0,10,5,0,7,0,3,0,0,0,0,0,1,0,5,0,1,6,0,1,0,0,0,4,0,14,5,3,7,15,28,18,15,9,9,12,20,26,18,21,13,3,8,3,0,1,0,2,0,0,6,12,11,9,0,9,3,0,0,4,10,0,8,6,0,0,0,2,0,0,1,1,0,1,4,11,12,2,2,2,7,0
100,0,0,0,10,0,0,0,0,1,0,1,3,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,10,2,10,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,1,9,0,0,0,0,7,0,7,3,0,6,0,2,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,4,11,4,2,5,16,27,17,12,6,6,10,18,36,26,20,11,2,7,0,0,0,0,1,0,0,4,10,8,19,9,5,1,0,0,3,8,0,6,5,0,10,0,1,0,0,0,0,0,0,3,8,11,1,1,1,5
101,0,0,0,0,11,1,0,0,0,5,4,0,7,0,0,1,0,0,0,0,1,0,1,5,2,1,0,0,0,0,2,0,0,0,0,7,0,7,1,1,0,0,0,5,5,8,1,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,5,0,6,1,0,0,0,12,5,3,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,4,0,8,8,9,4,1,10,17,27,21,17,7,3,8,24,33,23,16,11,2,4,1,0,0,0,0,0,0,1,15,9,24,14,2,1,0,0,0,6,0,3,1,0,10,0,1,1,1,0,1,0,0,7,5,8,1,0,0
102,0,0,0,0,1,9,0,0,0,0,4,6,0,7,0,0,3,0,0,0,0,1,0,1,4,2,6,0,0,0,0,1,0,0,0,0,6,0,6,0,0,0,0,0,4,5,10,0,0,0,0,0,2,5,3,5,1,0,3,0,0,5,2,0,3,0,5,0,0,2,2,12,3,1,4,0,4,0,2,5,2,0,0,0,0,0,0,5,0,6,0,5,0,6,0,7,10,14,4,1,9,17,26,21,16,6,1,14,23,32,22,16,11,1,3,1,5,0,0,2,0,0,5,14,14,23,14,4,0,0,0,2,6,0,1,0,5,9,5,0,0,0,0,0,5,0,6,4,13,3,0
103,0,0,0,0,5,0,7,0,0,2,2,1,8,0,3,5,0,0,0,0,5,0,6,1,6,2,1,4,0,0,5,0,0,0,0,0,0,3,5,11,1,0,0,1,2,2,2,8,1,1,0,0,0,1,2,2,2,6,0,4,0,0,2,5,0,0,5,1,0,0,3,3,8,4,0,0,0,2,0,1,2,7,0,0,0,0,0,0,10,0,2,0,7,0,7,2,4,9,13,5,0,7,19,27,24,14,3,4,12,22,28,20,14,8,6,1,0,2,1,0,0,0,1,4,15,19,19,12,2,0,0,0,0,4,0,0,0,3,8,10,5,0,5,1,0,7,0,3,3,11,1
104,0,0,0,0,2,4,0,4,0,5,7,0,6,5,0,5,2,0,0,0,2,2,2,10,3,5,1,0,3,0,2,2,0,0,0,0,0,0,5,7,8,0,0,4,6,1,0,0,8,1,0,0,0,0,0,1,0,4,3,0,0,0,0,4,1,0,2,1,0,0,4,7,0,8,1,0,0,0,0,0,0,4,3,0,0,0,0,0,2,9,0,1,5,4,4,12,2,3,8,17,7,0,12,23,29,20,10,0,2,10,18,27,19,10,10,5,0,0,2,0,0,0,4,0,8,17,16,18,8,0,0,0,0,0,0,0,0,0,2,10,12,2,2,5,0,5,4,0,2,1,7
105,0,0,0,0,0,0,2,0,2,0,1,7,0,6,4,0,5,0,0,0,0,2,0,0,6,3,3,1,0,1,0,0,2,0,0,0,0,0,0,1,5,6,0,0,0,6,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,10,1,0,0,0,15,5,8,0,0,0,0,0,0,0,12,2,0,8,0,0,0,2,8,0,0,5,0,2,12,2,0,7,16,7,2,11,20,26,18,8,0,0,18,18,27,17,6,10,3,0,0,2,8,0,0,2,0,7,17,16,26,16,8,0,0,0,0,0,0,0,0,0,6,11,1,0,3,0,3,1,0,0,9
106,0,0,0,0,0,0,2,3,0,0,0,0,3,0,8,1,0,5,2,2,0,0,0,0,0,5,2,2,0,1,0,1,0,2,0,2,0,6,0,0,2,5,7,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,9,0,0,0,5,12,4,10,0,0,0,0,0,0,2,13,3,0,14,4,0,0,4,7,0,0,2,0,2,11,1,0,9,15,5,1,9,20,26,17,10,6,8,17,17,27,17,5,9,9,0,0,0,8,0,0,0,0,7,16,16,28,18,7,0,2,0,0,0,2,0,0,0,8,8,0,0,0,2,9,0,2,0
107,0,5,0,0,0,0,0,1,1,0,0,1,0,2,0,6,2,0,3,0,0,0,0,0,0,5,5,7,7,0,0,0,6,0,1,0,1,0,4,0,0,0,4,7,0,5,1,4,0,0,0,15,5,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,5,10,0,0,0,2,13,3,11,5,0,0,1,0,0,3,12,3,4,14,4,5,0,4,6,1,0,1,1,2,9,1,0,14,14,5,0,10,18,25,16,9,6,13,22,17,25,22,12,8,6,1,0,0,8,0,0,0,0,12,16,18,28,19,9,0,0,0,0,0,2,0,0,0,6,5,0,0,0,1,9,0,2
108,0,0,2,0,1,0,0,0,0,5,4,0,5,0,0,1,4,0,0,0,1,0,1,5,1,0,5,5,7,4,1,0,0,3,0,0,0,0,1,5,0,0,0,9,11,1,3,0,3,0,0,5,13,5,0,0,0,1,0,0,0,0,4,2,0,0,1,0,0,3,15,5,0,0,3,9,1,11,2,0,0,2,0,0,2,8,0,4,15,5,1,0,8,4,6,4,0,1,1,14,4,4,18,19,9,0,6,15,22,13,5,6,13,19,18,25,22,12,7,4,0,0,5,5,5,1,0,2,8,12,18,26,16,6,0,0,0,0,0,3,1,0,1,5,5,4,0,0,1,6,0
109,0,0,0,0,1,5,0,0,0,0,5,1,0,1,0,1,0,1,0,0,1,0,1,0,6,0,0,2,2,3,5,0,0,0,0,0,0,0,1,2,1,0,0,0,9,8,0,1,8,11,1,0,3,11,2,0,0,1,0,8,0,0,0,4,1,0,1,0,0,0,5,14,4,8,0,0,6,1,7,0,0,1,0,0,0,0,5,0,5,12,2,0,0,5,3,6,1,0,5,4,9,1,8,17,19,9,0,5,11,19,9,2,3,10,20,15,23,19,20,10,0,0,0,1,4,6,0,0,0,3,8,15,22,12,5,0,0,0,0,1,4,0,1,9,3,5,0,0,0,0,2
110,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,1,0,11,1,5,7,1,1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,14,9,0,0,5,10,6,1,3,9,2,0,0,2,0,7,0,1,0,2,0,0,1,5,1,0,5,14,4,9,0,1,11,1,7,1,0,1,0,0,0,0,5,0,10,10,2,0,1,5,2,7,1,0,5,2,14,4,8,16,17,7,0,4,10,19,14,7,1,10,25,15,22,16,21,11,0,0,0,1,2,5,5,0,0,3,9,14,21,11,4,0,0,0,0,0,2,0,0,9,2,4,0,0,0,0
111,0,0,4,0,0,0,1,7,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,1,10,0,3,10,0,4,2,4,0,1,0,0,0,0,3,1,3,0,0,4,13,5,0,0,5,8,5,0,10,8,9,0,0,0,0,6,0,0,0,9,0,0,0,4,0,0,4,11,3,7,0,1,10,0,6,0,0,4,3,0,0,0,2,0,8,9,0,0,0,1,1,6,0,0,3,4,10,1,6,23,17,7,1,4,9,17,12,14,4,15,24,15,19,15,18,10,0,0,0,0,1,3,2,0,0,2,8,15,21,11,3,1,0,0,0,0,0,0,0,5,3,4,0,1,0
112,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,3,26,16,4,0,4,7,4,0,9,4,7,0,0,0,0,5,0,0,0,7,0,0,0,3,0,0,2,10,0,6,0,0,9,0,4,0,0,1,0,0,0,0,1,0,7,7,0,0,0,0,0,3,0,0,2,2,9,0,13,20,13,4,0,1,8,16,8,12,5,14,21,13,18,12,16,9,0,0,0,0,0,0,0,0,0,0,5,12,17,10,0,0,0,0,0,0,0,0,0,2,0,3,0,0
113,0,0,0,0,5,0,0,0,0,6,2,0,2,0,0,5,0,0,0,1,5,0,5,1,5,0,0,0,7,0,5,5,0,0,0,0,0,0,5,5,0,0,0,1,4,0,0,16,27,17,5,0,1,6,1,0,6,9,4,1,0,0,0,8,0,0,5,3,0,0,1,4,0,1,0,6,0,4,0,0,6,5,0,0,0,0,0,0,5,0,0,0,9,4,1,2,0,0,0,4,0,0,4,3,12,3,10,16,11,1,0,0,6,13,13,10,4,11,22,12,14,8,17,7,1,5,0,0,0,0,0,0,0,0,2,8,16,8,0,5,5,0,5,1,0,2,0,0,0,1,0
114,0,1,1,0,0,3,0,0,0,0,3,7,0,3,0,0,10,0,0,0,0,6,0,3,0,6,2,1,1,7,0,5,6,1,0,0,0,0,0,2,5,0,0,0,0,5,5,6,15,24,16,6,5,3,5,3,0,3,14,4,0,2,5,0,7,0,0,5,4,5,0,0,4,0,6,0,11,1,5,2,5,3,5,0,0,0,0,2,0,6,0,2,0,14,4,0,7,2,0,0,4,1,0,2,2,11,2,9,16,10,1,1,1,5,10,14,12,3,12,27,17,15,7,16,6,0,6,1,0,0,0,5,1,0,0,1,10,16,10,0,2,5,0,2,3,0,2,0,2,0,1
115,0,1,2,0,0,0,3,0,0,0,0,8,4,1,3,0,5,9,0,0,0,1,3,0,0,1,8,3,2,1,4,0,6,7,0,0,0,0,0,0,2,4,0,0,0,1,10,4,5,12,23,17,11,7,2,7,2,0,8,11,3,2,7,3,0,6,0,0,6,9,3,0,0,1,5,6,5,12,2,7,7,2,3,5,0,0,0,2,0,1,6,2,0,5,12,2,5,9,0,0,0,5,0,0,0,1,10,1,9,15,10,2,2,0,2,11,16,11,2,17,27,18,13,6,14,4,1,7,1,0,0,5,6,1,0,0,3,10,18,8,0,2,2,0,4,0,0,1,2,2,0
116,0,0,0,0,5,0,0,0,0,2,2,0,10,0,0,8,0,2,5,0,5,0,6,4,5,0,0,6,1,0,6,1,0,2,3,0,0,0,5,5,0,0,1,1,2,0,0,8,5,6,13,21,14,10,4,1,4,7,0,9,8,2,0,10,0,0,11,1,0,3,10,4,0,1,0,1,3,3,8,1,4,12,2,0,2,0,0,0,7,0,0,5,4,0,6,14,4,4,8,1,0,0,7,1,3,0,0,6,0,6,11,8,0,0,5,1,10,13,12,7,15,23,19,9,7,19,9,0,3,0,0,0,1,4,0,0,0,1,9,23,13,1,7,3,0,6,0,0,0,0,0
117,0,0,0,0,0,3,2,6,0,0,0,2,0,10,0,0,8,3,1,4,0,5,0,3,1,4,0,0,5,7,0,12,2,0,1,5,0,1,0,2,11,1,6,0,0,1,0,0,4,1,7,12,21,13,13,3,4,1,7,0,10,7,2,0,10,3,1,9,0,0,0,7,2,0,1,0,1,2,3,7,1,2,10,8,6,0,1,0,0,6,0,0,2,4,0,4,14,4,2,5,0,0,0,4,0,6,0,0,8,1,4,10,7,3,0,4,0,11,9,12,5,15,20,18,8,9,19,9,0,2,0,0,0,3,4,0,0,2,0,13,20,12,2,3,2,0,8,1,0,2,0
118,0,0,2,0,0,0,3,1,5,0,0,0,0,2,18,8,0,6,11,9,0,2,1,0,0,0,3,0,0,4,3,2,10,4,0,1,4,2,0,0,1,10,0,2,0,0,1,0,0,0,3,5,12,20,11,12,2,0,1,2,2,9,7,0,0,8,0,0,7,0,0,0,6,0,0,9,0,0,4,2,7,0,1,9,7,5,2,0,0,0,14,4,0,2,0,0,4,13,3,0,13,3,0,0,0,0,5,0,0,10,0,2,8,5,0,0,3,2,6,9,11,7,11,19,14,4,11,17,8,8,1,0,2,0,2,3,0,0,1,3,9,28,18,6,2,0,0,10,0,0,1
119,0,0,0,1,0,0,2,4,1,1,0,0,0,0,8,15,7,0,8,13,6,0,0,0,0,0,0,2,0,1,1,4,1,10,3,2,0,10,0,0,1,1,11,1,0,0,0,0,0,0,6,2,4,11,20,10,12,2,0,0,8,1,8,5,0,0,5,0,0,6,0,0,0,3,0,2,8,0,0,3,1,4,0,2,10,4,11,1,0,0,4,13,3,0,0,0,0,3,11,1,3,12,2,0,0,0,0,4,2,6,7,0,1,8,2,0,0,9,0,5,6,11,4,10,16,11,4,10,14,10,5,0,0,4,0,1,2,2,0,0,0,18,25,15,5,0,2,6,9,2,0
120,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,5,14,14,4,6,10,5,0,0,0,0,0,0,0,3,0,4,2,0,7,4,0,0,7,0,3,1,4,8,0,0,0,0,0,0,0,4,1,3,18,19,17,9,1,0,0,7,0,6,5,7,0,2,0,0,3,0,0,0,2,0,1,6,0,0,2,0,1,3,5,7,4,10,0,0,0,3,9,2,0,0,0,0,2,8,0,2,8,0,0,7,0,0,5,2,3,5,0,8,5,0,0,0,6,0,2,5,8,1,7,13,10,2,7,12,7,4,0,1,4,0,0,3,1,0,0,8,15,22,14,4,1,2,5,10,0
121,0,0,0,0,2,0,0,0,1,9,5,0,5,0,0,2,4,10,10,0,8,7,7,4,2,0,0,0,0,0,5,0,3,0,0,4,1,0,2,9,0,0,0,8,13,3,0,0,0,0,0,0,1,0,8,17,15,19,9,1,0,0,4,2,2,1,9,0,1,0,4,7,0,0,0,0,0,0,3,0,0,4,0,0,0,1,3,3,12,2,0,0,8,6,6,5,0,0,0,6,4,0,7,12,2,0,3,0,0,1,0,2,4,0,10,4,0,0,0,3,0,0,9,5,5,9,10,9,0,3,8,4,1,0,0,1,0,0,2,3,2,0,10,15,21,19,9,0,1,2,6
122,0,0,0,0,0,1,7,2,1,0,6,5,0,5,0,0,2,5,10,10,0,8,5,4,2,1,0,0,0,2,0,7,0,3,0,7,3,3,0,0,11,1,2,0,5,12,3,0,0,0,2,0,0,0,1,7,18,13,19,9,3,0,0,4,3,3,0,7,0,1,0,1,5,0,0,0,0,0,0,2,0,0,2,2,2,0,3,2,2,11,2,0,0,8,3,3,5,0,0,0,6,3,0,4,12,3,1,2,7,2,0,0,1,5,0,9,3,2,0,0,1,0,0,8,2,3,9,9,7,0,1,8,4,8,1,0,0,7,0,0,1,2,0,6,14,18,26,16,4,8,0
123,0,5,0,0,0,0,0,6,0,0,0,7,4,0,3,0,1,0,3,8,8,0,6,5,2,7,1,5,5,0,0,0,12,2,2,0,6,2,1,0,1,9,0,2,0,10,13,3,0,0,0,7,1,0,0,1,8,16,14,16,8,3,1,0,2,1,1,0,12,2,1,0,1,2,1,0,1,5,0,0,3,0,0,1,1,2,0,3,0,7,9,2,0,1,8,2,4,5,0,0,0,11,2,0,3,10,1,0,1,6,2,5,5,0,3,5,9,2,0,1,0,0,0,0,8,0,2,14,9,5,0,2,7,3,6,0,0,0,7,0,0,0,0,0,6,13,17,25,16,6,8
124,0,1,6,0,0,0,0,0,5,0,0,5,4,5,0,0,5,0,0,3,5,9,0,4,2,3,9,2,6,5,0,0,2,13,3,2,0,5,0,0,0,0,9,0,0,1,15,12,2,0,0,1,12,3,0,2,0,6,21,11,15,10,8,0,0,1,0,1,2,17,7,0,0,0,7,1,5,2,6,2,5,0,0,0,1,1,1,2,0,1,7,11,1,5,0,5,7,6,3,0,0,1,8,0,0,2,9,0,0,0,6,3,6,4,0,4,7,8,0,5,1,1,0,0,0,5,1,4,14,9,5,5,3,7,2,5,2,0,2,4,0,0,0,0,2,3,13,16,27,17,6
125,0,0,1,5,0,0,2,6,0,2,0,0,2,4,4,0,0,8,0,0,0,5,6,0,1,1,2,8,1,12,2,6,0,3,12,5,1,1,2,0,6,0,6,6,0,0,5,12,8,0,1,0,2,11,6,0,5,0,11,17,12,14,10,6,0,3,0,0,0,7,14,4,0,0,0,6,1,4,2,5,2,2,0,6,6,0,2,0,0,0,0,6,8,1,2,0,5,6,4,0,0,0,0,5,0,3,2,8,2,1,0,5,2,9,1,0,3,8,4,0,3,1,0,0,0,0,5,0,4,13,7,5,5,5,7,1,4,4,0,0,1,0,0,0,0,0,5,14,17,29,19
126,0,0,0,0,2,0,2,8,6,0,0,0,0,2,3,1,0,3,7,0,0,0,2,3,0,0,0,1,7,7,9,8,5,0,2,14,4,2,0,0,6,6,6,3,3,0,0,2,8,4,1,0,0,1,14,5,3,2,1,7,18,11,14,8,6,3,0,0,0,0,4,11,2,0,0,0,6,0,4,1,5,0,0,6,12,4,1,1,0,0,0,0,3,8,0,0,0,4,4,1,0,0,0,0,3,3,3,1,10,3,0,0,4,5,6,0,0,4,4,4,0,3,0,0,0,0,0,4,0,3,11,7,5,7,5,6,0,6,3,0,0,0,0,0,0,0,2,6,13,19,27
127,0,0,0,0,5,1,0,0,5,8,2,0,2,0,0,8,0,0,0,3,5,0,5,3,8,0,0,0,0,4,12,6,6,1,0,4,10,1,7,5,0,3,3,7,5,1,0,0,3,9,1,0,0,0,4,13,3,8,0,2,8,17,8,17,7,3,8,0,0,0,1,5,7,3,0,0,0,4,0,3,0,10,0,0,3,8,1,0,6,0,0,0,2,0,9,2,0,0,3,5,0,0,2,1,3,0,0,0,0,7,0,0,0,1,10,4,0,0,5,1,0,0,4,0,1,5,0,0,0,0,1,8,3,3,4,1,5,0,5,8,5,0,5,1,0,2,0,0,5,11,17
128,0,0,0,0,0,3,3,6,0,2,5,2,0,2,0,0,8,3,0,0,0,5,0,2,0,7,0,0,0,6,2,18,8,6,0,2,3,11,1,4,11,1,9,0,4,4,1,0,0,0,10,0,0,0,3,3,16,6,8,0,3,7,17,7,17,10,0,6,0,0,0,0,3,3,3,0,0,0,4,0,3,0,8,6,6,1,9,0,0,5,0,0,0,2,0,6,2,0,0,0,4,0,0,0,0,6,0,0,2,1,5,0,0,3,0,9,3,1,0,5,0,0,0,3,0,0,5,0,0,0,0,1,8,5,3,3,0,7,0,2,5,4,0,1,0,0,4,1,0,7,9
129,0,0,0,0,0,0,1,1,4,0,0,5,0,0,1,0,0,5,2,0,0,0,1,0,0,0,5,0,0,0,2,8,18,8,4,0,0,1,7,0,2,9,0,5,0,4,4,0,0,0,0,10,0,0,0,1,6,12,6,4,0,1,7,14,7,14,6,8,6,0,0,0,8,0,3,2,0,0,0,2,0,0,8,6,4,14,4,7,0,0,4,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,9,5,0,0,0,0,7,0,0,0,13,3,0,0,0,0,0,5,8,0,8,0,1,6,3,1,1,0,5,0,0,4,0,0,0,0,0,1,0,0,15
130,0,0,0,10,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,0,0,0,1,8,16,18,8,10,0,0,3,0,0,8,0,2,0,3,0,0,0,0,0,9,0,0,0,0,2,11,2,3,0,0,4,12,4,10,4,7,5,0,0,0,4,0,2,1,0,0,0,1,0,0,7,5,4,13,3,3,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,14,4,0,0,8,4,0,0,0,0,6,0,0,3,11,1,10,0,0,0,0,3,7,0,7,0,0,4,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5
131,0,0,0,0,8,0,7,2,1,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,2,0,2,0,8,15,25,15,12,2,0,5,1,2,5,0,1,0,0,0,0,2,0,0,8,1,0,1,0,2,7,4,2,0,0,5,13,3,8,3,7,2,0,0,0,4,0,2,0,0,0,0,0,0,2,9,3,6,12,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,21,11,0,0,7,5,0,0,0,2,2,0,0,3,8,0,7,0,0,0,0,3,5,0,7,7,1,3,12,10,0,0,0,0,0,0,0,0,7,2,0,7,0
132,0,0,7,0,0,6,0,7,3,0,0,1,0,7,4,0,1,0,3,2,0,7,0,0,0,0,0,0,0,3,0,0,1,7,6,15,23,15,8,0,0,6,1,0,2,0,2,0,0,0,0,1,1,0,7,1,0,0,1,0,7,4,3,0,1,4,9,3,7,4,4,0,0,0,1,6,1,1,7,0,1,0,0,0,2,9,3,6,8,1,4,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,0,11,21,11,0,0,6,1,0,0,0,0,3,0,7,0,6,0,3,7,0,0,2,3,6,7,7,8,0,3,12,10,0,0,2,0,0,0,0,0,7,2,0,7
133,0,0,0,4,2,0,3,0,3,8,5,0,6,0,3,6,0,0,0,0,4,0,9,4,2,0,0,0,0,0,5,0,0,0,4,5,12,19,17,10,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,6,1,5,0,0,6,5,2,4,8,8,0,0,0,0,3,0,0,6,0,3,0,0,0,0,5,2,8,7,0,3,5,0,5,5,0,0,0,4,0,1,5,4,2,0,0,0,1,9,17,10,0,0,8,0,0,0,0,0,0,0,11,1,10,2,0,6,0,0,0,0,3,4,3,5,0,2,11,12,2,0,4,0,0,5,0,0,6,0,0
