,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
67,0,0,0,5,0,7,0,0,5,6,0,1,5,5,0,0,0,3,0,1,0,0,0,1,7,13,12,18,8,1,1,0,3,1,16,18,9,4,2,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,2,0,0,0,3,3,0,5,2,0,1,1,5,0,0,0,12,8,8,1,0,0,0,0,0,0,4,0,0,0,0,8,11,12,5,0,3,0,0,3,0,7,12,13,20,23,23,13,8,0,6,0,0,0,5,0,0,0,4,6,2,2,0,1,0,7,4,10,14,4,1,0,1,0,4,0,0,1,0,0,0,0,5,2,1,0,5,0,0,0,1,0,4,1,2,0,0,0,1,1,1,2,1,0,0,0,0,0,2,12,12,19,11,10,0,0,4,12,2,0,7,16,6,0,0,1,16,14,24,33,23,13,5,0,0,0,6,9,0,0,3,5,0
68,0,0,2,0,1,0,9,0,0,3,2,0,0,3,3,0,0,0,3,8,0,0,0,8,3,6,9,10,17,7,9,0,0,0,6,15,17,7,3,0,2,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,7,1,0,0,0,4,0,0,2,9,16,6,0,0,2,0,2,0,2,3,0,0,0,0,4,19,12,2,8,11,1,0,2,0,5,20,10,16,23,19,12,4,0,14,4,0,0,7,0,0,0,0,8,10,1,0,0,0,9,0,9,22,12,0,0,0,0,6,0,0,0,0,0,0,0,13,3,9,0,1,0,0,0,0,8,4,0,1,0,0,0,0,0,0,10,0,0,2,8,2,0,2,8,9,21,11,18,8,2,3,11,4,0,6,24,14,2,0,6,24,14,21,41,31,19,7,0,0,0,5,8,0,0,1,0
69,0,0,0,1,0,0,1,9,0,0,0,4,0,0,6,0,0,3,2,2,14,4,0,0,9,9,4,8,16,20,10,6,3,0,0,5,14,14,5,6,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,5,0,0,0,6,1,0,0,0,8,13,3,6,0,1,1,0,1,8,9,0,0,0,0,9,19,9,1,7,8,0,6,4,0,10,17,7,16,20,19,9,3,4,11,3,0,0,4,0,0,0,0,7,16,6,0,0,1,7,6,12,20,10,0,0,0,0,3,0,3,0,3,0,0,3,12,2,8,0,0,3,0,0,0,8,2,6,0,0,0,0,0,0,0,9,0,1,1,9,0,0,0,4,11,27,17,15,9,0,9,12,2,0,14,30,20,8,0,14,21,11,29,44,34,22,8,0,0,0,4,8,0,0,0
70,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,6,0,0,2,1,4,13,3,0,0,8,8,4,7,15,19,9,5,0,0,0,10,13,12,4,5,1,0,2,0,10,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,6,0,0,0,0,7,11,2,6,0,0,0,0,0,7,7,0,0,0,0,11,18,8,0,6,6,0,5,4,0,10,16,9,15,18,19,9,2,4,10,3,0,0,2,0,0,0,0,6,18,8,0,0,0,6,5,10,20,10,0,0,0,0,5,0,1,0,2,0,0,8,11,2,8,0,0,1,0,0,2,6,1,5,0,0,0,0,0,0,5,7,0,0,0,9,0,0,0,4,17,26,16,14,7,0,8,10,1,4,18,29,19,8,4,13,20,19,32,43,34,24,12,0,5,0,2,13,3,0
71,0,0,2,0,0,0,2,0,0,7,0,0,0,2,0,0,2,0,0,10,0,3,9,11,2,0,4,6,3,5,23,15,7,0,0,0,0,6,12,10,6,1,0,8,2,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,8,0,2,10,4,5,2,0,2,0,0,6,4,0,0,8,1,7,26,16,4,3,5,0,3,12,2,6,16,6,14,14,18,17,7,3,8,5,0,0,0,0,2,8,0,8,14,6,2,0,0,14,4,10,16,6,0,2,0,0,3,0,0,0,0,8,0,16,9,0,4,0,0,0,8,0,1,5,0,0,0,0,0,0,8,0,2,9,8,2,0,8,0,0,2,7,25,21,18,13,6,2,3,9,9,8,17,25,17,16,6,10,28,22,31,45,35,23,9,0,4,0,3,11,1
72,0,0,0,1,0,0,2,3,0,0,4,7,0,0,3,0,0,3,7,0,12,2,3,9,13,4,0,3,8,4,13,21,16,6,0,0,0,0,4,13,12,3,2,0,15,5,0,4,0,0,0,0,0,5,0,0,7,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,0,0,5,0,4,10,3,7,0,2,4,2,0,5,3,0,0,8,0,16,26,16,4,5,12,2,3,9,0,6,14,7,11,13,18,14,6,2,8,2,1,0,0,0,2,10,0,5,13,8,2,2,4,12,2,7,13,3,0,0,0,1,1,1,0,0,0,7,6,15,6,0,5,0,0,0,8,0,3,2,0,0,0,0,0,0,7,0,4,9,10,0,0,5,0,0,4,15,24,23,16,15,8,0,2,9,11,9,15,24,17,14,4,18,29,21,33,42,33,23,11,0,5,0,2,7
73,0,10,0,0,0,0,0,0,2,0,0,3,6,0,0,0,0,0,2,6,2,9,0,2,8,12,2,0,2,5,3,9,18,12,5,10,0,0,0,3,12,9,0,1,5,12,2,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,20,10,3,0,1,3,0,0,2,0,0,0,4,6,15,22,13,3,4,11,1,0,6,0,4,12,4,21,12,15,24,14,2,5,0,0,0,0,0,1,9,0,4,12,5,1,1,2,9,0,4,10,1,0,0,0,0,0,0,0,0,0,6,5,12,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,8,7,0,0,1,0,0,5,12,23,21,15,14,4,10,1,8,8,5,14,23,13,11,8,17,39,29,32,38,30,22,21,11,4,0,0
74,0,0,7,0,4,0,0,0,0,2,4,0,3,6,0,5,1,0,0,0,3,0,10,0,0,5,13,3,0,0,1,4,8,15,12,2,10,4,0,0,2,17,7,0,0,10,17,7,5,6,0,0,0,0,4,0,0,5,3,1,0,4,1,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,10,17,11,1,0,0,0,0,0,7,0,0,1,0,5,16,21,11,0,4,7,6,4,4,1,2,17,11,17,17,14,24,14,7,1,1,4,0,0,0,0,13,3,2,13,3,0,0,7,14,4,9,7,0,0,0,0,0,1,5,0,0,0,6,10,16,6,0,4,0,0,0,3,4,0,0,0,5,1,0,0,0,1,0,0,13,3,5,0,0,0,0,2,11,19,18,12,13,3,6,0,5,9,5,13,24,17,7,7,27,36,34,33,43,33,21,17,11,4,0
75,0,0,1,8,0,5,0,0,1,1,0,4,1,4,5,0,2,0,0,0,0,2,0,10,0,0,3,14,4,0,0,0,3,5,16,11,4,7,4,0,0,7,16,7,0,0,8,17,7,3,6,2,0,0,0,4,0,0,2,1,0,0,2,0,0,0,0,1,0,0,2,5,0,0,0,1,0,1,0,9,14,10,1,0,0,0,0,0,7,5,0,1,0,6,14,21,11,1,4,5,3,9,1,0,7,16,11,15,16,15,25,15,6,0,0,5,0,0,5,3,14,4,3,13,3,0,0,5,11,2,10,6,5,0,0,0,0,0,5,2,0,1,4,7,15,6,0,4,5,0,0,0,1,0,0,0,3,1,2,0,0,1,0,3,13,3,2,1,0,0,0,1,11,19,17,9,12,3,6,0,2,10,5,14,21,17,7,17,28,34,31,33,45,35,23,19,12,2
76,0,0,7,0,5,0,5,1,0,0,0,0,3,0,3,2,0,1,0,2,0,0,0,2,10,0,0,4,14,4,2,0,0,0,6,14,11,1,7,3,0,0,6,18,8,0,0,8,14,4,3,6,2,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,3,2,0,0,1,7,0,0,5,14,10,1,0,0,0,0,2,8,1,2,3,0,4,14,21,11,3,1,2,4,5,2,0,6,18,8,13,15,22,22,16,6,0,7,7,0,1,2,4,14,4,3,15,5,0,0,2,8,9,8,7,4,0,0,0,0,2,5,4,0,0,1,6,15,5,2,5,5,0,0,0,1,0,0,0,5,1,0,0,2,1,0,3,10,0,9,1,2,0,0,1,11,19,13,7,14,4,5,0,1,12,4,11,23,16,7,24,25,30,28,35,43,36,26,18,8
77,0,0,0,4,0,2,0,4,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,4,11,1,3,0,1,0,4,12,11,1,4,0,0,0,8,14,7,0,0,7,13,3,1,2,1,1,0,0,3,8,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,2,8,0,0,3,0,1,4,10,6,0,4,4,0,0,0,9,0,0,4,4,4,10,18,8,2,1,0,5,4,1,0,8,17,7,10,12,21,21,16,6,0,2,3,0,1,0,4,14,4,5,11,4,0,0,1,4,7,5,4,0,0,1,0,0,0,0,1,0,0,0,5,16,6,0,1,1,0,8,0,9,0,0,0,3,5,0,0,0,0,0,2,18,8,5,0,3,0,0,1,8,27,17,5,10,1,6,0,2,13,4,13,20,12,14,23,26,29,26,33,42,34,24,26
78,0,0,0,0,6,0,0,0,3,0,2,0,0,0,0,1,5,1,0,0,0,0,7,0,0,0,13,3,0,2,7,4,1,0,0,0,3,14,8,0,2,1,0,0,8,15,8,0,1,8,10,2,0,1,3,0,0,1,3,15,5,2,7,0,0,0,5,0,0,1,2,0,0,1,2,2,6,0,0,1,3,0,2,8,3,0,4,5,0,0,3,5,0,3,4,2,4,9,14,9,4,0,3,4,5,0,0,9,14,6,8,13,20,28,18,6,0,0,1,2,0,0,11,12,2,2,12,5,2,1,0,2,5,3,1,0,3,2,0,0,0,0,2,2,0,0,8,12,4,0,0,3,0,5,0,10,7,0,0,3,3,0,0,1,0,1,8,16,6,1,0,1,0,0,0,17,24,14,3,8,4,5,0,5,15,5,11,17,10,15,26,27,28,23,32,41,33,24
79,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,3,13,3,0,1,3,1,0,0,0,0,4,22,12,0,0,0,0,0,5,11,16,6,0,16,8,10,0,0,11,1,0,0,5,12,2,0,4,8,0,8,5,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,16,6,0,0,4,0,0,2,4,0,0,2,0,4,8,10,5,4,0,1,0,3,0,0,7,14,6,4,11,18,24,18,8,0,0,0,2,0,1,9,11,10,2,8,1,0,1,0,2,2,11,1,0,0,1,0,0,0,0,0,0,8,0,7,12,12,2,0,0,8,1,0,7,6,0,0,0,2,0,0,9,0,0,8,14,5,0,0,9,0,0,7,15,23,13,1,4,4,4,0,5,14,4,9,17,7,16,22,25,26,22,30,41,31
80,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,9,0,0,2,0,2,0,0,0,0,12,19,9,0,0,0,0,0,4,7,15,5,6,14,4,9,0,1,7,0,8,0,2,12,2,0,0,16,6,5,1,0,0,0,6,0,0,8,0,0,2,0,1,0,0,0,6,20,10,0,0,1,1,0,0,5,4,0,0,0,0,7,10,2,5,0,0,0,0,0,0,4,10,5,3,11,18,20,13,4,0,0,0,0,0,0,4,7,9,1,8,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,9,0,4,8,8,2,8,0,16,6,0,2,4,4,0,0,0,0,0,8,8,0,4,9,6,0,0,5,0,8,5,11,19,10,2,1,0,5,0,4,11,1,7,16,8,15,20,21,25,20,29,49
81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,2,0,0,0,8,9,16,6,0,0,0,0,0,12,5,11,13,4,22,12,5,8,0,3,0,5,0,2,9,0,8,6,24,14,3,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,8,10,17,7,0,0,0,0,0,0,2,2,0,0,0,0,3,10,0,3,0,0,0,0,0,0,4,6,3,1,7,18,19,11,4,0,0,0,0,0,0,12,3,5,0,4,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,8,0,8,0,12,6,4,0,16,6,12,3,0,0,1,1,0,0,0,8,0,4,8,0,3,6,3,8,0,2,0,6,4,9,16,6,2,0,0,1,0,1,9,1,6,12,5,13,18,19,23,20,39
82,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,3,0,0,0,2,2,0,0,0,0,0,5,0,4,6,20,10,0,0,4,4,2,16,9,7,12,12,18,17,7,5,4,3,2,1,5,4,5,0,8,14,23,13,7,5,0,0,0,10,0,0,3,0,0,2,0,0,0,0,7,9,21,11,0,2,0,0,2,0,0,0,0,0,4,5,0,12,2,7,0,0,4,0,0,0,8,2,5,6,8,14,16,8,9,0,0,2,0,0,2,16,7,10,4,1,0,0,0,0,4,2,8,0,0,0,0,4,5,0,0,10,0,5,2,9,11,4,6,16,10,14,4,0,0,0,0,0,4,0,12,2,1,5,0,0,2,0,5,0,2,0,2,1,6,18,8,0,2,5,0,0,0,6,5,8,16,6,10,14,18,22,29
83,0,0,7,0,0,4,0,1,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,2,0,0,2,0,1,0,0,0,0,0,5,0,4,10,19,12,2,0,1,4,6,13,9,7,12,13,15,17,7,2,0,1,1,0,3,4,5,0,8,13,23,13,4,4,0,2,0,6,0,7,1,0,0,2,0,0,0,0,5,11,23,13,1,4,2,0,0,0,0,0,2,0,1,6,2,13,3,5,2,0,2,0,7,0,9,0,2,13,10,14,17,7,8,0,0,2,2,0,6,13,4,7,11,1,1,0,0,0,0,0,10,0,2,0,0,1,4,0,0,12,2,5,2,6,7,4,6,13,8,16,6,0,0,2,0,0,4,2,8,9,1,7,0,0,2,0,5,0,0,2,2,0,8,17,10,0,0,7,0,0,7,3,1,6,16,6,11,14,17,19
84,0,0,0,6,0,0,5,0,0,0,0,2,4,0,3,0,0,3,3,0,8,3,0,0,5,6,0,0,8,3,0,0,3,0,0,0,0,0,0,8,1,1,13,18,14,4,0,0,1,3,11,8,5,12,10,13,19,9,0,0,4,0,0,4,2,1,0,7,19,20,10,3,2,0,0,0,12,2,6,2,0,1,8,6,0,0,0,2,13,23,13,1,3,0,0,6,2,0,0,0,0,1,3,3,10,2,4,0,0,1,0,4,0,7,0,3,12,16,14,14,6,9,0,6,1,0,0,3,10,1,7,8,1,4,0,3,0,0,0,9,0,1,0,0,4,2,0,2,12,2,11,1,2,5,0,3,11,7,15,5,1,0,3,0,0,1,0,8,15,5,4,1,0,8,1,1,0,0,8,5,0,7,16,7,0,0,10,0,0,4,0,0,6,15,6,10,13,13
85,0,0,1,1,3,1,0,4,1,1,0,0,3,5,0,1,0,0,3,3,0,7,1,0,0,5,4,1,0,7,3,0,0,0,1,0,2,0,0,0,7,0,3,13,18,12,2,0,0,0,3,13,8,4,9,10,13,17,7,0,0,1,0,0,4,0,1,1,9,17,17,11,1,2,0,0,2,13,3,5,0,0,1,8,6,0,0,0,3,18,20,13,3,0,0,0,6,3,0,0,0,5,0,2,1,9,2,2,0,1,2,0,3,0,4,1,3,12,21,11,15,5,7,0,6,1,0,0,0,8,2,6,13,3,4,0,0,0,0,2,9,1,0,0,0,4,0,0,7,12,2,8,0,2,2,0,1,11,9,13,4,1,0,1,0,0,0,1,8,15,5,3,1,0,7,0,0,0,0,7,2,1,7,13,4,0,0,9,1,0,1,0,2,5,14,8,11,10
86,0,0,0,0,6,2,0,0,3,0,6,0,0,2,1,4,3,0,0,0,0,0,9,0,0,0,7,3,0,0,3,5,0,0,0,0,0,7,0,0,0,11,1,3,10,22,16,6,4,4,0,3,9,4,9,5,7,17,17,9,0,5,3,0,0,4,0,0,0,13,22,16,10,0,7,0,0,3,10,0,7,0,0,0,4,5,0,4,0,8,20,16,9,5,0,0,0,5,0,4,5,0,7,0,6,0,5,6,0,0,0,6,0,5,5,1,0,2,9,26,16,11,7,4,0,2,5,4,5,4,5,0,3,9,0,0,2,4,0,0,0,8,5,5,0,0,6,0,0,3,9,7,8,0,2,6,2,1,10,8,9,0,0,4,0,4,0,0,0,5,12,2,0,0,0,7,0,0,0,0,9,1,0,9,18,8,0,0,6,5,2,5,0,0,4,13,7,11
87,0,0,2,0,0,4,4,0,0,1,0,6,0,0,0,0,0,1,0,8,0,0,0,17,7,0,0,5,2,0,8,0,3,0,0,0,0,0,6,0,2,1,9,9,3,12,18,15,5,0,3,0,2,8,0,8,5,7,12,13,7,0,1,5,0,0,3,0,0,3,10,20,13,18,8,2,0,2,2,12,2,9,0,0,0,1,2,0,12,2,10,28,24,14,2,0,0,0,13,3,0,5,0,6,0,5,8,1,5,0,2,0,5,0,1,7,9,0,2,16,24,18,8,6,12,2,0,1,0,1,6,1,0,1,8,0,0,0,12,2,8,0,4,1,3,0,0,14,4,0,2,5,2,7,0,0,2,10,0,7,10,17,7,0,3,0,0,2,0,8,2,14,4,0,2,0,6,8,0,0,0,7,9,0,8,26,16,4,2,2,1,0,4,0,0,3,11,2
88,0,0,0,0,0,0,4,4,0,0,0,1,4,0,7,0,0,7,2,0,11,7,0,7,17,10,0,0,8,9,0,5,7,0,0,0,0,0,0,13,3,0,8,7,10,2,9,15,12,2,0,2,0,2,4,0,9,2,4,10,20,10,0,1,2,0,0,1,3,0,0,8,19,11,14,5,5,0,0,2,9,2,12,3,0,0,0,0,2,11,1,18,26,21,13,5,1,0,3,10,0,0,2,0,3,0,3,5,0,3,0,0,0,3,0,0,5,12,2,6,14,24,16,11,4,9,0,0,0,0,0,2,0,7,0,15,5,0,2,11,1,6,0,0,8,0,0,4,13,3,3,0,2,0,4,0,0,0,9,0,7,8,17,7,0,0,0,0,5,0,5,4,11,7,0,0,0,4,11,7,0,0,5,6,0,16,33,23,11,0,0,0,0,1,0,0,1,8
89,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,6,0,0,6,0,1,10,7,0,7,15,10,0,0,7,6,0,4,9,0,0,0,0,0,3,11,2,0,5,6,9,1,6,14,11,1,0,0,2,1,1,0,8,6,4,10,19,10,0,0,6,0,0,0,2,0,0,16,16,10,18,8,3,0,0,1,7,2,10,0,8,8,0,0,1,10,8,15,25,29,19,7,0,0,2,9,0,0,4,0,0,0,2,2,0,1,0,2,0,2,0,0,3,10,1,4,12,24,14,8,1,8,0,0,0,0,0,0,0,4,5,14,4,0,1,8,0,5,0,0,5,0,0,3,10,1,2,4,0,4,3,0,0,0,17,7,4,7,16,6,0,4,0,0,2,2,3,1,9,5,4,0,0,2,10,6,0,0,4,5,6,21,30,21,11,0,0,0,0,3,0,0,5
90,0,0,0,0,4,0,0,0,6,2,4,0,0,0,0,5,7,0,0,2,0,0,11,3,0,5,16,10,0,0,3,7,0,1,9,0,0,4,0,0,1,16,6,0,2,11,14,4,11,19,9,1,0,0,6,0,0,5,7,7,1,14,20,10,0,0,2,0,0,5,6,0,6,12,20,10,15,5,0,0,1,0,4,0,6,0,7,13,3,0,2,6,5,16,24,26,16,7,0,5,6,7,1,0,9,0,0,5,0,2,0,6,0,3,4,0,0,0,1,14,4,2,13,21,11,4,6,13,4,5,0,0,0,0,0,1,6,19,9,0,0,8,5,9,0,0,6,0,0,0,7,5,1,0,0,9,4,0,0,7,14,4,1,12,12,11,1,1,0,0,0,0,0,0,6,4,1,0,0,0,11,6,0,1,8,1,11,18,27,26,16,5,0,0,0,3,0,0
91,0,0,0,0,0,4,0,0,0,6,0,2,0,0,0,0,1,4,0,0,0,0,1,10,0,0,6,16,8,0,0,0,4,0,1,7,0,0,12,2,0,6,13,5,0,1,7,22,12,9,27,17,9,0,0,14,4,0,1,4,4,4,11,17,18,8,8,2,0,0,1,6,0,5,10,16,8,15,5,0,0,0,0,2,8,3,0,3,12,3,0,1,5,6,13,22,24,16,6,0,1,6,3,0,0,7,0,0,3,0,2,0,4,0,0,4,0,0,0,4,14,4,3,11,20,19,9,3,9,0,5,0,0,0,8,0,0,9,18,8,0,0,4,1,6,8,0,5,0,8,0,3,1,9,0,0,6,3,0,0,4,13,3,2,20,10,7,1,0,0,0,0,8,0,0,2,2,0,0,0,1,11,5,0,0,7,1,9,18,23,22,12,3,0,0,0,3,0
92,0,0,0,0,4,0,1,0,0,0,10,0,2,0,0,5,1,0,1,0,0,0,1,0,7,0,1,6,13,5,0,1,0,1,0,0,7,4,2,9,0,5,3,9,2,5,6,12,27,17,17,27,17,5,4,4,11,9,0,2,1,8,5,8,13,17,7,8,0,5,4,1,5,0,9,9,13,5,12,2,1,0,0,0,0,7,2,5,2,10,4,0,0,6,5,12,19,24,14,11,4,0,7,0,5,0,3,5,0,3,0,7,0,5,4,0,0,0,0,4,4,11,5,1,8,16,24,14,7,14,4,4,0,0,0,5,1,5,8,18,8,0,5,8,0,2,9,0,3,0,5,4,2,0,8,5,1,2,3,0,0,3,10,8,10,25,15,4,0,0,0,0,0,5,0,0,0,0,0,0,1,1,7,6,4,0,4,0,8,23,24,27,17,5,0,0,0,2
93,0,0,0,0,2,2,0,0,0,0,2,8,0,0,0,1,10,0,0,0,0,0,3,0,0,4,3,0,3,10,1,5,0,0,0,0,0,9,0,0,6,1,2,0,7,3,6,2,15,28,18,17,23,14,7,0,2,12,10,3,0,3,11,2,4,14,13,5,5,1,7,2,0,1,2,10,6,9,2,9,7,0,0,0,0,0,6,3,1,0,15,5,0,5,5,2,10,17,20,15,13,3,5,4,1,1,0,4,1,0,0,1,4,3,7,0,0,0,0,2,2,1,14,4,0,6,17,25,16,8,10,2,1,0,0,0,10,2,1,8,14,6,1,7,5,0,7,5,0,0,0,7,5,0,1,9,8,0,1,2,0,0,0,11,4,15,26,16,4,0,0,0,0,0,2,1,0,0,0,0,5,0,0,12,8,0,0,0,0,13,28,25,26,16,4,0,0,1
94,0,0,2,0,0,0,4,0,0,0,0,2,6,0,0,0,0,8,0,8,0,0,0,11,2,0,0,1,0,1,18,8,3,0,0,0,0,0,8,0,2,2,0,10,0,3,0,5,5,16,27,17,16,22,12,6,0,2,7,6,1,0,1,13,3,4,13,11,4,1,0,5,0,8,0,0,9,8,8,4,5,9,0,0,0,0,0,2,11,1,5,23,13,1,2,4,2,8,25,16,11,13,3,4,0,0,9,0,3,0,2,0,0,0,0,9,8,0,0,0,0,4,4,13,12,2,7,13,21,12,10,6,2,0,0,0,0,6,10,0,16,12,2,0,5,4,0,15,5,0,0,0,2,4,0,0,5,16,6,0,4,8,2,1,10,5,14,28,18,12,2,2,0,0,2,0,0,8,0,0,0,3,8,2,8,16,6,0,2,3,16,24,24,25,15,3,0,0
95,0,0,1,3,0,1,0,3,1,1,0,0,3,7,0,0,0,0,8,0,8,0,0,1,10,2,0,1,1,0,8,15,7,0,1,0,2,0,0,7,0,0,1,0,10,0,1,0,3,6,16,29,19,15,19,12,6,0,0,5,5,0,0,3,13,3,4,14,11,2,0,1,3,0,5,0,0,10,7,7,1,4,9,0,0,0,0,0,2,16,6,13,23,13,1,2,4,3,15,23,13,16,10,2,2,0,0,7,0,4,1,0,0,0,0,1,9,8,5,0,1,0,2,4,13,12,2,5,11,19,13,9,11,1,0,0,0,0,6,12,6,17,10,0,0,5,1,5,20,10,0,0,0,2,1,0,0,6,18,8,0,4,7,0,1,8,4,16,28,18,8,1,2,0,0,0,0,0,8,0,0,1,3,5,0,8,15,5,1,0,6,14,26,23,24,17,7,0
96,0,0,0,0,0,0,7,0,2,0,0,2,0,2,7,0,0,0,2,10,1,8,0,2,7,11,1,0,2,1,2,5,15,5,0,0,0,0,0,0,13,3,0,3,2,7,0,0,0,0,6,17,26,19,11,16,14,4,0,0,5,1,0,6,3,10,0,4,15,8,0,0,0,5,0,2,1,0,9,13,4,7,5,10,0,0,0,0,2,6,13,8,15,20,11,2,4,3,5,12,19,12,13,10,0,1,2,0,6,0,4,0,0,0,0,0,3,10,7,1,0,7,0,3,6,10,9,0,1,8,19,10,8,11,1,0,0,0,2,5,14,7,14,6,0,0,2,3,10,17,11,1,0,0,0,0,0,2,8,16,14,4,10,4,0,0,5,6,17,30,20,14,4,3,6,0,0,2,1,8,0,0,3,0,1,2,8,14,5,0,0,4,14,25,23,23,16,6
97,0,0,0,0,0,0,0,7,0,0,0,1,0,0,9,4,0,7,1,0,13,8,6,0,2,10,9,0,3,9,0,0,12,12,3,0,0,0,0,7,3,10,10,0,4,0,4,0,0,0,0,7,14,26,16,8,17,11,1,0,7,1,0,0,3,0,7,0,7,12,4,0,0,0,1,0,5,0,0,9,10,4,10,8,7,0,0,0,0,1,3,11,6,12,19,14,4,2,1,2,8,18,9,13,7,0,0,0,0,4,0,1,0,0,0,0,0,6,9,3,0,0,5,3,1,3,7,6,0,0,9,15,9,15,8,8,0,0,0,1,4,12,4,10,13,3,0,0,2,7,20,10,0,0,0,0,0,0,1,7,16,12,4,7,1,0,0,4,9,20,27,20,11,7,3,3,0,0,5,8,5,0,0,0,0,0,9,5,13,3,0,0,4,13,25,22,21,13
98,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,5,0,3,0,3,10,8,1,0,0,10,6,0,0,4,1,2,13,9,0,0,0,0,0,4,2,7,5,0,3,0,0,0,0,0,0,4,14,26,16,7,16,19,9,0,7,1,0,0,11,1,4,0,6,12,2,4,0,0,9,0,1,0,0,10,7,0,6,4,11,4,0,0,0,2,1,6,7,16,15,10,1,0,0,2,8,19,9,12,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,1,0,0,2,6,6,0,0,7,12,6,11,5,9,0,0,0,0,2,11,4,7,9,4,0,0,0,10,20,18,8,8,0,0,0,0,5,6,11,9,3,3,0,8,0,0,10,21,24,16,7,4,11,1,0,0,2,9,2,0,1,0,0,0,5,3,12,4,0,0,3,13,23,19,29
99,0,0,1,1,0,1,0,0,1,5,0,0,1,1,0,0,5,4,0,3,0,2,8,8,0,0,0,11,6,0,0,1,0,3,14,8,2,0,0,0,0,2,1,7,5,0,1,0,0,0,0,2,0,4,14,26,16,6,13,17,8,0,5,0,0,1,11,2,4,0,3,13,3,4,0,0,9,1,0,0,0,9,7,0,6,2,9,2,0,5,0,2,1,3,6,16,15,11,1,0,0,7,9,18,8,11,3,0,0,1,1,0,0,0,0,1,0,0,5,0,10,0,0,0,1,0,0,0,3,4,1,0,12,11,6,10,2,7,0,2,0,1,1,8,3,7,6,4,5,0,0,8,17,18,8,6,0,0,2,0,4,6,10,7,3,1,0,9,0,0,9,20,24,16,6,1,10,1,0,0,0,10,2,0,0,0,0,0,6,2,9,2,2,0,3,15,24,19
100,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,0,1,0,0,7,5,0,0,1,9,3,0,0,0,0,4,12,6,0,8,0,0,0,0,0,5,1,0,9,0,0,8,0,10,0,4,22,24,14,3,10,14,4,0,2,8,0,9,11,1,0,0,3,10,2,0,0,0,9,0,0,0,0,7,5,8,3,0,5,1,0,1,0,1,0,0,6,14,15,10,0,0,0,3,8,14,6,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,9,0,0,0,0,4,0,2,9,19,9,6,0,6,0,1,0,0,0,5,11,3,5,4,13,3,0,7,25,15,4,3,0,0,0,0,3,3,6,15,5,0,0,7,0,0,10,28,22,13,3,0,9,0,0,0,0,9,0,0,0,0,0,0,2,0,5,0,0,0,5,15,20
