,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
97,0,6,0,0,6,4,0,0,0,0,0,6,2,0,0,0,0,5,0,6,0,0,0,6,8,2,8,0,0,0,3,4,0,0,0,0,0,3,1,0,11,3,0,6,9,1,0,6,6,2,0,0,9,0,0,0,0,0,6,9,1,0,1,4,0,6,9,0,1,0,1,0,0,6,1,2,12,8,0,6,1,0,7,15,5,4,0,0,0,0,0,0,6,9,0,0,1,1,0,0,3,9,0,0,5,6,0,0,0,0,0,6,2,0,0,0,0,1,2,1,0,3,5,6,12,3,5,2,0,6,9,4,6,0,0,0,0,0
98,0,0,7,0,0,3,0,0,0,1,0,0,3,2,0,0,0,0,4,0,7,0,4,0,2,4,0,8,0,8,0,4,5,1,0,0,0,0,0,0,1,10,0,0,2,5,0,0,2,10,0,0,0,6,0,0,8,0,0,2,9,0,0,0,1,0,2,9,0,0,0,9,0,0,2,0,2,10,3,0,10,0,0,5,16,6,8,0,4,0,0,0,0,6,8,0,0,0,2,0,0,0,5,1,0,1,5,0,4,0,4,0,2,0,0,0,0,0,0,1,2,0,0,1,3,9,0,1,0,0,2,6,0,7,0,0,1,0
99,0,0,0,6,0,0,2,1,2,0,0,0,1,0,2,0,0,2,0,4,0,5,0,4,0,2,3,0,10,0,7,0,1,2,0,0,2,0,0,2,0,0,9,0,0,2,3,0,0,0,10,0,0,1,11,1,0,10,0,0,0,7,0,1,1,1,0,0,8,0,0,0,9,0,0,2,0,4,10,3,0,10,0,0,6,17,7,5,0,5,0,0,0,0,4,9,0,1,0,0,0,0,0,2,2,0,0,6,0,2,0,4,0,3,1,2,0,0,0,0,0,1,0,0,6,2,10,0,2,0,0,1,6,0,8,0,0,6
100,0,0,1,0,3,0,0,2,1,3,4,0,0,5,0,0,0,0,7,0,5,1,4,0,0,0,0,4,0,9,0,8,1,2,7,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,7,0,0,1,11,1,0,7,0,1,5,4,0,1,0,0,4,0,13,3,0,0,6,0,0,0,0,0,7,2,0,7,0,1,7,16,11,4,0,1,0,0,1,5,1,6,0,2,5,0,0,0,1,2,0,5,0,5,5,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,2,7,0,0,0,0,0,7,0,12,2,0
101,0,6,0,1,6,4,0,0,1,0,0,10,0,0,4,0,0,0,0,13,3,3,0,10,0,2,0,0,3,0,12,2,5,0,0,6,0,0,1,0,6,0,0,6,12,2,0,8,6,0,0,0,8,0,0,1,7,0,6,13,3,0,6,4,0,7,6,0,5,3,14,4,0,6,4,2,3,0,0,6,5,0,3,5,0,0,6,13,9,3,0,0,6,0,0,5,2,5,0,0,8,2,0,0,0,8,0,4,0,2,3,7,0,1,0,0,1,1,2,0,0,4,0,6,0,1,2,4,6,6,6,1,6,0,7,2,9,2
102,0,0,5,0,0,5,3,0,5,0,0,0,10,0,0,2,0,5,0,3,12,2,1,0,8,0,1,0,5,1,2,11,1,4,0,0,11,1,0,6,0,4,0,0,5,10,2,0,7,4,0,0,0,8,2,0,0,12,2,5,12,3,0,6,4,0,6,5,0,5,4,12,3,0,4,3,1,8,0,0,4,3,0,1,4,0,0,5,11,9,2,0,0,5,0,0,4,2,4,0,0,7,0,0,0,0,8,0,2,0,0,2,6,0,1,5,0,0,0,0,0,0,2,0,8,0,1,1,4,5,5,5,0,5,0,6,0,11
103,0,0,1,1,0,0,2,3,0,6,4,0,0,14,4,0,0,0,10,0,4,13,3,0,0,5,0,2,0,4,0,3,12,2,9,0,1,8,0,0,3,0,1,0,0,1,15,5,0,6,0,0,0,0,6,2,0,2,9,0,6,17,7,0,6,1,0,10,2,5,2,3,8,0,0,1,0,1,4,0,0,0,0,0,2,4,0,4,4,11,5,0,0,1,10,0,0,4,3,9,0,0,3,1,0,0,5,8,0,7,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,5,0,0,1,1,2,2,2,1,2,4,3,1
104,0,0,0,0,0,0,0,7,3,0,5,3,5,4,12,4,0,0,0,9,0,3,11,2,0,0,4,0,2,0,2,0,2,10,2,7,0,0,7,0,0,1,0,0,0,0,5,14,4,0,6,0,0,5,1,11,1,0,1,8,0,7,16,6,5,5,0,0,9,2,4,0,1,7,0,0,0,0,0,3,0,0,0,0,0,7,2,0,2,9,9,5,0,0,1,9,0,5,2,3,7,0,0,1,6,0,0,10,6,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,10,0,5,0,0,1,1,0,0,1,1,4
105,0,0,3,0,0,0,0,0,6,6,2,3,2,7,2,9,0,0,1,0,12,7,3,9,0,0,0,11,1,2,0,5,3,5,11,1,6,0,0,6,0,0,0,0,0,0,1,4,12,4,0,3,0,0,3,1,11,1,0,0,15,5,6,14,5,3,3,2,0,10,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,7,4,0,1,5,6,3,7,1,0,7,0,8,3,1,7,0,3,0,4,1,0,10,7,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,0,0,4,0,2,0,0
106,0,0,0,1,0,0,0,5,0,4,5,1,8,1,5,2,7,0,0,0,2,11,5,2,9,0,0,1,11,1,0,0,3,1,5,9,1,5,0,0,5,0,0,0,0,0,0,0,3,10,4,0,2,5,1,8,1,11,1,0,5,15,5,5,19,9,2,2,1,0,9,0,2,0,0,3,0,0,0,0,0,3,0,0,0,8,0,6,2,5,0,5,5,2,7,0,0,12,2,8,1,0,7,0,8,0,4,6,0,10,5,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,15,5,2,0,0,0,3,0,0,1
107,0,0,0,0,0,0,0,5,5,0,3,4,6,7,0,5,0,7,0,0,0,1,9,4,2,8,0,0,1,8,0,0,0,1,1,3,9,0,4,0,0,3,0,0,0,0,0,0,0,1,10,3,0,7,6,6,5,1,10,0,0,5,14,4,10,18,8,1,1,1,0,6,0,1,0,0,1,0,0,0,0,0,1,0,0,5,6,0,4,7,3,0,4,4,2,6,0,5,10,2,6,0,0,5,5,7,0,9,4,0,8,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,4,5,14,4,1,0,0,0,2,0,1
108,0,6,0,0,6,1,0,0,4,2,0,9,3,3,6,0,4,0,4,6,0,0,0,15,5,4,7,0,0,0,11,1,0,0,0,0,2,8,1,3,6,0,2,6,6,0,0,1,6,0,0,9,4,0,7,5,2,4,7,16,6,0,6,14,4,16,24,14,2,0,2,0,5,6,0,2,3,0,0,6,0,0,3,0,0,0,3,3,0,3,6,1,6,2,1,2,7,0,2,7,5,8,0,0,4,11,4,0,7,1,0,14,4,0,1,0,0,1,2,0,0,3,0,7,0,2,0,7,3,11,20,10,7,0,0,0,0,0
109,0,2,4,1,2,8,0,0,0,2,0,2,8,0,3,4,0,3,0,6,4,0,0,5,13,12,3,7,0,0,1,9,0,0,0,0,0,1,10,0,5,7,0,4,8,4,0,2,3,5,0,0,11,3,0,6,1,1,6,9,16,6,2,6,13,6,18,21,16,6,2,0,0,7,4,7,3,2,0,2,5,0,1,1,0,0,0,0,2,0,3,4,3,6,0,1,4,6,0,0,8,12,6,0,0,6,8,3,0,4,0,4,13,4,0,0,1,2,8,3,0,1,1,2,7,2,1,7,6,5,13,22,12,5,0,0,0,0
110,0,0,5,3,0,0,5,0,0,3,4,0,1,10,0,0,0,0,4,0,9,11,1,0,3,13,9,10,6,0,0,4,12,3,1,0,0,0,0,9,0,4,4,0,2,5,5,0,0,3,2,0,1,10,1,0,6,0,0,4,16,17,7,0,5,11,8,20,19,17,7,2,0,0,4,4,5,2,0,0,2,2,0,0,4,0,0,2,0,1,0,0,2,10,7,0,0,3,9,1,0,8,9,9,0,0,7,7,3,1,4,0,3,11,2,0,0,0,2,7,6,0,0,0,0,5,1,1,6,4,3,11,20,15,5,2,0,0
111,0,0,5,2,0,0,0,3,0,5,5,1,0,3,6,0,0,0,1,1,5,12,10,0,0,3,9,12,9,7,0,5,9,17,7,0,0,0,0,0,6,0,0,1,0,0,6,2,0,0,0,0,0,0,7,0,1,5,0,0,7,17,14,4,0,2,8,10,17,20,14,8,0,0,0,2,1,4,0,0,0,0,0,0,5,2,0,2,1,0,0,0,0,5,11,3,0,0,8,10,0,0,4,14,7,0,1,5,6,4,0,1,0,1,7,1,0,0,0,0,12,3,0,0,0,0,3,0,0,3,1,1,8,25,15,7,0,0
112,0,0,0,3,1,0,0,5,3,0,4,4,6,0,1,6,0,0,0,0,0,4,10,9,0,0,2,8,12,6,5,0,3,7,17,7,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0,5,1,12,2,1,4,0,0,7,16,13,9,0,1,7,9,17,19,11,6,0,0,0,0,1,2,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,5,10,2,5,0,8,8,0,0,4,19,9,0,6,3,6,2,0,0,0,0,7,0,0,0,0,2,10,3,0,1,0,5,2,5,0,2,0,0,15,24,14,4,1
113,0,3,0,0,6,1,0,0,4,0,0,7,2,2,0,0,4,0,0,3,0,0,3,13,6,1,0,0,7,9,13,3,0,0,7,15,6,0,0,0,3,0,1,3,3,0,0,0,8,0,0,0,0,0,4,2,9,1,4,7,0,0,7,15,11,12,3,0,7,7,17,16,9,9,0,1,7,0,0,5,0,0,7,0,0,0,9,0,0,0,4,0,3,0,0,4,10,0,2,0,15,9,0,0,9,22,12,0,5,0,5,5,0,0,0,0,7,0,1,0,0,9,7,6,0,1,0,6,0,8,3,2,3,5,14,20,11,3
114,0,0,4,0,0,3,0,0,0,5,4,0,7,6,0,0,0,4,5,0,4,1,0,3,9,3,0,1,0,6,6,14,4,1,5,5,15,5,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,4,1,9,0,1,8,5,0,5,15,8,9,7,0,12,7,16,12,6,5,0,0,7,0,0,4,0,0,3,1,0,0,13,3,0,0,0,0,4,5,0,1,10,1,7,5,12,5,1,0,12,27,17,5,10,0,2,2,0,0,0,0,4,0,0,1,0,5,4,4,0,1,0,6,0,5,0,0,4,4,18,17,9
115,0,2,0,5,2,2,2,0,0,0,2,6,0,4,6,0,0,0,1,7,0,4,0,2,1,16,6,0,0,0,7,4,12,2,0,5,5,14,7,0,2,1,0,2,2,0,0,7,2,0,5,0,2,0,0,0,0,0,11,2,1,5,7,0,5,17,10,6,9,2,14,6,16,14,4,12,2,0,7,2,0,2,1,0,1,0,0,3,12,2,0,0,2,0,1,5,2,0,8,0,8,12,10,3,0,2,15,26,16,4,9,2,1,2,0,0,1,2,11,1,0,2,0,7,4,6,0,8,0,8,2,7,2,0,4,8,17,17
116,0,0,0,0,5,1,1,3,2,0,0,2,7,0,4,6,0,2,0,1,4,0,2,0,2,6,15,5,2,0,0,4,2,9,0,0,7,4,13,9,0,1,0,0,2,2,0,0,7,0,0,4,0,3,5,1,0,2,1,11,1,0,4,8,1,7,17,7,5,7,4,11,6,16,14,4,11,4,0,7,0,0,1,1,0,2,0,0,2,13,3,0,0,0,0,2,4,3,0,6,0,8,12,7,4,0,5,16,24,14,2,9,1,2,3,2,0,0,2,10,0,0,2,0,12,3,7,0,9,0,8,1,7,0,1,1,7,22
117,0,0,2,0,0,1,0,0,2,4,5,0,1,12,2,0,2,0,6,0,3,6,0,0,0,0,5,17,7,2,0,2,6,4,13,3,0,4,3,12,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,1,0,0,1,13,5,0,1,7,0,7,22,12,9,3,4,7,6,12,11,1,10,0,0,6,0,0,0,3,0,1,5,0,3,9,0,0,2,4,0,0,3,5,4,2,0,4,14,6,1,4,6,15,28,18,6,6,0,0,2,0,0,0,0,12,2,0,0,2,8,2,4,0,6,0,4,0,9,0,6,0,12
118,0,0,0,12,2,0,0,0,0,0,0,5,0,2,11,1,0,0,0,6,0,2,8,0,0,1,0,7,15,6,2,0,0,3,3,12,2,0,4,2,12,16,6,0,0,0,0,6,0,2,4,0,0,0,0,0,3,0,0,0,3,9,5,1,0,7,0,12,22,12,9,2,3,7,4,13,11,1,9,0,2,4,0,0,0,1,2,0,7,0,2,7,0,0,0,5,0,0,0,1,4,3,0,4,12,6,0,2,8,18,30,20,8,7,1,0,12,2,1,10,2,12,2,0,0,2,6,3,2,0,6,0,4,0,10,0,3,2
119,0,1,0,2,13,8,0,0,0,0,0,1,4,0,4,8,3,0,0,1,3,0,0,9,0,2,0,0,6,12,6,0,0,0,0,5,11,1,6,3,3,12,15,7,1,0,0,6,7,0,0,3,6,0,0,0,0,2,1,1,0,0,15,5,0,1,8,2,18,19,18,8,4,4,4,6,13,10,3,10,0,0,4,0,0,0,0,0,0,6,2,0,8,0,0,0,11,1,0,0,1,6,0,0,3,13,3,0,0,8,18,31,21,9,7,0,2,18,8,1,7,2,9,3,0,6,1,8,2,3,1,12,2,1,0,6,0,2
120,0,6,0,0,8,14,7,0,0,0,0,6,0,1,0,2,7,2,0,6,0,1,0,6,7,2,1,0,0,2,15,5,0,0,0,0,4,10,2,5,9,3,11,21,13,3,0,1,12,5,0,0,4,5,0,0,0,0,8,7,0,0,5,15,5,6,7,5,8,15,20,14,7,10,2,6,9,12,9,9,8,0,3,2,0,0,0,0,0,0,5,0,6,6,0,0,1,10,0,0,3,3,4,0,0,9,10,2,0,0,8,24,30,21,11,6,0,8,20,10,0,10,0,15,5,1,5,3,7,8,9,2,18,8,1,0,3,0
121,0,0,3,0,0,7,13,8,2,0,0,0,7,0,1,0,2,9,0,0,3,0,0,0,6,7,1,0,2,0,5,12,2,0,0,0,2,3,9,4,5,8,2,11,21,13,3,0,2,10,5,0,0,5,10,1,0,2,0,8,5,0,0,6,16,6,6,4,4,6,14,17,14,7,10,2,5,11,12,9,7,8,0,3,0,1,0,0,0,1,0,5,0,4,4,1,0,2,7,0,0,3,3,1,1,0,7,11,1,0,0,14,23,31,22,13,5,0,10,19,9,0,10,5,20,10,2,5,4,7,8,8,8,15,9,0,0,8
122,0,0,5,0,0,0,3,11,7,7,2,0,0,9,0,0,0,1,10,0,5,6,0,0,0,4,3,4,0,3,0,10,17,7,1,0,0,0,0,8,1,2,4,1,9,17,14,4,0,1,6,1,0,0,2,8,2,0,0,0,11,6,0,0,6,13,3,8,1,5,4,15,13,11,3,8,0,4,7,9,8,3,5,0,8,0,0,2,0,0,0,0,2,3,5,0,0,0,7,8,0,0,0,8,0,0,1,5,10,2,0,4,11,19,27,21,11,2,0,7,24,14,2,7,10,17,8,0,3,1,4,5,5,13,11,11,1,0
123,0,0,1,1,0,0,0,3,11,8,11,1,0,4,5,0,0,0,6,7,1,6,5,0,0,0,1,4,4,0,0,1,11,18,12,2,0,0,0,0,5,0,0,1,0,7,22,12,1,0,0,3,0,0,0,2,7,2,0,0,1,16,6,0,0,3,10,7,5,6,2,5,11,10,7,0,5,0,0,4,8,4,0,1,1,8,0,4,1,0,0,0,0,3,8,2,0,0,1,12,5,0,0,1,8,0,5,1,4,15,5,0,1,8,17,27,17,8,0,0,14,21,11,0,5,7,17,7,0,0,0,1,2,6,10,15,8,0
124,0,0,0,3,0,0,0,0,1,10,7,9,0,0,1,2,0,0,0,4,6,1,14,4,0,0,0,1,2,8,0,0,1,10,17,9,0,0,0,0,0,7,0,0,0,0,12,20,10,9,0,0,1,0,0,0,6,5,0,0,0,6,14,4,0,0,1,9,5,4,4,6,2,9,7,6,0,3,0,0,12,5,3,0,0,0,16,6,12,2,0,0,0,0,2,6,0,0,0,2,11,4,0,0,0,6,0,3,9,5,23,13,1,0,7,15,29,19,7,2,4,13,18,9,0,3,7,16,6,0,0,0,0,1,4,9,17,7
125,0,3,0,0,6,0,0,0,0,0,6,10,7,0,0,0,0,0,0,3,1,4,4,17,7,1,0,0,0,0,15,5,0,0,7,15,8,0,0,0,3,0,4,3,3,0,2,12,23,13,6,0,0,0,0,0,0,5,8,3,0,0,6,13,3,3,3,0,9,2,4,1,4,5,6,8,13,3,1,3,2,9,12,2,0,0,6,12,5,10,0,0,3,0,0,1,6,0,0,0,9,12,2,0,0,3,3,0,2,6,13,26,16,4,0,6,19,29,20,10,0,11,10,21,11,0,1,8,14,9,3,0,3,0,0,0,7,16
126,0,0,0,0,0,8,0,0,0,0,0,5,8,3,8,0,8,0,0,0,0,0,1,7,16,7,0,0,0,0,5,11,1,0,0,15,14,7,2,0,0,2,0,3,2,2,0,4,13,20,12,5,2,0,0,0,0,0,4,7,0,0,2,8,11,2,2,0,2,5,4,0,9,3,4,6,6,12,11,1,0,1,7,11,1,0,0,2,9,3,18,8,0,0,0,2,3,4,0,0,0,9,11,1,0,0,0,1,0,0,3,14,25,18,8,0,9,21,29,19,7,1,10,11,21,13,3,1,6,13,8,5,0,0,2,0,0,7
127,0,0,2,0,0,0,5,0,0,2,5,0,4,13,3,4,0,7,4,0,2,2,0,0,6,13,4,2,0,0,0,7,13,3,4,5,14,11,3,1,0,0,0,0,0,0,6,0,3,12,16,9,1,1,0,0,0,0,0,1,9,4,0,0,7,8,0,7,0,6,1,4,0,6,0,1,2,5,8,8,0,0,0,3,13,3,0,5,1,8,8,14,5,2,4,0,0,2,6,4,0,0,5,13,3,0,4,0,0,4,0,4,13,22,15,7,0,11,18,25,21,11,0,7,11,17,12,2,0,3,10,4,2,2,0,7,0,0
128,0,6,0,2,6,1,0,4,0,0,0,11,1,3,12,2,3,0,4,10,0,0,0,6,0,8,12,2,1,0,3,0,4,10,0,3,4,13,12,2,7,0,0,6,6,0,0,7,6,2,10,15,10,0,1,0,0,0,6,6,0,6,5,0,0,13,14,4,8,0,7,0,3,6,4,2,4,1,4,14,6,0,3,0,3,12,2,0,3,0,7,6,20,10,0,4,1,0,0,3,7,2,0,3,12,9,0,3,0,0,2,6,3,13,22,14,7,1,13,18,22,24,14,6,7,12,16,14,4,6,9,11,10,0,2,0,4,0
129,0,0,2,0,1,5,11,1,3,0,0,1,10,0,2,10,1,2,0,3,6,0,0,0,4,0,18,9,1,0,0,0,0,0,7,0,2,14,12,11,1,5,10,0,5,4,0,0,6,3,0,20,14,9,0,0,0,0,0,5,3,0,5,3,0,3,12,11,3,5,0,3,0,2,4,3,0,3,0,4,11,4,0,1,0,2,9,0,0,2,0,5,10,17,7,0,3,0,0,0,0,6,0,0,2,11,6,0,0,0,0,1,16,6,12,21,12,6,3,11,14,19,22,13,5,6,11,15,13,3,5,8,10,6,0,0,0,3
130,0,0,0,1,0,3,4,9,0,0,0,0,0,6,8,1,18,8,0,0,0,2,0,0,0,4,8,14,8,0,0,0,0,0,0,15,5,4,16,11,10,0,4,9,0,4,0,2,0,3,2,10,22,12,9,0,0,0,0,0,1,0,2,7,1,0,2,8,13,3,7,0,11,1,1,4,1,0,11,1,1,10,2,0,0,0,0,5,0,0,10,0,4,7,13,9,2,1,0,0,0,0,5,0,0,1,7,4,0,0,0,0,6,18,8,11,20,14,6,2,7,12,18,21,13,7,4,11,13,12,2,7,7,6,8,0,0,0
131,0,0,0,1,1,0,1,3,9,0,0,0,0,0,8,8,8,18,8,0,0,0,0,0,0,0,2,6,14,4,0,0,0,0,0,5,15,5,6,16,11,11,1,4,9,0,1,0,2,0,3,0,10,21,13,8,0,0,0,0,0,0,0,9,6,1,0,0,8,10,3,3,2,11,1,1,3,1,2,11,1,1,9,2,0,0,0,0,3,0,2,10,0,2,4,20,10,1,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,13,25,15,12,20,14,7,0,6,12,18,22,13,6,4,10,13,12,2,7,3,13,5,0,1
132,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,4,3,8,17,7,1,0,4,0,0,0,0,2,4,22,12,1,1,1,0,0,5,11,2,6,12,10,7,0,0,5,0,0,0,6,0,0,0,9,18,10,16,6,0,0,0,0,0,0,6,2,0,0,0,7,7,11,1,1,7,0,0,1,0,1,15,5,0,5,3,0,4,0,4,0,0,0,6,0,1,10,17,7,2,0,0,0,0,1,0,0,0,0,10,1,4,0,0,3,13,23,14,10,16,13,8,0,2,8,15,19,10,2,1,6,9,9,0,8,3,13,6,0
133,0,0,5,0,0,0,0,0,0,6,12,2,0,2,0,0,0,2,9,14,12,4,0,1,0,0,0,3,1,12,19,17,7,6,2,0,0,1,8,1,3,9,6,4,0,0,6,0,0,0,2,0,0,0,8,16,11,15,5,0,3,1,0,0,0,3,0,2,0,1,4,8,7,0,0,5,0,0,0,0,5,11,2,0,10,1,0,6,0,2,0,0,0,9,1,0,7,15,12,3,0,0,0,5,0,0,1,0,0,11,1,1,0,0,3,12,20,11,8,13,18,8,0,0,5,12,17,8,0,0,3,6,6,5,4,5,11,3
134,0,0,2,1,0,0,0,0,0,2,11,9,1,5,0,0,0,0,6,6,16,14,4,0,0,0,0,2,2,2,8,21,19,9,10,0,0,0,0,7,0,0,6,3,1,0,4,2,0,0,0,0,0,0,0,7,16,10,12,2,2,7,0,0,0,0,0,5,0,4,0,4,4,4,0,0,1,0,0,0,0,1,7,0,2,9,0,5,5,0,0,0,0,2,13,3,0,6,17,16,6,0,0,2,4,0,4,0,0,4,10,0,0,0,0,2,8,16,8,4,15,14,4,0,0,2,11,14,7,0,0,0,3,8,2,9,2,8
135,0,0,0,0,0,0,0,0,0,0,1,9,9,0,4,8,0,0,0,4,6,13,11,2,8,0,0,0,0,0,0,11,17,15,5,9,0,0,0,0,5,0,0,4,1,9,0,1,0,0,8,0,0,0,0,0,6,14,8,10,0,0,4,0,0,0,0,0,2,0,1,0,3,2,12,2,0,0,0,0,0,8,0,15,5,2,6,0,2,5,0,8,0,0,3,13,3,0,7,13,13,4,8,0,2,2,0,4,0,0,1,8,0,0,0,0,0,6,14,6,5,12,22,12,0,0,2,9,14,5,0,0,0,0,8,0,6,2
136,0,3,0,0,3,0,0,0,0,0,0,4,7,5,0,1,6,0,0,3,1,4,12,14,4,9,0,0,0,0,7,1,8,14,12,3,8,0,0,0,3,5,0,3,7,0,6,0,4,0,0,5,0,0,0,0,0,5,17,11,8,0,0,3,0,3,3,0,0,0,0,0,0,6,2,13,9,0,0,3,0,0,15,5,12,3,1,2,0,0,3,0,11,1,0,3,13,3,0,4,20,14,4,5,0,5,0,0,3,0,0,4,5,0,0,0,0,0,7,14,4,12,12,25,15,3,0,3,7,17,8,0,3,0,0,4,0,5
137,0,0,0,0,0,2,10,0,0,0,0,0,3,4,4,0,0,5,0,0,0,0,2,11,12,3,19,9,0,0,0,3,0,4,11,11,2,18,8,0,0,1,15,5,2,5,0,5,0,1,0,10,4,0,0,0,0,0,7,16,8,5,0,0,2,0,2,0,0,0,0,0,0,0,4,3,10,8,0,0,0,0,5,13,3,11,1,0,0,0,0,1,1,8,0,0,3,12,2,0,10,19,12,2,4,0,2,0,0,0,0,0,14,4,0,0,0,0,0,5,10,2,10,15,24,14,2,0,2,7,16,7,0,0,0,0,0,0
138,0,0,0,1,0,0,0,9,0,0,0,0,0,0,6,4,2,0,2,0,0,0,0,2,11,12,9,17,9,0,0,0,0,0,1,13,11,8,18,8,0,1,5,15,5,2,2,0,5,0,1,0,10,3,1,0,0,0,0,7,14,5,5,7,0,2,0,0,0,0,0,0,2,0,0,4,2,10,10,0,0,0,0,5,9,2,9,0,0,0,2,0,1,0,5,7,0,2,8,0,0,10,19,9,1,4,0,1,0,0,0,0,4,21,11,0,1,0,0,1,1,9,2,10,16,24,14,2,0,2,7,16,7,0,7,0,0,1
139,0,0,0,0,1,0,0,1,11,1,0,0,1,0,0,6,4,4,0,2,0,0,0,0,2,11,11,7,19,9,0,0,0,0,0,3,15,10,8,20,10,0,0,5,15,5,0,1,0,3,0,0,0,11,8,2,0,2,0,0,5,12,4,6,8,0,2,0,0,0,0,0,0,2,0,0,3,4,10,10,0,0,0,0,2,10,0,6,0,1,0,2,0,0,0,6,6,1,0,6,0,0,10,16,10,1,2,1,0,0,0,0,0,11,22,13,3,0,0,0,0,0,9,2,15,15,25,15,3,0,2,6,16,6,1,4,0,5
140,0,6,0,0,6,2,0,0,1,8,0,6,0,0,0,0,5,3,1,6,0,0,0,6,0,4,10,9,9,15,12,2,0,0,0,0,5,14,11,10,26,16,4,6,11,13,3,1,7,0,1,0,1,1,11,7,0,0,8,6,0,2,13,4,5,14,6,0,1,0,1,0,0,6,0,2,3,2,3,16,8,0,3,0,0,1,8,0,4,0,0,0,8,0,0,0,7,5,0,0,9,2,0,7,15,16,6,1,0,0,0,6,0,1,11,21,13,4,2,0,0,3,0,15,5,16,15,27,17,9,6,3,12,13,6,0,1,0
141,0,0,2,1,0,6,0,0,0,0,5,0,5,0,2,0,2,5,0,1,2,0,0,0,6,0,2,8,9,5,14,8,0,0,0,2,0,4,14,11,16,27,17,5,6,11,10,3,1,5,0,0,0,0,2,10,3,0,0,8,4,0,3,20,10,5,14,4,0,0,0,0,2,0,6,0,1,3,4,6,14,8,0,3,0,0,0,5,0,3,2,0,0,6,0,7,0,6,1,0,0,9,2,0,6,15,13,5,0,0,0,0,4,7,8,11,22,13,4,3,0,0,3,5,16,6,15,17,26,17,9,6,3,8,20,10,0,2
142,0,0,0,0,0,0,5,5,0,0,0,4,5,4,0,2,0,2,5,0,0,1,0,0,0,5,0,1,8,6,4,12,6,0,0,0,2,0,4,14,10,17,26,16,4,6,11,9,2,0,5,0,0,5,1,7,7,3,0,0,7,4,0,10,25,15,4,13,3,0,0,0,0,1,0,5,0,1,1,3,4,14,6,0,1,5,0,0,3,5,1,2,0,0,6,0,6,5,4,1,0,0,9,0,5,5,15,18,8,0,0,0,0,3,6,8,12,21,12,2,1,0,0,2,6,15,11,14,22,25,16,8,5,1,10,19,9,1
143,0,0,0,1,0,0,0,4,5,0,0,0,3,2,6,0,4,0,0,5,0,0,0,0,0,0,3,0,1,4,5,2,8,2,0,2,0,0,0,4,14,11,16,26,16,4,3,11,9,0,0,3,0,0,6,0,3,7,3,0,0,4,4,7,15,25,15,3,13,3,0,0,2,0,1,0,4,0,3,1,1,4,13,6,0,0,3,0,0,2,7,1,2,0,0,13,3,5,1,1,0,0,0,5,0,5,5,14,16,6,0,0,0,7,10,6,9,12,21,13,3,0,0,0,3,6,14,11,13,22,25,16,8,1,8,9,15,10
144,0,0,3,0,0,0,0,0,3,8,2,0,0,5,0,3,0,3,1,0,8,7,0,0,0,0,0,10,0,1,2,8,5,11,3,0,1,0,0,0,4,13,8,16,24,14,5,1,9,9,0,0,1,0,0,5,0,2,5,1,7,1,2,2,6,15,23,17,7,14,4,0,0,0,0,1,0,3,0,1,1,0,3,10,9,0,0,5,0,0,0,4,0,9,1,3,11,2,8,2,0,0,0,3,4,0,6,4,14,17,7,0,0,0,5,9,5,7,12,20,16,6,0,0,0,1,5,14,10,12,20,23,14,11,1,10,8,13
145,0,0,2,0,0,0,0,0,0,5,13,3,0,5,1,0,0,0,7,0,2,10,6,0,0,0,0,2,9,0,0,4,10,7,15,5,0,0,0,0,0,3,10,6,13,20,18,8,0,8,5,0,0,0,0,0,5,0,0,2,3,11,1,0,1,5,12,28,18,11,10,4,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,5,4,0,0,0,1,2,13,3,1,10,4,12,2,0,0,2,2,1,4,5,4,18,16,6,0,0,0,4,5,1,4,10,22,12,2,0,0,0,0,4,13,7,10,16,20,16,8,6,7,5
