,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
131,0,0,0,2,1,0,0,0,1,0,5,0,6,0,1,0,0,0,5,0,0,1,0,4,0,0,0,8,0,0,0,0,2,0,15,5,3,1,1,10,0,8,0,0,0,11,1,0,0,6,0,0,6,13,5,2,7,2,0,0,0,0,3,0,2,0,9,0,0,5,2,0,9,5,0,0,6,0,2,7,16,6,5,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,4,0,1
132,0,0,0,5,1,0,0,0,0,0,0,5,0,6,0,0,0,0,2,4,0,0,0,0,3,0,0,0,7,0,0,0,0,1,5,20,10,2,0,0,9,0,6,0,0,5,10,0,0,0,5,0,0,8,15,5,1,12,2,0,0,0,0,2,5,1,0,8,0,2,10,0,0,11,4,0,2,5,0,0,6,14,6,10,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0
133,0,5,0,0,1,3,0,5,0,5,0,1,2,1,3,0,0,0,0,0,9,0,0,0,0,0,1,0,0,4,0,5,0,2,0,10,25,15,3,0,2,6,0,4,5,0,3,12,2,0,5,4,0,0,5,11,2,2,8,0,0,0,0,2,1,8,0,0,4,0,1,9,0,1,7,9,0,0,2,1,0,5,10,5,7,0,0,0,2,0,2,0,0,2,0,0,7,0,0,0,2,0
134,0,0,3,0,0,0,3,0,3,0,5,0,1,0,2,3,0,2,1,0,0,9,0,0,0,0,0,3,0,0,4,0,4,0,3,0,13,27,17,5,0,1,7,0,0,5,0,2,13,3,0,3,3,1,1,7,11,2,2,8,0,0,0,0,2,0,15,5,0,5,0,0,9,1,3,3,10,0,0,0,1,0,12,10,5,7,0,0,0,9,0,4,0,0,2,0,0,7,0,0,0,9
135,0,0,0,8,0,0,0,2,0,2,0,5,0,1,0,0,2,0,4,0,0,0,7,0,0,0,0,0,2,0,0,3,0,3,2,8,3,15,25,16,6,0,0,6,0,5,4,0,3,11,2,0,2,5,3,0,6,16,6,0,6,0,0,0,5,1,5,14,4,2,10,0,0,11,1,2,5,9,0,0,0,0,2,17,9,4,6,0,0,0,8,0,3,0,0,7,0,0,7,0,0,0
136,0,1,0,0,5,4,0,1,0,1,0,5,2,5,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,3,4,1,2,9,5,14,22,20,10,0,0,7,0,2,8,0,1,12,2,0,0,3,0,0,6,12,2,0,3,0,4,0,6,0,4,10,2,2,9,0,1,7,2,0,2,6,0,0,0,0,7,14,6,1,3,4,0,4,4,0,7,0,0,11,1,0,4,4,0
137,0,0,0,2,0,2,3,0,0,0,1,0,5,0,4,0,0,0,5,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,9,3,0,9,4,13,19,19,9,0,0,9,0,0,7,0,2,10,1,5,5,3,0,2,6,12,2,0,3,0,6,0,7,0,4,15,5,0,9,5,1,4,7,0,2,3,0,0,1,2,6,14,5,0,0,5,0,4,3,0,7,2,1,10,2,0,1,5
138,0,0,10,0,12,2,1,0,10,0,0,0,0,2,0,2,0,0,0,15,5,0,0,0,10,2,0,0,0,0,0,0,0,0,0,8,0,0,5,3,10,16,17,8,0,0,8,0,0,5,0,0,7,0,4,4,2,0,0,4,9,0,0,0,0,3,0,6,0,5,14,4,0,8,4,0,3,6,0,0,2,0,0,0,1,5,24,15,5,0,2,0,3,0,0,6,0,0,9,1,0,0
139,0,0,0,15,5,11,1,0,0,9,0,0,0,0,0,0,1,0,2,5,14,4,0,0,0,9,0,0,0,0,0,0,0,0,2,5,7,0,0,4,2,9,14,16,7,5,0,7,0,0,4,0,0,9,2,3,3,7,0,0,2,6,0,0,5,0,3,0,4,2,10,12,3,2,7,3,2,2,5,0,0,0,0,5,0,0,14,23,14,5,0,1,0,2,0,5,5,0,0,8,0,0
140,0,0,0,5,14,4,13,3,0,0,11,1,2,0,1,0,2,1,0,1,4,16,6,0,0,2,5,0,2,2,7,0,0,0,0,1,3,7,0,2,1,3,10,21,14,6,12,2,8,0,0,3,1,0,9,2,5,2,5,0,0,1,8,0,0,5,0,3,0,4,1,9,19,9,2,5,3,4,4,1,2,0,0,0,7,2,4,13,20,14,4,0,3,0,4,0,2,7,0,2,5,0
141,0,0,0,0,4,11,6,11,2,0,2,8,3,0,1,0,2,2,1,0,0,6,15,5,0,2,0,5,2,4,9,5,0,0,0,0,0,3,3,2,0,2,4,17,19,13,13,9,3,6,0,0,4,1,0,9,4,4,0,3,0,0,3,5,0,0,5,0,1,0,3,0,16,19,9,0,5,5,6,0,3,1,0,0,2,9,1,3,10,20,11,4,2,0,2,3,0,4,6,2,0,5
142,0,0,0,0,0,1,12,3,10,0,6,0,14,4,0,0,6,1,2,0,0,6,5,12,4,6,0,0,11,8,6,6,4,0,0,0,0,0,0,4,0,3,2,7,14,18,15,10,9,1,3,0,3,4,1,0,15,5,2,0,1,0,6,0,4,0,0,4,0,1,0,1,6,16,18,8,0,11,11,2,1,1,1,0,1,8,8,0,0,10,17,10,5,0,6,1,0,1,3,7,0,0
143,0,0,0,5,0,0,2,11,2,9,0,6,4,14,4,0,0,5,3,1,0,0,4,2,11,3,4,0,1,10,7,5,6,3,2,5,0,0,0,0,3,0,1,1,6,19,17,14,8,7,0,1,0,5,6,0,5,20,10,0,0,0,0,5,5,3,0,0,2,2,6,0,0,8,15,17,10,1,10,9,1,0,1,6,0,0,7,7,0,0,9,16,9,4,0,11,1,0,1,2,6,0
144,0,1,0,0,1,0,0,3,7,3,5,0,2,4,13,3,0,0,2,0,2,0,4,5,1,7,11,1,0,0,6,8,2,6,0,0,6,0,8,0,0,0,0,0,2,9,15,17,13,4,8,4,0,0,2,1,0,10,16,6,4,1,0,0,3,5,0,0,0,0,0,10,0,0,5,16,14,6,0,18,8,5,0,0,3,0,0,3,7,0,0,6,13,9,0,1,11,1,0,0,2,2
145,0,1,0,0,0,1,0,1,0,8,0,4,0,1,3,9,0,0,0,0,1,0,4,5,1,0,15,6,0,0,0,7,5,2,3,0,1,1,8,5,0,0,0,0,1,0,5,15,16,9,5,12,2,0,0,0,0,0,6,12,10,5,0,0,0,3,1,0,0,0,0,4,6,0,0,6,13,10,2,8,15,12,2,0,0,0,0,0,3,3,0,0,3,13,5,0,1,8,0,0,0,0
146,0,0,0,0,0,0,3,0,0,0,7,0,3,0,0,2,8,8,0,0,0,0,0,0,4,0,5,23,13,1,0,0,5,1,2,2,0,9,0,10,1,0,0,0,0,0,0,5,14,15,5,2,10,2,0,8,0,0,0,5,9,5,4,0,0,0,5,9,0,0,0,0,4,6,8,0,6,12,9,0,10,12,14,4,2,0,0,0,0,5,0,8,2,3,12,4,0,3,6,2,0,2
147,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,10,9,0,0,0,0,0,0,4,0,13,23,13,1,0,0,2,2,2,0,2,5,0,7,0,1,0,0,0,0,0,6,14,11,3,1,11,3,2,8,0,0,0,3,5,5,1,0,0,7,7,9,1,0,0,0,5,8,4,1,6,12,5,0,8,19,14,4,2,0,0,0,7,2,2,8,0,3,12,2,0,2,6,0,7
148,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,11,8,0,0,0,0,0,0,1,3,12,22,12,0,5,0,3,2,0,0,0,4,0,5,0,0,0,0,0,0,0,6,12,9,1,2,12,2,1,8,0,0,0,0,4,4,1,0,0,5,7,10,1,0,0,1,3,6,5,0,5,9,4,0,9,19,13,3,1,0,0,0,6,0,1,7,0,3,11,1,5,1,5,0
149,0,0,0,0,0,0,1,0,0,0,6,0,6,0,0,0,7,0,1,10,5,6,0,0,0,6,0,0,9,18,24,14,2,2,0,2,0,0,0,1,1,3,5,2,0,0,2,0,0,0,3,10,12,2,2,11,8,0,6,0,0,0,6,1,3,0,0,0,3,7,9,0,2,0,0,0,6,11,6,1,10,2,0,9,20,19,9,0,0,0,0,5,1,0,13,3,1,12,2,6,0,5
150,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,5,1,0,8,4,4,0,0,0,3,0,0,8,17,22,19,9,3,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,8,13,3,1,10,8,0,6,0,0,0,5,1,2,0,0,0,4,7,7,0,3,0,0,1,5,10,3,0,8,1,0,10,19,18,8,0,0,0,0,4,0,3,13,3,2,17,7,5,0
151,0,0,0,2,0,0,0,0,0,0,0,0,6,0,5,0,0,0,10,0,0,8,2,0,0,0,0,3,0,0,8,14,23,16,14,5,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,13,18,8,1,12,8,0,4,0,0,0,7,0,3,0,0,5,6,5,7,5,3,0,5,1,5,7,2,0,9,3,0,10,18,17,7,1,0,0,0,1,0,5,10,2,7,16,6,6
152,0,5,0,0,0,2,0,5,0,5,0,1,0,7,0,1,0,0,0,6,5,0,7,0,0,0,1,0,0,0,0,13,13,25,15,13,10,0,1,0,2,0,0,0,6,0,0,2,0,0,5,0,0,3,10,14,5,2,8,4,0,2,0,2,0,10,0,0,0,0,4,5,3,4,1,8,0,2,0,6,4,1,0,8,0,0,6,14,19,9,3,0,0,2,0,0,7,7,0,6,18,8
153,0,0,4,0,0,0,4,0,4,0,4,0,0,0,6,0,0,8,0,0,2,4,0,2,0,0,0,9,0,0,0,3,11,15,25,15,9,18,8,3,0,0,0,0,0,5,0,0,1,0,0,2,0,0,3,18,13,4,1,7,1,0,1,0,1,0,12,8,0,0,0,1,5,3,12,2,8,0,1,0,8,1,3,0,10,0,0,5,10,21,11,11,2,0,1,0,0,9,5,2,8,20
154,0,0,0,6,0,0,0,1,0,1,0,2,0,0,0,6,0,0,13,3,0,2,2,0,1,0,0,0,9,0,0,0,4,8,20,27,17,9,15,7,0,0,0,0,0,2,5,0,0,1,0,0,1,5,5,8,18,15,5,1,5,0,0,0,2,0,2,12,8,5,2,0,1,10,3,9,7,8,0,0,0,6,2,5,0,10,0,0,2,11,18,11,10,0,0,3,0,0,10,4,0,10
155,0,0,10,0,16,6,0,0,11,1,0,0,1,0,0,0,5,0,3,23,13,1,0,0,10,0,0,0,0,8,0,0,0,1,10,19,23,16,6,14,4,0,0,0,0,0,1,2,0,0,0,0,0,0,4,4,8,17,13,3,0,1,0,0,0,0,0,2,10,7,4,0,0,0,9,0,8,6,7,0,0,0,4,1,4,0,20,10,0,1,8,17,10,7,0,0,0,0,0,9,1,0
156,0,1,0,10,6,20,10,1,1,12,2,5,0,6,0,0,0,1,0,13,24,14,2,0,0,7,0,0,0,0,5,1,0,4,0,10,20,19,15,5,18,8,0,0,1,0,0,5,0,0,1,0,0,0,0,0,1,8,13,9,2,0,0,4,0,1,0,0,0,8,7,3,0,0,0,10,0,5,3,6,0,0,0,4,0,1,10,17,14,4,5,7,14,14,4,0,4,0,0,0,13,3
157,0,1,0,0,6,10,17,11,1,2,8,1,1,0,5,0,0,0,0,3,14,20,18,8,0,0,15,5,0,0,0,6,0,0,1,0,11,15,27,17,8,15,7,0,1,0,0,0,4,0,1,5,0,0,0,0,0,0,4,9,13,3,0,0,2,0,0,0,0,0,6,11,1,0,0,1,7,0,1,11,3,4,0,0,1,0,0,6,17,10,4,0,4,14,10,2,0,1,0,0,3,9
158,0,0,0,5,0,5,9,16,10,0,1,8,0,1,0,3,0,0,2,0,4,13,18,15,7,0,5,14,4,0,0,0,6,0,2,6,1,10,17,26,16,7,13,6,0,6,0,0,0,2,0,0,4,2,2,0,0,5,0,2,7,10,2,0,5,1,0,0,0,2,5,4,10,3,0,0,3,6,0,1,10,1,4,5,0,0,0,0,7,17,9,3,0,4,13,15,5,0,1,0,0,3
159,0,0,0,0,4,0,4,7,15,8,0,1,7,0,0,0,2,0,1,1,0,3,11,15,14,6,0,4,13,3,0,0,5,5,1,2,4,0,7,16,25,15,5,12,4,0,5,0,0,0,0,0,0,5,3,0,0,0,5,0,0,4,9,1,0,4,0,0,0,1,2,3,3,11,1,0,1,2,5,0,0,8,0,4,4,0,0,0,0,7,16,7,2,0,3,13,14,4,5,0,0,0
160,0,0,0,0,0,0,2,0,6,11,7,0,0,3,0,0,0,10,0,0,0,0,1,6,14,13,3,8,3,12,3,0,0,1,5,0,0,12,2,9,15,23,14,5,8,3,0,1,0,0,0,0,0,0,5,11,1,0,0,4,0,0,3,5,0,0,6,8,0,0,0,0,3,3,19,9,0,0,1,0,2,0,10,0,6,3,0,0,0,2,6,24,14,2,0,3,9,16,6,7,0,2
161,0,5,0,0,0,2,0,7,0,11,8,8,0,1,0,0,0,0,7,0,5,0,0,0,4,11,14,4,5,2,10,8,0,2,0,4,5,2,13,3,11,13,20,12,10,7,1,2,0,0,5,0,0,0,0,1,8,0,0,0,3,0,0,5,4,3,0,2,4,0,0,0,0,0,9,24,14,2,0,2,0,1,0,9,0,3,0,0,2,0,4,14,21,16,6,0,5,6,14,4,9,0
162,0,0,3,0,0,0,0,0,5,1,9,4,6,0,0,8,0,0,0,5,0,3,0,0,0,2,7,13,3,3,0,6,8,0,2,0,0,4,3,10,1,8,11,18,8,8,5,0,0,8,0,2,0,0,0,0,0,6,8,8,0,0,0,0,3,1,3,0,10,4,0,0,0,0,0,14,24,14,2,0,0,0,1,0,6,0,1,0,0,2,0,4,11,17,14,4,0,2,6,11,1,9
163,0,0,0,1,0,0,0,0,0,4,0,8,2,5,2,0,6,0,0,0,4,0,11,2,0,0,6,4,11,1,2,0,4,7,0,0,0,0,8,1,9,0,10,10,17,7,7,4,2,0,7,8,1,0,0,0,0,0,3,5,16,6,0,0,0,3,0,0,0,8,2,8,0,0,0,4,12,22,12,6,0,8,0,0,0,4,0,0,0,0,1,0,2,10,15,12,3,0,0,4,10,0
164,0,0,0,0,0,0,0,0,0,0,4,0,8,0,15,5,0,5,0,0,0,4,2,8,0,0,0,5,4,11,2,0,0,0,6,0,0,0,0,8,0,9,10,11,7,15,8,3,14,4,0,9,8,0,0,0,0,0,0,1,7,13,6,0,0,0,4,0,0,0,6,4,9,0,0,0,3,12,22,12,6,2,9,0,0,0,2,0,0,1,0,0,0,0,10,13,8,3,0,0,0,11
165,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,15,5,0,6,0,0,0,2,0,7,0,0,0,4,3,10,0,5,0,1,6,0,0,0,0,7,0,7,9,9,7,14,7,4,14,4,0,7,9,1,0,0,0,0,0,0,4,12,5,0,0,0,2,0,1,0,4,3,10,0,0,1,2,11,19,11,4,1,9,0,0,0,1,0,0,0,0,0,0,0,10,12,7,8,0,0,1
166,0,0,10,0,10,0,0,0,10,0,0,0,3,0,6,5,14,4,0,16,6,0,0,0,10,6,0,0,0,3,2,6,0,2,0,0,2,0,0,0,0,4,0,6,5,8,6,11,5,4,10,1,0,6,8,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,3,2,9,0,0,0,1,7,18,8,2,0,8,0,10,10,0,0,0,0,0,0,0,0,7,11,6,7,0,0
167,0,0,0,8,0,6,0,0,0,6,0,0,0,0,0,14,4,13,4,6,12,4,0,0,0,8,2,0,0,0,1,0,6,0,2,0,0,1,0,0,0,0,2,0,2,3,6,2,9,13,3,7,0,0,6,7,0,0,8,8,0,0,0,0,7,1,0,0,8,0,0,0,0,3,1,5,0,0,0,0,8,15,8,0,0,6,0,8,6,0,0,0,0,0,0,0,0,4,11,3,3,0
168,0,0,0,5,7,0,5,0,0,0,5,0,0,0,0,4,13,3,15,5,5,11,2,0,0,0,6,1,0,0,0,0,0,5,2,7,0,0,0,0,0,0,0,1,0,7,2,5,0,7,12,2,6,2,2,5,6,5,0,6,6,0,0,0,5,6,1,0,0,10,5,0,0,2,2,0,7,0,0,0,0,6,15,13,3,0,5,0,7,6,0,0,0,0,0,5,0,0,4,10,2,3
169,0,0,0,0,2,6,0,4,0,0,0,4,0,0,2,0,3,10,5,12,4,3,19,9,0,0,4,3,0,0,0,0,0,0,3,0,6,0,4,0,0,0,2,0,0,0,6,1,7,0,6,20,10,4,0,0,3,4,2,0,14,8,0,0,0,5,4,0,0,0,8,13,3,0,0,1,0,5,0,4,0,8,5,13,11,1,0,2,0,5,5,0,0,0,0,0,4,0,0,2,9,0
170,0,0,0,0,0,0,6,0,2,0,0,0,4,0,1,2,0,5,11,3,8,4,9,15,7,0,0,6,3,0,0,0,0,0,1,3,0,8,0,4,0,0,1,2,0,0,0,3,2,7,0,10,19,11,5,2,0,3,4,2,4,10,8,0,0,0,12,6,0,1,0,6,13,4,2,0,2,0,5,0,4,0,15,5,13,11,1,0,0,7,2,7,0,0,0,0,0,4,0,0,0,16
171,0,1,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,0,2,7,4,4,8,10,11,3,8,0,2,0,0,1,0,0,0,0,4,0,16,6,4,0,0,0,3,0,0,0,2,0,8,4,9,16,8,0,0,0,0,0,6,5,6,8,0,0,2,7,2,0,0,4,3,10,0,3,0,0,0,13,3,8,5,13,3,9,7,0,0,0,7,0,4,0,0,0,0,0,1,0,0,6
172,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,8,0,0,0,0,3,2,1,5,8,9,0,7,0,0,0,0,1,0,0,0,0,3,6,13,3,1,0,0,0,1,0,0,0,10,0,5,1,9,16,7,0,0,8,8,0,3,3,2,6,0,0,1,15,5,0,0,2,3,9,0,3,0,0,3,10,0,8,3,10,1,7,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0
173,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,4,0,0,0,1,0,6,2,1,4,17,7,3,0,0,1,0,1,0,0,1,0,11,3,13,3,0,0,1,0,0,0,0,0,11,4,2,0,6,11,3,0,0,4,12,2,0,3,0,6,0,0,5,12,3,4,0,0,0,10,0,0,0,8,0,14,4,6,0,6,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0
174,0,2,0,0,0,5,0,2,0,2,3,4,0,4,0,0,0,0,0,0,2,0,0,3,0,0,7,13,4,0,0,2,0,5,0,0,2,0,1,7,8,9,0,0,2,0,0,5,0,0,2,10,0,0,0,2,8,2,0,0,3,9,0,5,2,2,3,0,0,2,11,2,1,0,0,2,7,0,0,0,4,4,11,3,2,0,3,0,8,2,5,0,0,8,0,0,5,0,0,0,5,0
175,0,0,1,0,0,0,7,0,1,0,1,0,3,0,3,0,0,8,0,0,0,1,0,0,2,0,0,15,12,3,0,0,0,0,5,0,0,10,0,3,3,6,8,0,0,1,0,0,4,0,0,0,8,0,0,8,1,7,1,0,0,0,8,0,4,0,4,11,1,0,1,8,2,1,8,0,2,6,0,0,2,1,6,10,5,1,0,2,0,10,0,13,3,0,7,0,0,7,0,2,0,7
176,0,0,0,6,0,0,0,6,0,0,0,1,0,3,0,1,0,0,10,0,0,0,0,0,0,1,0,5,14,11,2,0,0,0,2,10,0,0,8,0,2,2,4,7,0,5,0,0,0,2,0,0,0,10,2,0,7,6,5,0,0,0,0,7,5,3,0,3,9,3,5,0,7,4,0,7,2,1,5,0,0,0,1,11,9,4,0,0,1,0,9,3,12,2,0,12,2,0,7,0,1,0
177,0,0,0,5,5,0,0,0,5,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,0,0,4,13,10,1,0,0,2,7,9,0,0,7,0,1,0,3,6,5,4,0,0,0,1,0,0,2,12,2,0,12,4,3,0,0,0,0,12,4,3,0,1,11,8,3,0,9,3,0,9,1,0,3,0,0,0,6,10,8,3,0,0,1,0,8,2,11,1,5,11,1,0,6,0,1
178,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,1,0,0,1,1,7,0,0,0,0,0,0,0,0,3,12,8,6,0,1,2,5,7,0,0,6,0,0,0,1,6,4,3,0,0,0,0,0,1,3,10,1,2,12,4,1,0,0,0,2,11,3,1,0,2,11,6,2,1,7,1,1,8,0,0,2,0,0,0,5,9,7,2,0,0,0,0,7,1,10,1,4,10,6,0,5,0
179,0,0,0,0,0,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5,8,2,0,0,4,0,0,0,2,11,6,5,0,0,1,2,11,1,0,5,2,0,0,0,5,3,5,0,0,8,0,0,0,0,8,0,2,9,12,3,0,0,0,2,9,0,0,0,1,19,9,0,0,6,0,0,6,4,0,10,0,0,0,3,6,4,1,0,0,0,0,6,0,8,0,2,8,4,0,3
180,0,0,0,5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,5,1,0,0,3,0,0,0,1,11,5,7,5,0,0,1,10,0,0,3,1,0,5,0,4,1,3,0,0,7,2,2,0,0,13,3,0,7,9,2,0,5,0,2,8,0,2,5,9,18,11,1,0,8,0,0,4,3,0,10,5,0,0,2,5,3,1,0,0,0,0,5,5,7,0,2,7,3,0
181,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,7,5,5,1,0,0,0,6,0,0,1,0,0,3,0,2,9,0,0,0,7,2,1,0,3,21,11,0,4,7,0,0,2,0,1,16,6,0,2,8,18,10,0,0,6,0,0,1,0,0,8,2,0,0,0,1,3,0,0,0,0,0,3,1,4,0,0,3,3
182,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,12,7,2,1,0,0,0,5,0,0,0,2,0,0,0,2,6,0,0,5,12,2,1,2,11,21,11,0,4,4,2,0,3,0,6,21,11,0,2,13,18,8,5,0,6,0,0,0,1,2,7,2,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,4
183,0,2,0,0,0,5,0,2,0,2,0,4,0,4,0,0,0,4,0,2,2,0,0,0,0,0,3,0,0,0,0,2,0,6,2,11,9,0,1,0,5,0,1,0,2,0,0,5,0,0,4,5,0,0,2,8,0,0,1,9,20,10,0,9,3,4,0,0,0,11,20,10,0,3,9,20,10,2,0,6,0,0,0,0,0,4,0,0,5,0,7,0,0,5,0,0,7,0,0,1,5,0
184,0,0,1,5,0,0,4,0,1,0,1,0,3,0,2,0,0,0,6,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,8,7,10,8,0,0,0,4,0,0,0,7,0,0,3,0,0,2,4,2,2,1,7,5,0,0,10,17,9,0,14,4,4,0,0,2,16,18,9,2,2,10,22,12,1,0,5,0,0,5,0,0,3,0,0,5,0,6,0,0,4,5,0,6,0,0,0,5
185,0,0,0,0,2,0,0,3,0,0,0,0,0,2,2,0,0,0,0,3,0,0,9,2,0,0,4,0,0,0,0,0,0,1,0,6,6,7,12,2,0,0,6,0,0,0,6,0,2,0,0,8,1,2,0,0,0,5,2,0,8,12,15,8,4,14,4,1,0,0,6,24,17,7,0,1,12,20,10,5,0,13,3,0,3,0,0,0,0,0,4,0,4,0,0,2,4,0,4,0,0,0
186,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,6,1,0,0,3,0,0,0,0,0,0,3,5,5,5,5,11,1,0,0,5,0,5,0,5,0,0,0,0,7,3,4,0,0,5,3,0,0,5,11,14,13,4,14,4,0,2,5,14,23,19,9,0,3,11,19,9,4,3,13,8,0,2,0,0,0,0,0,3,0,3,0,5,1,3,0,3,0,0
187,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,0,0,2,0,0,0,5,0,1,3,3,3,2,4,10,0,0,0,3,0,4,0,3,0,0,0,0,8,4,2,0,0,5,3,0,0,4,10,14,12,4,12,4,1,2,4,13,24,17,7,1,2,10,16,8,2,3,13,7,0,1,0,0,0,0,0,2,0,2,0,4,0,8,0,2,0
188,0,1,0,0,0,8,0,1,0,1,0,5,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,9,0,1,4,0,2,0,8,7,0,0,1,3,0,8,0,0,1,0,0,0,6,0,0,0,0,1,2,0,0,8,10,15,9,2,8,2,1,1,3,12,20,18,8,0,0,9,13,7,0,3,10,4,0,0,4,0,4,0,0,6,0,2,4,1,0,5,4,0
189,0,0,0,2,0,0,7,0,0,0,1,0,5,0,4,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,14,4,0,4,0,1,0,7,6,0,0,3,3,0,7,0,0,0,0,5,5,6,0,2,0,0,0,0,0,0,10,8,16,9,2,13,4,0,1,8,12,17,23,13,1,0,8,11,8,2,2,10,3,0,0,5,0,4,0,0,6,2,0,3,2,0,2,5
190,0,0,0,5,1,0,0,6,0,0,0,1,0,5,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19,9,0,2,0,0,0,5,5,0,5,2,2,0,5,0,0,0,2,7,4,5,5,0,0,0,0,0,0,5,9,8,15,7,4,18,8,0,3,7,11,19,22,12,0,0,6,11,13,3,1,9,2,0,0,4,0,3,0,0,11,1,0,3,1,0,2
191,0,0,0,0,4,0,1,0,5,0,6,0,7,0,5,0,8,0,0,1,1,6,0,0,0,6,0,0,6,6,2,0,0,0,1,9,16,8,0,3,0,3,0,7,2,0,7,0,2,0,2,0,3,0,2,6,10,4,3,0,0,0,6,0,0,3,9,7,13,7,8,16,10,0,2,4,11,25,28,18,6,0,6,10,14,9,0,8,0,0,0,3,1,0,6,1,8,2,0,4,0,0
192,0,0,0,0,0,1,2,0,0,3,2,3,2,4,1,3,2,8,0,0,0,3,5,0,0,2,2,0,2,8,13,3,0,0,0,0,7,16,6,2,0,1,4,7,5,1,7,4,1,0,0,1,1,3,0,2,8,9,2,1,0,0,2,3,0,0,3,9,5,13,6,7,23,13,1,0,4,15,27,24,20,10,0,5,12,16,8,0,5,0,0,0,5,0,2,5,0,10,1,2,1,0
193,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,9,1,1,8,0,0,0,0,2,0,0,0,1,0,0,6,9,3,0,0,0,0,6,12,3,0,0,0,2,3,3,0,3,2,9,0,0,0,1,3,0,0,6,17,10,0,0,0,0,1,0,0,2,17,7,11,3,13,23,13,1,0,5,15,23,21,17,10,0,2,10,14,6,0,5,0,0,0,1,0,0,1,0,10,0,0,1
194,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,4,1,0,4,1,0,0,8,0,0,0,0,7,6,3,0,0,1,0,14,9,3,0,0,0,3,1,0,0,2,0,10,4,0,0,0,0,0,0,7,13,14,4,0,0,0,1,0,0,7,14,5,15,5,13,18,14,4,0,5,23,20,25,15,8,0,0,6,10,6,0,5,0,0,0,0,0,0,0,0,7,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,19,9,0,1,3,0,0,0,0,4,3,0,0,0,0,4,11,6,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,4,15,29,19,7,0,0,0,0,0,4,11,7,14,4,8,16,10,1,0,13,20,22,21,12,5,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,4,0
196,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,1,2,0,0,0,3,0,9,18,10,0,3,4,1,2,0,0,0,2,0,0,2,0,10,7,6,0,2,0,0,2,0,0,0,0,2,12,2,0,2,1,0,0,0,5,17,30,20,8,0,0,2,0,0,3,9,9,13,6,6,15,11,2,3,19,18,22,20,18,8,0,0,0,7,0,2,6,0,1,0,0,6,0,6,0,4
