,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
103,0,2,8,0,0,0,0,0,1,0,1,0,14,4,0,0,0,0,0,0,0,0,0,5,16,6,3,8,14,4,0,0,0,0,0,3,0,0,0,0,2,1,3,5,1,5,0,0,6,0,0,0,0,6,13,19,14,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,7,0,0,2,0,0,0,4,14,8,16,6,6,0,0,1,0,0,0,0,0,0,0,0,7,1,0,2,9,14,4,0,0,0,1,0,0,0,3,10,1,7,0,1,0,6,9,10,5,3,2
104,0,0,2,4,3,0,0,0,1,0,0,0,4,12,2,0,0,0,0,0,0,0,0,0,6,13,4,6,6,11,1,0,3,0,0,0,2,0,0,0,0,3,4,1,6,0,3,0,3,4,0,0,0,1,3,9,18,13,11,9,0,0,0,0,0,7,0,3,0,0,0,0,0,6,3,0,7,0,0,0,0,6,0,0,9,0,0,0,4,21,11,13,4,2,0,1,8,7,0,0,0,0,0,0,0,6,0,0,0,7,11,3,0,0,0,0,0,0,0,2,11,4,4,0,0,0,3,8,17,7,2
105,0,0,2,0,3,2,8,2,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,3,11,3,4,2,10,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,0,0,0,1,3,0,0,0,0,0,11,15,11,13,11,8,0,0,2,0,3,0,5,0,0,0,0,0,5,0,0,3,0,0,8,0,2,0,0,17,7,0,2,11,21,11,21,11,0,0,0,6,6,0,0,0,0,0,0,2,6,0,0,0,3,10,2,0,2,0,0,0,0,2,2,10,3,4,0,0,0,2,7,16,7
106,0,8,0,1,0,0,0,6,1,4,0,4,2,0,0,8,0,0,0,0,0,0,0,0,0,2,1,9,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,2,0,0,0,1,19,14,9,11,8,7,0,0,1,0,1,0,4,0,0,0,0,0,4,0,0,2,8,0,6,0,0,0,7,15,9,0,1,9,20,11,18,10,0,0,0,3,5,0,0,0,4,0,0,0,4,0,0,0,1,7,1,0,1,0,0,0,0,1,0,7,1,3,8,0,0,1,6,14
107,0,0,8,0,4,0,0,0,7,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,7,0,0,0,11,1,0,0,0,0,0,0,0,1,3,0,1,0,0,1,3,0,0,0,0,3,0,0,0,9,26,16,9,9,5,4,0,7,0,3,1,0,3,0,0,3,3,0,11,1,0,1,6,0,3,0,7,0,6,12,9,7,0,10,18,8,15,11,7,7,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,4,0,6,0,2,5,0,7,0,5
108,0,0,6,4,1,3,2,6,2,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,1,3,4,0,0,1,8,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,2,0,0,0,2,0,0,0,0,16,32,22,11,6,2,10,0,4,1,9,0,0,0,0,1,4,0,1,8,0,0,3,5,0,0,0,9,0,3,18,9,6,0,12,15,5,17,11,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,1,0,3,0,0,4,0,6,0
109,0,0,0,5,3,0,2,1,5,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,7,0,5,0,0,5,0,0,1,2,1,4,0,0,0,2,0,0,0,0,2,0,0,0,6,20,31,21,10,6,1,9,0,3,0,8,5,0,0,0,0,4,0,1,8,0,0,5,5,0,0,0,14,4,8,17,11,5,2,11,14,7,16,10,5,3,0,0,2,0,0,0,3,2,0,0,0,5,0,0,0,3,0,0,0,0,0,1,0,3,0,1,0,5,3,0,8
110,0,0,2,0,7,2,0,4,8,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,1,2,0,0,5,0,2,0,0,4,7,2,0,9,1,3,0,2,0,0,0,0,7,0,0,0,0,1,10,22,31,21,9,8,2,7,2,5,0,7,3,0,2,2,0,5,0,0,7,0,0,2,3,1,0,4,13,6,9,17,9,5,1,9,21,11,17,8,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,7,2,0,0,1,0,0,0,6,2,0
111,0,0,0,7,0,4,0,0,1,8,3,0,0,0,0,0,0,0,4,0,2,5,0,0,0,4,0,0,1,2,0,0,0,4,5,0,4,4,0,0,0,1,4,1,0,6,0,5,0,1,0,0,0,0,11,5,0,0,0,0,10,18,33,25,15,4,4,4,0,10,0,3,0,0,0,6,0,9,4,0,3,0,4,0,0,0,0,3,9,2,7,19,9,3,3,11,17,7,13,10,5,7,0,0,0,0,0,0,0,0,4,0,0,7,0,2,0,6,2,0,0,4,0,0,2,0,4,0,0,3,0
112,0,0,0,0,6,0,3,0,0,0,7,1,0,0,0,0,0,0,0,2,0,1,5,0,0,0,4,0,0,0,0,0,0,0,3,3,5,4,2,5,0,0,0,4,0,2,6,0,4,0,0,0,0,0,1,10,5,0,0,0,0,9,23,33,24,14,3,3,3,0,15,5,1,0,0,0,5,0,9,2,0,5,0,2,0,0,5,0,2,8,4,9,18,8,2,2,10,16,6,12,9,5,9,0,0,0,2,2,0,0,0,9,0,0,7,0,0,0,5,2,0,0,2,2,0,0,0,9,0,0,5
113,0,0,1,0,6,5,0,4,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,0,0,0,6,0,0,1,2,2,2,1,4,2,6,0,6,0,1,3,6,3,0,0,0,2,0,0,10,3,3,1,1,0,13,21,34,27,17,9,4,0,5,13,3,7,6,0,3,2,0,7,1,0,2,0,5,0,0,2,1,5,8,1,8,15,5,4,5,13,14,4,10,6,5,5,0,0,0,2,0,0,0,0,7,0,0,4,0,0,0,5,4,6,0,2,0,0,0,0,12,2,0
114,0,0,0,3,0,2,1,0,2,3,5,1,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,8,5,0,0,0,11,2,0,0,3,0,1,0,2,0,4,0,3,0,6,0,4,0,0,0,0,3,2,0,9,0,0,0,0,5,14,24,31,32,22,10,6,0,3,9,0,4,7,0,4,3,0,3,0,1,0,0,1,0,0,0,0,2,13,3,6,20,10,1,3,9,19,9,11,3,6,1,0,0,0,0,0,1,0,0,8,0,5,0,2,5,0,3,1,2,0,7,0,1,0,2,8,0
115,0,0,0,2,0,0,0,0,0,3,8,6,0,0,0,0,0,0,1,0,5,7,0,0,0,0,0,0,0,13,3,0,0,5,13,3,0,1,0,0,0,0,0,0,2,0,1,5,3,0,0,0,0,0,1,5,0,0,6,0,0,0,5,6,14,21,36,29,19,12,5,0,0,6,0,5,4,1,5,2,0,0,1,0,0,0,0,0,0,0,0,7,9,1,11,18,8,0,0,14,22,12,8,4,2,0,0,0,0,0,1,0,0,1,4,5,1,2,7,1,0,0,0,0,5,6,1,0,0,0,5
116,0,0,1,0,8,0,0,1,2,0,0,4,6,0,0,0,0,0,0,0,0,2,6,0,2,0,0,6,0,3,11,2,6,0,3,11,2,0,0,0,0,2,6,0,2,2,0,0,11,2,0,0,0,2,0,0,5,0,3,7,1,0,0,2,7,17,26,42,32,20,11,3,0,6,12,2,8,1,0,3,1,0,0,0,3,0,0,0,1,3,0,0,6,6,1,13,21,11,0,4,12,19,12,4,2,2,0,0,0,0,0,0,0,0,1,1,3,0,0,7,3,6,0,0,0,3,3,0,3,0,0
117,0,0,1,0,6,7,0,1,3,0,0,0,4,5,0,0,0,0,0,0,0,0,1,3,2,0,0,6,5,0,1,10,8,3,0,1,10,0,0,0,0,2,8,5,2,2,1,0,6,10,0,0,0,2,0,0,0,3,3,4,8,0,0,0,3,10,16,32,43,33,21,9,1,6,12,9,5,5,0,0,2,1,0,0,3,2,0,0,1,4,3,0,0,3,3,3,16,24,14,2,2,9,19,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,0,0,2,3,2,0
118,0,0,0,0,0,4,9,0,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,10,4,0,0,1,7,0,0,0,0,2,7,5,3,1,0,0,5,10,0,0,0,0,0,7,0,2,3,4,10,0,0,0,2,6,20,32,40,33,23,11,1,6,9,8,2,2,0,2,3,0,0,0,5,2,0,0,0,5,0,2,0,0,3,6,15,24,14,2,0,10,15,9,9,3,3,0,0,0,0,0,0,7,0,0,0,0,7,0,9,9,5,0,0,0,0,1,1,3
119,0,0,1,0,6,0,3,10,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,6,0,2,0,0,6,7,1,0,0,0,5,0,0,2,6,1,9,5,2,0,6,0,3,9,0,2,0,0,0,5,3,3,4,3,7,0,1,3,0,12,22,29,39,31,21,17,7,3,12,5,0,0,0,2,0,0,3,0,4,0,1,3,0,2,0,0,0,2,6,9,14,21,12,2,0,6,13,9,9,3,1,0,0,0,0,0,0,4,0,0,0,0,9,6,7,9,2,0,0,0,3,0,1
120,0,0,6,0,1,5,2,9,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,1,3,3,0,0,0,0,4,0,2,3,5,3,8,4,0,1,5,0,2,6,2,0,0,0,0,5,9,9,6,0,4,6,1,0,2,18,19,28,36,28,22,18,8,3,9,2,0,2,0,0,0,0,5,0,1,6,1,2,0,4,0,0,2,2,6,6,11,19,9,1,0,3,13,8,8,0,0,0,0,0,0,0,0,1,0,0,0,2,10,3,6,6,0,0,0,0,2,0
121,0,0,0,3,0,0,5,1,9,9,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,0,1,0,0,0,3,2,0,0,2,5,0,2,4,5,8,9,1,0,2,5,1,0,6,0,0,1,0,0,4,8,9,3,0,3,5,0,0,8,15,21,28,36,28,22,16,7,1,7,0,0,7,0,0,0,0,7,0,0,5,6,0,0,3,0,0,1,1,6,3,9,17,14,4,0,4,18,13,8,1,0,2,0,0,1,0,0,0,0,1,0,2,10,8,3,4,0,2,0,0,7
122,0,0,2,0,5,0,0,7,8,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,1,12,2,1,11,5,7,7,3,0,0,4,0,7,3,0,0,0,1,2,6,8,7,0,2,4,3,2,2,5,14,19,26,38,30,20,17,7,0,6,0,0,4,0,1,0,0,6,2,1,5,4,0,0,1,7,1,2,0,4,3,7,17,10,2,0,8,18,11,7,0,0,0,0,0,0,0,0,0,0,8,2,0,10,6,2,1,0,3,0,0
123,0,0,0,4,0,1,0,0,5,9,10,8,0,0,0,0,0,0,1,0,5,2,0,0,0,5,0,0,1,5,0,0,0,8,2,0,0,3,0,0,0,2,9,0,1,8,3,12,4,1,0,0,2,0,8,5,0,0,0,0,0,2,13,8,0,0,9,0,0,4,4,10,16,26,35,31,21,18,8,0,2,0,1,0,0,0,0,0,3,0,0,10,0,0,5,0,4,0,0,5,7,4,7,18,8,0,0,8,14,9,8,0,0,1,0,5,0,2,5,0,0,5,0,0,15,5,3,0,0,0,0
124,0,0,0,0,3,0,0,0,0,2,7,7,6,5,5,5,0,0,0,1,0,4,7,0,0,0,10,0,5,0,5,5,0,0,7,2,0,0,3,0,5,0,1,14,4,2,13,3,11,9,1,5,0,1,0,7,4,0,0,0,0,0,3,13,7,0,0,8,0,0,4,4,10,16,25,35,29,21,18,8,0,3,0,1,0,0,0,0,0,1,1,0,8,0,0,4,0,2,0,0,4,7,5,8,18,8,1,1,8,19,9,8,0,0,0,0,5,0,0,4,0,0,5,1,5,13,5,3,0,0,1
125,0,0,0,2,0,0,0,0,0,1,7,8,4,4,3,3,1,0,1,0,6,2,2,5,0,0,0,7,0,10,0,3,2,5,2,3,1,1,0,2,0,3,0,4,12,2,3,18,8,9,5,0,3,0,2,2,3,3,0,0,0,0,5,4,10,4,5,0,5,2,0,0,0,7,15,26,32,30,22,17,7,0,4,0,0,0,0,0,0,0,0,6,0,6,5,0,1,0,0,5,3,5,4,6,8,14,5,0,0,9,20,10,4,1,0,5,0,7,5,0,2,0,0,2,6,4,14,4,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,3,11,9,0,9,0,2,2,0,3,0,0,0,7,0,18,8,1,0,1,10,1,0,9,0,2,0,1,0,2,12,2,8,16,8,17,7,0,1,0,0,2,0,0,0,0,0,0,1,1,7,0,3,0,1,0,8,8,0,5,14,23,28,26,19,16,7,0,12,2,0,0,0,0,0,0,0,5,0,2,3,0,0,8,0,2,0,5,0,14,8,14,5,8,0,10,18,18,8,1,0,13,3,3,5,0,0,8,0,0,3,4,12,2,0,0
127,0,0,2,0,2,0,0,2,7,0,0,0,4,5,3,3,1,9,6,0,7,0,1,0,7,2,0,2,0,5,8,17,10,0,0,0,9,0,0,8,0,9,2,0,7,2,11,1,10,15,7,16,6,7,0,0,0,1,1,2,2,0,0,0,3,2,5,2,5,0,0,0,6,10,2,4,15,20,25,25,19,16,6,2,13,3,0,0,2,1,0,0,0,2,0,9,4,1,0,6,0,0,0,1,4,14,8,14,4,7,0,9,16,15,8,0,3,10,1,3,12,2,0,8,0,0,0,3,13,3,0
128,0,0,1,0,6,1,0,1,4,3,0,0,0,3,4,2,1,0,6,4,0,4,0,0,2,4,1,6,1,0,3,7,23,13,1,0,0,6,0,0,7,2,15,5,2,7,1,8,7,9,13,6,13,8,4,0,0,0,4,2,3,1,0,0,1,6,0,11,3,2,0,0,0,12,16,6,7,12,17,23,24,19,13,4,5,12,2,0,1,5,1,0,0,0,0,2,12,7,0,0,4,0,0,0,0,4,14,8,12,3,4,0,7,13,15,5,0,0,7,1,5,18,8,0,5,0,0,0,6,12,3
129,0,0,0,0,0,16,6,0,0,0,0,0,0,0,2,3,0,0,0,4,0,0,3,0,0,0,3,0,5,0,0,2,13,19,10,0,0,0,4,0,0,6,5,14,4,1,6,0,7,6,7,12,3,12,5,1,0,0,0,3,1,2,0,0,0,0,2,1,10,0,1,0,0,2,11,13,3,4,9,14,22,23,16,11,1,4,11,1,0,0,4,0,0,0,0,0,2,9,5,0,0,1,0,0,0,0,4,13,6,11,1,3,0,4,11,11,3,0,0,5,0,8,16,7,0,2,0,0,0,16,11
130,0,0,0,2,0,6,12,4,0,0,3,0,0,0,0,1,0,0,1,0,7,2,0,1,0,0,0,1,0,8,0,0,3,16,21,11,0,1,0,3,0,0,4,4,14,4,0,9,0,6,3,6,11,3,13,7,0,0,0,0,1,0,5,1,0,0,3,0,0,12,2,0,0,0,1,12,11,4,5,9,12,20,24,14,9,0,3,10,0,0,0,7,0,0,3,0,0,0,6,8,7,1,0,0,0,0,0,3,10,5,12,2,0,1,2,14,8,5,3,0,5,0,6,14,10,0,3,0,0,6,14
131,0,0,0,0,1,0,5,11,3,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,6,0,0,6,15,19,16,6,0,5,3,0,0,4,4,16,6,0,8,0,4,3,3,10,3,12,7,0,0,0,0,0,0,5,0,0,0,2,0,2,17,7,0,0,0,2,11,11,4,3,8,14,20,22,13,8,5,0,9,0,2,0,6,0,0,2,0,0,0,5,7,7,3,0,0,0,2,2,1,10,5,17,7,0,1,4,12,7,4,3,0,4,0,8,13,8,0,8,0,0,8
132,0,0,0,0,0,0,0,4,10,0,0,0,0,5,5,5,0,0,0,0,0,0,11,1,0,0,5,0,5,0,0,11,1,0,5,15,19,16,6,0,10,2,0,5,3,6,21,11,0,13,3,9,0,2,10,2,11,5,0,0,0,0,0,0,4,0,0,0,1,0,7,17,7,0,0,0,1,11,11,2,1,9,14,20,20,11,8,2,0,7,1,0,0,5,0,0,0,0,0,0,4,7,8,0,0,0,1,3,2,6,10,7,17,7,0,0,4,11,5,3,2,0,4,1,6,11,8,0,6,0,1
133,0,0,2,0,0,0,8,2,4,5,0,0,0,0,3,3,4,0,0,0,0,0,1,7,1,0,0,4,0,1,0,1,10,0,0,5,14,15,15,5,0,10,1,0,5,3,11,17,10,3,12,2,4,0,0,6,4,8,3,2,2,8,0,0,2,2,0,0,2,0,0,7,16,6,0,0,0,1,7,8,10,1,5,13,18,28,18,6,4,0,7,0,8,0,1,0,0,0,0,0,0,0,7,3,0,2,0,1,2,0,2,9,7,13,9,0,0,1,7,7,3,1,0,4,0,3,7,7,0,5,0
134,0,0,2,0,0,0,8,10,2,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,6,0,0,4,10,14,14,4,0,9,0,0,5,1,7,16,8,2,10,0,4,0,0,8,1,6,5,4,10,4,0,2,0,0,0,2,0,0,0,6,15,5,0,0,0,0,4,16,10,0,4,11,26,27,17,8,2,0,3,8,4,0,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,8,3,15,5,0,0,0,9,7,2,0,0,0,0,0,6,5,0,5
135,0,0,0,6,0,0,0,5,7,1,1,0,0,0,0,0,0,0,8,0,1,4,0,0,0,4,0,0,0,3,0,0,0,1,10,0,0,9,6,14,14,4,0,9,0,0,5,2,6,16,6,2,7,0,9,4,0,7,0,3,2,0,11,9,0,0,1,0,0,6,0,0,0,5,12,10,0,5,5,0,6,14,15,5,1,14,26,24,14,5,0,1,0,7,5,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,5,0,0,13,5,16,6,4,1,0,6,4,0,0,1,0,5,0,3,2,0
136,0,0,0,2,3,0,0,0,3,8,6,2,0,0,0,0,0,0,1,4,5,3,2,0,0,0,2,0,0,5,0,0,0,5,3,6,0,1,5,5,12,12,2,0,7,0,0,10,0,6,12,4,0,5,1,11,1,0,4,0,0,0,5,12,6,0,5,0,0,2,5,0,0,0,2,13,7,1,6,4,0,4,15,11,2,4,14,24,21,11,2,5,0,0,12,3,0,0,0,5,4,2,2,1,0,0,0,0,0,0,1,4,0,3,9,10,12,8,9,0,0,3,0,0,5,0,1,4,0,0,0
137,0,0,2,0,4,2,0,2,7,0,6,2,3,0,0,0,0,0,0,0,2,2,2,0,7,0,0,4,0,0,3,0,2,0,2,1,5,0,0,4,4,19,14,4,7,7,0,0,12,2,4,11,3,7,2,1,11,1,1,6,2,0,0,2,14,7,0,7,2,0,1,3,0,2,2,3,14,4,0,5,4,0,5,13,12,2,4,13,26,22,12,0,5,0,2,19,9,1,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,0,3,7,8,9,6,9,7,2,1,0,0,4,0,0,5,0,0
138,0,8,0,1,0,1,0,0,1,11,1,10,4,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,2,0,0,1,0,1,0,0,0,4,0,0,2,9,17,12,3,5,5,0,2,10,0,2,13,3,6,1,1,19,9,0,4,0,0,0,4,13,6,0,5,1,0,0,0,0,0,1,4,13,3,8,2,2,0,3,12,9,0,6,16,25,20,11,1,2,0,9,18,8,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,1,0,2,4,7,8,4,8,5,0,0,0,8,3,0,0,2,0
139,0,0,5,0,0,0,0,0,0,1,7,0,8,4,1,0,8,8,0,8,0,0,1,0,0,0,9,0,0,0,8,0,0,0,0,8,0,0,12,2,0,0,7,17,10,3,5,1,0,2,18,8,3,11,1,2,1,9,16,6,0,3,0,0,0,3,9,4,0,1,0,8,8,0,0,0,0,3,9,0,7,2,0,8,2,11,7,0,6,13,25,16,10,0,0,0,8,15,16,6,0,0,4,0,14,4,0,0,8,0,0,0,8,0,1,0,10,0,3,8,2,6,13,3,0,0,4,1,0,0,2
140,0,0,0,4,0,0,0,0,0,0,0,4,0,13,9,6,0,8,8,0,6,0,5,0,0,0,5,8,5,0,0,13,3,0,0,0,8,0,2,12,7,0,0,12,16,11,8,3,0,5,8,23,13,2,11,1,1,0,7,15,5,0,1,0,0,0,1,8,3,0,1,0,8,7,0,0,0,0,3,7,0,8,2,0,6,1,11,4,0,4,15,23,14,9,0,0,0,6,15,14,5,0,1,1,4,13,5,1,0,13,3,0,0,8,0,0,0,9,0,2,7,1,6,14,4,0,0,4,0,0,1
141,0,0,2,0,3,0,8,2,0,0,0,0,3,3,11,7,5,0,4,7,0,2,0,1,0,0,0,4,6,1,0,3,12,2,0,0,0,4,0,2,10,7,0,2,12,16,9,4,2,0,4,13,18,13,3,7,3,0,0,9,17,13,3,0,2,0,0,0,10,0,0,0,0,7,6,0,0,0,0,0,15,5,4,1,0,14,4,6,6,0,5,11,31,21,9,0,0,0,5,11,10,1,0,0,0,6,13,5,0,3,9,2,0,0,10,0,0,0,5,2,2,6,0,6,10,1,0,0,2,0,0
142,0,0,1,0,6,2,0,9,4,0,0,0,0,2,2,10,5,3,0,2,4,0,1,0,3,0,0,6,3,3,0,0,9,9,0,0,0,0,2,0,1,12,13,3,4,12,15,6,10,1,0,3,10,20,10,0,7,1,3,1,10,16,10,0,1,5,0,6,1,7,0,0,0,6,13,3,3,0,0,0,5,15,5,2,4,4,13,3,7,9,0,2,21,28,18,11,3,3,0,2,9,7,1,0,0,0,6,13,3,0,0,8,0,0,0,7,0,0,0,5,4,8,4,0,3,8,0,0,3,1,0
143,0,0,0,5,0,3,0,0,6,3,1,0,0,0,2,2,6,1,8,0,3,8,0,0,0,0,0,0,6,4,0,0,0,10,13,3,0,5,0,2,0,2,9,13,3,2,12,16,6,10,0,0,0,8,25,15,3,6,0,0,0,6,17,15,5,0,6,0,3,5,7,0,0,0,3,18,8,8,5,0,0,5,20,10,0,0,4,10,0,4,7,1,11,20,29,19,8,0,0,1,3,14,5,0,0,0,0,4,9,3,5,0,4,5,0,1,3,4,1,0,2,1,4,2,1,2,13,3,0,0,0
144,0,0,0,5,2,0,0,0,0,6,5,1,0,0,0,1,0,2,5,4,2,8,7,0,0,0,0,0,0,8,0,0,0,2,15,9,2,4,1,0,1,0,0,8,10,0,2,14,13,5,6,0,0,0,15,30,20,8,2,0,0,0,8,21,11,1,2,3,0,8,4,3,0,0,0,8,14,12,12,4,0,0,10,16,6,0,0,1,6,0,1,9,1,9,22,26,16,4,0,2,3,7,11,5,0,0,0,0,0,8,7,4,0,8,2,2,0,8,6,0,0,0,0,1,4,0,6,12,2,0,0
145,0,0,0,5,2,0,0,0,0,0,8,5,0,0,0,0,0,0,6,1,6,7,7,5,0,0,0,0,0,2,4,0,0,2,7,11,8,6,0,0,0,0,0,0,5,7,0,4,11,12,2,5,0,0,5,20,27,19,9,0,0,0,2,12,17,7,3,0,0,5,7,0,0,0,0,4,4,18,16,11,1,0,4,6,12,2,0,0,0,2,0,3,5,0,12,19,22,12,0,2,4,7,4,11,1,0,0,0,0,0,12,6,0,4,5,4,0,5,10,3,0,0,0,0,3,3,4,5,8,0,0
146,0,0,0,0,4,1,0,0,0,0,0,5,3,5,5,5,0,0,0,6,0,5,12,6,4,0,5,0,5,0,2,9,0,0,1,7,11,8,6,0,5,0,0,5,0,6,12,2,3,16,12,7,2,0,0,10,19,25,17,8,0,0,0,2,11,15,5,2,0,0,5,7,0,0,0,0,2,8,18,14,9,2,0,4,4,10,2,0,0,0,3,0,1,4,2,11,17,20,12,2,1,4,8,1,11,1,1,1,0,5,2,12,6,0,3,3,4,0,3,9,2,0,0,1,0,1,3,4,3,7,1
147,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,5,3,0,0,0,5,0,5,11,5,1,0,4,0,4,0,2,8,0,0,0,12,11,6,11,1,4,0,0,4,2,6,11,1,6,14,12,4,1,0,0,10,17,24,16,7,0,0,0,1,10,14,4,1,0,5,3,5,0,0,0,0,2,8,16,13,11,2,0,3,3,15,5,0,0,2,2,0,0,3,1,10,16,18,11,1,1,6,6,1,11,3,3,0,0,5,7,10,6,0,2,1,3,0,3,8,1,0,2,0,0,1,8,3,2,9
148,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,5,13,11,1,8,0,1,0,2,9,2,1,0,4,0,12,2,0,4,0,8,2,8,19,9,11,1,2,0,0,4,2,2,9,1,14,14,9,2,0,0,0,7,14,21,13,6,0,0,0,0,6,12,2,0,0,13,11,3,0,0,0,0,0,6,15,13,7,10,0,2,5,12,2,0,0,0,1,0,0,1,0,7,24,14,8,0,1,2,14,4,11,3,11,1,0,3,15,6,6,0,10,0,0,0,1,6,9,0,0,0,0,0,5,1,2
149,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,8,5,13,11,1,6,0,6,0,1,6,7,0,5,2,2,17,7,0,3,0,8,2,9,19,14,10,0,7,0,1,9,0,1,14,4,19,11,8,2,0,0,0,5,13,20,11,4,0,0,0,0,5,11,1,0,3,13,10,2,0,0,0,0,0,5,16,13,7,8,0,2,2,11,1,1,0,0,0,0,0,0,0,14,22,13,8,1,0,4,13,5,12,3,16,6,0,5,15,5,4,0,9,0,0,0,0,6,10,0,0,0,0,0,4,2
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,3,12,9,0,5,0,4,0,0,5,6,0,4,0,7,16,6,0,1,0,7,0,9,18,13,9,0,6,0,0,8,0,4,12,9,16,10,7,1,0,0,0,4,12,19,10,3,0,0,0,0,4,10,1,0,3,12,9,1,0,0,0,0,0,6,15,11,6,7,0,0,1,10,0,0,0,0,0,0,0,0,4,13,21,12,7,0,0,3,12,4,10,6,15,6,0,5,14,4,2,0,8,0,0,0,0,5,9,0,0,0,0,0,3
151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,7,6,2,12,6,0,6,0,4,0,1,5,7,0,4,1,7,13,3,0,3,0,7,2,10,18,13,10,0,11,1,0,8,1,4,13,6,16,8,4,2,0,0,0,3,12,16,8,2,0,0,0,0,1,12,2,0,3,12,7,0,0,0,0,0,5,5,15,10,6,9,0,0,0,15,5,0,0,0,0,0,0,0,3,11,19,17,7,0,1,8,17,7,11,5,17,7,0,6,11,4,0,0,9,0,0,0,5,2,7,0,2,0,0,5
152,0,0,6,0,1,0,2,6,2,0,0,0,0,0,0,0,2,4,3,2,9,2,0,3,2,1,0,2,4,4,0,3,2,4,9,0,0,0,0,6,1,12,19,12,12,2,10,0,1,7,0,3,10,8,13,4,4,0,0,6,6,5,9,13,14,4,0,1,6,0,2,9,0,1,4,9,7,0,0,0,2,0,2,5,15,12,5,6,6,0,5,12,7,0,0,2,0,0,0,0,1,8,18,14,4,0,0,7,14,6,8,7,14,4,0,3,8,0,0,0,11,1,0,0,2,0,4,0,2,0,0
153,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,1,13,3,0,0,0,1,2,1,0,0,0,2,6,0,0,0,0,5,2,9,18,9,11,1,8,0,0,4,0,0,7,7,11,2,1,0,0,3,2,3,8,10,10,2,0,0,4,0,0,6,0,0,3,5,6,0,0,0,1,0,0,5,11,11,1,3,2,0,3,8,20,10,0,0,0,0,0,0,0,8,16,11,2,0,0,4,13,5,7,4,13,3,0,0,6,0,0,1,8,0,0,0,0,0,3,0,0,0
154,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,3,12,2,0,0,0,0,0,1,0,0,0,0,11,1,0,5,0,4,1,9,17,11,11,1,7,0,0,4,0,0,7,6,11,1,0,0,0,2,1,3,7,9,9,1,0,0,9,0,0,5,0,0,2,5,6,0,0,2,1,0,0,4,16,8,0,2,4,0,2,10,19,9,0,0,0,0,0,0,2,6,14,11,4,2,0,4,13,10,5,4,13,3,0,0,5,0,0,0,6,2,0,0,0,5,2,0,2
