,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
181,0,0,3,6,0,0,1,0,0,0,6,3,2,0,0,2,0,0,0,0,0,0,1,0,0,6,0,0,1,1,0,2,4,0,0,2,14,4,0,0,2,0,0,0,0,0,0,7,5,0,0,0,11,1,0,0,0,1,0,0,2,0,0,3,4,9,1,0,0,6,0,1,3,11,4
182,0,1,0,0,6,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,1,0,4,4,10,0,0,0,1,1,0,0,0,0,0,4,4,0,4,1,8,0,0,0,0,0,0,0,2,0,0,4,1,6,0,0,0,11,1,2,4,8
183,0,0,7,1,0,9,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,6,3,1,0,6,2,10,0,0,0,0,0,0,0,0,0,2,1,3,0,3,7,8,3,3,6,0,0,2,0,0,3,0,7,7,3,0,1,1,9,0,0,10
184,0,0,1,13,3,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,5,0,0,1,6,2,0,2,3,2,10,2,0,0,0,0,0,0,0,2,0,0,0,2,4,7,8,3,4,5,0,2,1,0,0,0,0,8,4,1,6,0,0,7,0,1
185,0,0,1,7,12,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,2,0,1,1,5,0,2,0,3,2,12,2,0,0,0,0,0,0,2,0,0,0,2,3,4,7,8,4,3,2,2,1,0,0,0,0,1,5,2,7,3,0,0,5,1
186,0,0,0,0,12,11,1,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,4,2,0,1,0,0,0,0,3,4,0,0,0,3,2,10,1,0,0,0,5,0,0,1,5,0,0,1,3,3,6,7,6,2,1,2,0,0,0,0,0,0,3,1,7,1,0,0,4
187,0,0,0,0,2,9,8,0,0,0,0,0,0,0,2,0,10,0,0,0,8,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,2,8,0,0,2,0,7,0,0,0,0,5,0,0,0,1,0,0,1,0,0,4,7,3,0,1,0,0,0,0,0,0,0,0,0,15,5,0,0
188,0,2,0,0,0,0,8,6,0,4,0,0,0,0,0,0,0,9,0,0,0,12,2,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,4,0,0,1,2,5,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,4,5,17,7,0
189,0,0,1,2,0,0,0,4,4,0,0,2,8,0,0,0,0,0,8,0,0,2,7,2,0,2,0,0,5,0,0,0,0,0,0,0,5,0,0,6,8,0,0,0,4,0,0,2,0,0,0,0,13,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,3,7,13,6
190,0,2,0,0,1,0,0,0,3,8,0,0,0,7,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,5,0,1,0,0,2,7,2,0,0,3,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,6,0,5,9,10
191,0,1,0,0,0,0,0,0,0,8,7,0,0,0,7,0,0,0,0,0,3,5,1,0,3,0,0,0,0,0,3,0,0,0,0,4,2,0,0,0,0,1,8,1,0,0,3,0,0,0,0,4,1,0,7,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5,2,1,6,6
192,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,11,1,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
193,0,0,1,6,0,0,0,0,0,0,0,4,7,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,10,0,0,3,0,0,0,2,4,0,0,4,1,0,0,2,0,0,0,0,0,1,0,0,6,0,0,1,0,1
194,0,2,0,0,5,0,0,0,0,4,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,0,2,9,0,0,1,0,5,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,10,0,2,3,0
195,0,7,0,0,0,3,0,0,0,1,2,0,0,0,5,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,1,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,7,7,9,1
196,0,2,4,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,6,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,9,9,6
197,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,8
198,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,6,14,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,5,3,3
199,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,6,14,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,1,6,0
200,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,8,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,4,14,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,4
201,0,0,1,6,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0,5,0,1,0,6,0,5,1,0,0,0,1,0,0,0,2,0,8,0,2,0,0,0,0,0,0,4,16,6,0,0,2,4,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,0,3,11,1,1
202,0,0,6,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,2,0,0,1,4,0,11,1,0,0,6,4,0,0,2,0,0,8,0,0,0,0,0,0,0,0,6,13,5,0,0,8,4,3,3,6,1,0,2,1,0,3,0,3,6,0,0,1,3,0,1,9,7
203,0,0,6,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,1,6,10,0,0,6,9,4,0,2,0,0,0,7,0,0,0,0,0,0,0,2,3,12,2,0,6,8,7,6,9,6,0,2,1,0,3,0,3,9,3,0,1,0,1,0,0,15
204,0,0,1,12,6,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,2,5,7,0,1,6,8,0,2,0,0,0,2,5,0,0,0,0,0,0,2,0,2,8,4,1,6,8,7,7,8,3,2,1,0,0,0,0,4,6,1,6,0,0,0,0,5
205,0,3,0,2,11,3,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,6,8,0,0,3,10,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,4,4,1,0,3,5,4,4,6,1,0,0,0,5,0,0,2,5,0,7,0,3,3,0
206,0,0,9,1,1,14,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,14,4,0,0,12,2,0,0,0,0,0,5,0,0,0,0,2,0,0,0,3,10,1,3,6,11,4,1,8,0,0,3,0,8,6,0,0,6,0,5,0,1,9
207,0,0,0,6,0,4,18,8,0,2,0,0,0,4,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,3,8,8,4,11,1,0,2,8,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,8,2,0,5,0,0,4,0,4,4,4,0,5,0,5,0,0
208,0,1,0,0,6,0,8,17,8,5,1,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,7,5,1,9,5,0,0,4,0,0,0,5,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,0,4,0,1,1,0,3,3,1,5,1,1,6,0
209,0,0,7,1,0,9,0,7,16,6,2,1,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,13,8,1,6,7,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,3,6,0,3,6,6,0,0,9,0,0,7,0,4,7,0,1,4,0,3,0,0,12
210,0,0,0,9,0,0,6,0,6,12,2,4,9,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,3,11,8,0,6,6,0,2,12,2,0,0,1,0,0,2,0,0,0,0,8,2,8,0,1,5,6,0,0,7,0,0,3,0,3,3,0,3,0,0,0,0,2
211,0,1,0,0,9,0,0,5,0,11,11,1,0,8,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,1,9,12,2,2,2,0,2,11,3,0,0,1,0,0,0,0,0,4,0,5,0,5,0,0,3,5,0,0,6,0,1,0,0,2,2,0,8,0,1,1,0
212,0,1,0,0,0,6,0,0,5,5,10,8,0,0,8,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,13,9,0,0,0,0,1,12,2,0,0,1,0,0,0,0,4,0,0,2,0,2,0,0,2,2,0,0,3,1,0,0,0,1,0,5,4,1,2,0
213,0,1,0,0,0,0,5,0,0,10,4,7,4,0,0,6,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,2,11,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,5,1,5,2,0
214,0,0,2,6,0,0,0,2,0,0,7,4,9,2,0,0,3,0,0,0,0,0,2,1,0,6,0,0,1,0,0,0,1,0,0,0,6,7,5,0,2,0,0,1,10,0,0,0,2,0,0,0,6,1,0,0,0,1,0,0,2,0,0,0,0,4,1,0,0,6,0,2,0,3,3
215,0,1,0,0,6,0,0,0,2,5,0,4,0,8,2,0,0,2,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,2,3,2,0,1,1,0,0,10,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,11,1,3,1,0
216,0,0,0,0,0,4,0,0,5,2,4,0,2,0,13,3,0,0,0,0,0,0,2,1,0,0,0,1,0,5,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,5,10,0,0,0,1,0,2,0,2,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,11,1,2,0
217,0,0,1,6,0,0,2,0,0,2,0,4,2,0,3,12,2,0,0,0,0,0,0,1,0,6,0,0,2,0,2,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,4,10,2,0,0,0,2,3,0,2,0,1,0,0,2,0,2,1,0,0,1,0,0,6,0,1,9,0,3
218,0,0,2,3,5,1,0,0,0,0,0,0,4,1,0,3,10,1,1,0,0,0,0,0,0,2,4,0,2,1,0,0,2,2,0,0,7,0,1,0,0,3,0,0,0,0,0,4,17,7,0,0,0,4,3,1,3,2,1,0,7,1,0,3,0,1,2,0,0,2,3,0,1,9,2
219,0,1,0,0,3,2,0,0,0,5,0,0,0,3,1,0,0,9,0,0,0,5,0,0,0,0,0,3,0,2,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,7,16,7,4,0,0,1,0,0,0,0,0,0,7,0,0,4,0,0,1,0,0,7,0,1,2,6
220,0,0,7,1,0,6,0,0,0,0,2,0,0,0,2,1,0,0,9,0,0,0,2,0,0,1,0,0,9,0,0,0,6,3,0,0,6,0,3,0,0,0,0,1,0,0,0,0,2,6,15,5,3,6,0,4,3,6,0,0,2,0,4,3,0,7,6,0,0,1,0,5,0,0,8
221,0,0,6,8,0,3,4,0,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,2,0,1,0,0,6,8,0,0,6,9,3,0,2,4,0,3,0,0,0,0,0,0,0,0,2,0,5,12,4,9,6,3,7,9,6,0,2,1,0,7,0,3,13,3,0,1,0,0,3,0,6
222,0,0,1,12,7,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,1,5,5,0,1,6,8,0,2,0,4,0,5,0,0,0,0,0,0,0,2,0,0,2,14,5,9,6,3,8,8,3,2,1,0,0,4,0,4,10,1,6,0,0,0,1,1
223,0,0,6,2,11,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,4,0,6,0,1,1,6,4,6,5,2,0,0,4,0,3,0,0,0,0,0,0,2,0,0,0,4,20,10,12,9,9,8,5,5,1,0,3,0,7,6,1,8,2,3,0,0,0,7
224,0,0,0,3,1,8,7,0,0,0,0,0,0,0,2,0,8,0,0,0,8,0,0,0,0,0,9,1,0,6,0,0,0,3,4,2,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,9,7,9,5,3,5,0,0,0,0,5,3,0,5,0,11,1,0,0
225,0,0,0,0,5,0,6,6,1,0,0,1,0,0,1,7,0,6,0,0,0,6,0,5,0,0,0,8,1,1,3,0,0,0,8,1,2,3,9,1,0,1,0,0,0,1,2,1,0,0,2,0,0,0,11,19,9,9,12,8,5,4,4,0,0,0,0,4,1,0,3,1,9,0,0
226,0,0,0,2,0,3,0,2,4,0,0,2,9,0,0,1,6,0,5,0,0,0,1,0,1,2,0,0,7,0,0,0,0,0,0,4,1,1,2,11,9,0,0,0,0,0,0,4,1,0,0,0,8,0,2,9,17,8,9,8,8,3,0,2,0,0,0,0,1,3,0,2,0,5,0
227,0,7,0,0,1,0,3,0,1,5,0,0,0,9,0,0,0,6,0,5,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,4,0,0,1,7,9,7,0,0,0,0,0,4,0,0,2,0,6,0,0,7,15,6,7,8,7,1,0,5,0,0,0,0,0,4,0,9,7,3
228,0,0,9,2,0,2,0,0,0,0,2,0,0,0,8,0,0,0,7,0,3,0,0,0,0,2,0,0,2,0,2,0,2,1,0,0,9,2,1,0,1,6,9,4,0,0,0,0,7,1,0,0,2,2,6,1,1,9,15,5,14,7,4,2,0,6,2,0,0,2,0,2,0,9,9
229,0,0,0,7,0,0,10,0,0,0,0,0,0,8,0,6,0,8,2,15,5,2,2,0,0,0,0,0,0,0,4,6,0,1,0,0,0,6,4,0,0,9,6,6,1,0,0,0,0,4,0,0,0,0,0,5,0,0,7,12,4,12,4,3,1,0,4,0,8,0,1,0,2,0,7
230,0,0,0,0,5,0,2,7,0,0,0,1,0,2,6,0,4,2,18,8,13,3,0,1,0,0,0,0,0,0,0,3,6,0,0,0,1,0,16,6,0,2,8,3,4,0,0,1,1,0,2,0,0,0,1,0,5,0,0,4,13,3,9,4,0,1,0,1,2,8,0,0,0,1,0
231,0,2,0,0,0,1,0,0,6,4,0,0,0,0,1,3,0,3,8,17,7,17,7,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,6,13,3,0,4,6,0,3,0,0,0,0,0,7,0,0,0,0,0,2,0,0,3,12,2,5,6,0,0,0,0,0,12,2,2,2,0
232,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,11,1,1,7,25,15,14,7,0,0,8,0,0,0,0,0,0,0,2,0,3,8,0,6,12,2,0,1,4,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,3,9,0,1,3,0,0,0,0,2,20,10,0,0
233,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,2,1,9,0,0,15,25,15,16,6,0,0,7,0,0,0,0,0,0,2,1,0,1,6,0,5,10,1,0,0,4,5,1,0,0,5,0,0,5,0,0,0,0,2,1,0,0,2,8,0,0,2,0,0,0,0,10,19,9,0
234,0,7,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,8,0,5,16,24,14,14,4,0,0,5,0,0,0,0,0,0,4,1,0,0,4,0,5,17,7,0,0,3,3,1,0,0,7,0,0,3,0,0,0,0,0,1,0,0,0,11,1,0,0,0,0,1,0,17,26,16
235,0,2,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,7,0,9,14,21,12,10,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0,0,7,15,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,4,0,7,19,23
236,0,0,3,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,6,13,18,18,8,0,1,0,1,0,1,0,0,0,7,0,0,0,2,0,0,5,14,4,0,0,2,0,0,0,7,4,0,0,0,1,0,0,2,0,0,0,0,2,8,0,0,6,0,1,0,9,20
237,0,2,0,0,9,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,0,3,11,14,14,6,0,0,0,1,0,0,0,5,0,3,0,0,0,1,2,0,4,13,3,0,0,0,0,5,0,4,1,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,10,0,3,2,10
238,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,10,12,10,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,10,3,12,2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,1
239,0,0,3,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,8,13,3,0,0,3,7,0,0,1,1,0,0,0,0,0,0,0,8,2,11,3,0,0,0,0,7,0,9,7,3,0,0,1,0,0,7,0,7,3,0,0,3,0,0,6,0,3
240,0,0,0,2,1,0,5,4,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,2,0,1,6,7,18,8,0,0,1,8,0,0,1,0,0,0,0,0,0,0,5,8,1,10,2,0,0,0,0,6,0,7,6,4,0,0,6,0,0,5,0,6,2,0,0,3,0,0,5,0
241,0,0,0,0,2,0,0,4,9,5,0,0,0,0,5,6,1,0,0,0,0,0,0,1,0,1,0,0,5,12,15,5,0,0,2,7,0,0,0,0,0,0,0,0,0,5,5,7,0,9,2,0,0,0,0,4,0,6,7,3,0,5,5,0,0,3,0,5,0,0,0,3,0,0,4
242,0,3,0,0,0,0,0,0,2,10,3,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,3,13,16,6,0,0,4,5,0,0,0,0,0,3,0,0,0,4,1,5,0,8,4,0,0,0,0,1,0,3,5,1,0,3,2,5,0,0,0,4,0,1,0,6,3,0
243,0,0,2,0,5,0,0,0,0,2,9,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,11,15,5,2,0,3,3,0,0,0,0,0,2,0,0,5,4,0,4,5,7,3,0,0,0,0,0,2,2,4,1,0,2,1,4,0,0,0,3,0,0,0,5,2
244,0,0,0,1,0,3,0,0,5,0,1,8,1,0,5,1,2,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1,10,13,6,1,0,3,1,0,0,0,0,0,1,5,0,4,3,0,4,4,5,2,0,0,0,0,1,1,1,9,0,0,0,0,3,0,0,0,3,0,0,0,4
245,0,0,0,2,0,0,0,0,0,1,0,3,16,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,13,3,1,0,2,3,8,0,0,0,0,0,4,2,4,0,0,0,12,4,4,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,2,0,0,0
246,0,0,0,0,2,0,0,0,5,0,0,0,6,14,11,1,5,0,0,0,0,0,0,1,0,0,3,0,0,5,0,0,0,0,9,12,2,1,0,1,1,6,0,0,0,5,0,3,1,3,0,0,2,11,3,2,0,0,1,0,0,6,0,3,0,0,0,0,0,0,2,0,1,0,0
247,0,2,0,0,0,0,0,0,0,9,0,0,0,5,13,8,0,4,0,0,0,4,0,0,0,0,0,1,0,0,5,0,0,0,0,14,9,0,0,0,0,0,8,0,0,0,4,0,0,0,2,5,0,1,8,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,2,3,0
248,0,0,1,0,0,0,0,0,5,0,8,0,0,0,10,14,8,0,2,0,0,0,1,1,0,0,0,0,0,5,0,2,0,0,1,4,13,9,0,0,0,0,0,7,0,5,0,3,0,0,0,1,3,0,0,6,0,0,1,0,0,5,0,2,0,3,0,0,0,0,0,4,0,1,2
249,0,0,1,7,0,0,0,0,0,2,0,8,2,0,0,9,11,6,0,0,0,0,0,0,0,6,0,0,1,0,2,0,3,0,0,0,6,10,9,0,2,0,0,0,6,0,4,0,5,0,0,0,3,4,0,0,6,1,0,0,2,0,2,0,0,0,4,0,0,6,0,0,2,0,2
250,0,0,1,7,6,0,0,0,0,0,0,0,10,0,0,0,6,9,6,0,0,0,0,0,0,6,3,0,1,0,0,0,1,3,0,0,2,3,10,9,2,0,0,0,0,5,0,4,2,2,0,0,2,4,4,0,0,7,0,0,2,1,0,2,0,0,1,1,0,6,3,0,0,0,1
251,0,0,0,0,7,4,0,0,5,0,0,0,0,8,5,1,0,4,7,4,0,0,0,1,0,0,6,2,0,6,0,0,0,0,4,0,0,2,1,9,7,0,0,0,0,5,5,0,3,1,2,0,0,1,3,2,0,0,8,0,0,7,0,0,0,0,0,0,0,0,6,3,0,0,0
252,0,0,1,6,0,7,2,0,0,2,0,0,2,0,7,4,0,0,4,5,1,0,0,0,0,6,0,3,3,0,3,0,1,0,0,0,2,0,2,1,11,5,0,0,0,0,4,5,2,0,0,0,2,1,1,3,2,1,0,5,2,0,4,0,0,0,1,0,0,6,0,3,1,0,1
253,0,0,0,0,4,0,11,1,0,0,0,0,0,6,0,4,0,4,0,8,1,0,1,0,0,0,2,0,0,0,8,11,1,0,0,0,0,0,0,0,1,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,5,0,3,1,0
254,0,0,0,0,0,1,4,9,0,0,0,0,0,4,3,0,0,4,3,4,4,0,1,0,0,0,0,0,0,0,8,16,7,0,0,0,0,0,0,0,0,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,1,0,3,0
255,0,0,0,0,2,0,0,3,10,0,0,1,0,0,5,8,0,0,3,1,4,2,0,6,0,0,0,0,0,1,0,6,16,6,5,0,0,0,0,1,0,0,5,14,4,1,2,1,0,0,2,0,0,0,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3
256,0,0,0,0,0,0,4,0,0,9,0,0,0,4,0,2,4,4,0,7,0,3,3,0,4,0,0,0,0,0,9,8,6,13,3,5,0,0,0,0,0,4,0,4,10,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0
257,0,0,0,0,0,0,0,1,0,0,6,0,0,0,4,0,10,1,2,0,15,5,0,3,0,1,8,0,0,0,0,5,6,3,13,3,3,8,0,0,0,0,1,0,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0
258,0,0,0,0,5,0,0,0,1,0,0,6,0,0,0,6,0,8,0,0,5,15,5,2,2,0,0,7,0,0,0,0,4,5,5,12,2,1,6,0,0,0,0,0,0,2,15,5,0,0,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0
259,0,0,0,0,0,4,0,0,0,0,0,7,8,0,0,1,6,0,9,0,0,5,11,6,0,2,0,0,7,0,0,0,0,3,6,2,12,2,2,13,3,0,0,0,0,0,5,22,12,0,0,2,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0
260,0,0,0,2,0,0,1,0,0,0,0,2,15,5,0,0,0,3,0,6,0,0,1,11,2,2,1,0,0,5,0,0,0,0,3,2,2,11,1,4,21,11,0,0,0,0,0,12,22,12,0,0,10,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6
261,0,3,0,0,1,0,0,0,0,1,0,0,5,14,4,0,0,0,0,0,2,1,0,1,9,0,0,0,0,0,6,1,0,0,0,5,0,1,8,0,11,20,14,4,0,0,0,2,10,20,11,2,0,7,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,3,0
262,0,0,2,0,5,0,0,0,0,0,0,0,0,4,14,6,0,0,0,0,0,2,0,2,0,8,0,0,0,0,0,4,0,0,2,0,4,0,0,8,1,9,19,13,3,0,5,0,1,10,25,15,3,0,7,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,2
263,0,0,2,4,0,6,0,0,0,0,0,0,0,0,4,14,4,0,1,0,0,0,1,0,0,2,6,0,2,0,0,0,6,1,0,0,7,2,1,0,8,0,9,16,12,2,0,5,7,0,13,22,15,5,0,8,1,2,1,0,7,0,0,1,0,1,6,0,0,2,0,0,1,0,4
264,0,7,0,0,3,0,6,0,0,1,0,0,0,0,0,4,11,4,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,4,0,2,0,4,1,0,0,8,7,7,13,11,1,0,5,5,3,15,18,13,3,0,6,0,0,0,0,6,0,0,4,0,0,4,0,0,3,0,7,8,0
265,0,0,6,0,5,2,0,5,0,0,0,0,0,0,0,2,2,9,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,6,0,1,0,2,1,0,0,7,6,6,13,16,6,0,4,10,5,14,17,13,3,0,5,2,0,0,0,5,0,0,3,0,0,2,0,0,1,0,6,7
266,0,0,0,3,0,2,6,0,2,0,0,0,0,4,0,0,0,6,8,6,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,6,0,0,0,0,0,4,0,5,2,3,11,12,2,0,2,10,4,10,13,10,0,0,2,0,0,0,0,2,1,0,0,0,4,0,0,0,1,0,2
267,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,8,0,4,5,14,4,0,1,0,0,8,0,0,0,0,4,6,0,0,0,4,8,0,0,0,0,1,0,3,2,1,11,10,0,0,0,9,2,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0
268,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,12,2,8,4,13,5,0,0,0,0,6,0,0,8,8,0,3,0,0,0,0,7,0,0,4,0,0,0,0,0,1,7,8,0,0,0,5,0,7,7,3,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,0,0
269,0,0,0,0,2,0,0,3,1,0,0,1,0,0,5,5,1,2,11,1,8,3,9,10,0,0,0,0,6,1,0,5,8,0,8,0,0,0,0,8,0,0,2,0,0,1,2,1,1,6,10,0,0,0,6,0,6,7,8,0,0,1,0,0,0,0,0,0,0,3,0,0,0,6,0
270,0,0,3,0,0,9,0,0,1,0,0,0,0,0,0,4,2,0,2,10,0,5,0,8,6,0,0,0,3,4,0,0,8,15,5,4,1,0,0,0,6,0,0,0,0,0,0,1,2,0,5,6,0,3,0,13,7,9,6,4,1,0,0,7,0,7,3,0,0,0,0,0,0,0,9
271,0,0,0,5,0,0,6,0,0,0,0,2,8,0,0,0,3,0,0,0,9,0,0,0,4,8,0,0,0,1,0,0,0,6,15,5,4,0,0,2,8,3,0,0,0,0,0,2,1,0,0,1,14,4,5,3,11,6,9,2,4,0,0,0,3,0,6,0,0,2,0,0,0,0,0
