,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
83,0,0,0,0,0,8,0,0,0,8,0,5,8,0,8,0,8,0,0,2,5,0,8,0,5,0,0,0,0,13,12,12,2,0,0,5,0,4,0,0,0,1,10,0,5,0,0,0,0,0,8,0,0,4,1,0,0,0,2,0,1,0,1,1,7,6,0,0,0,6,13,12,13,19,9,0,5,2,4,5,0,8,0,1,3,21,11,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,1,9,0,0,5,0,0,1,8,0,8,1,0,0,5,3,0,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,7,0,0,0,0,5,0,5,0,0,0,0,0,4,0,5,0,0,3,0,5,9
84,0,5,0,0,0,0,7,0,0,0,9,0,5,8,0,6,0,8,0,0,1,5,0,6,0,3,1,0,0,3,14,12,11,1,0,0,4,0,2,0,0,0,2,8,0,4,0,0,0,5,0,8,0,0,3,0,0,0,0,1,0,0,0,0,6,6,5,0,0,0,5,18,11,12,24,14,2,10,0,3,3,0,7,5,0,11,21,16,6,0,5,5,0,0,0,0,2,1,0,0,0,0,5,5,0,0,9,0,0,5,0,0,1,7,0,9,6,0,0,6,2,0,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,5,5,5,0,5,3,5,4,5,0,0,0,0,2,0,6,0,0,8,0,4
85,0,5,4,0,0,0,0,5,0,0,1,7,0,5,8,0,6,0,7,0,0,1,5,0,5,0,4,0,0,0,4,14,11,10,0,0,0,4,0,0,0,0,1,0,6,0,2,0,0,5,5,0,8,0,0,2,0,0,0,0,0,0,0,0,5,5,5,4,0,0,0,10,17,10,17,22,15,7,8,0,1,3,0,12,3,1,11,26,16,6,5,10,5,0,0,0,0,1,1,0,0,0,5,10,3,0,0,8,0,0,5,0,0,0,7,1,14,5,0,1,5,2,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,5,3,10,10,3,5,3,8,4,9,4,0,0,0,0,2,1,5,0,5,7,0
86,0,0,2,1,0,0,0,2,3,0,1,0,4,0,5,6,0,3,0,6,0,0,1,4,0,1,1,2,0,0,1,4,12,8,9,0,0,0,6,2,0,0,1,0,0,6,0,0,0,0,5,2,0,8,0,0,2,0,0,0,0,2,0,0,0,2,5,5,1,0,0,0,10,24,14,19,23,14,4,8,0,1,3,2,11,3,1,14,23,13,5,4,7,12,2,0,0,0,0,0,0,0,0,4,9,3,0,0,8,0,0,2,0,0,0,8,4,14,5,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,12,2,0,0,7,2,9,12,2,1,2,5,3,6,4,1,0,1,0,3,1,12,2,3,7
87,0,0,0,0,0,0,0,0,1,1,0,4,0,3,0,3,4,0,0,3,8,0,0,4,6,0,1,0,0,0,0,0,2,9,11,8,6,0,0,5,0,0,0,4,0,6,3,0,0,0,0,2,1,1,5,0,0,4,0,2,0,0,0,0,0,0,3,7,2,0,0,0,6,14,23,13,19,22,12,10,5,0,3,2,5,9,0,4,11,20,12,4,1,7,14,4,0,0,0,0,1,0,0,0,7,11,1,6,2,7,0,0,0,0,0,0,7,5,20,10,3,0,4,2,0,0,3,0,0,0,6,0,0,0,2,11,4,0,0,6,1,8,11,1,0,0,4,0,5,4,0,0,0,0,5,2,11,1,5
88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,5,0,0,3,4,0,3,0,0,0,0,0,0,6,8,5,3,0,0,3,0,0,0,2,0,4,0,2,0,0,0,0,0,0,2,0,0,5,0,0,0,2,1,0,0,0,2,4,3,0,0,0,4,11,18,9,16,20,10,8,2,0,0,0,2,6,0,1,8,17,9,1,0,6,11,2,0,0,1,0,3,0,0,0,6,8,0,5,0,4,0,0,0,0,0,0,4,10,16,9,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,10,1,0,0,3,0,5,9,0,0,0,1,0,2,0,0,0,0,0,1,1,10,0
89,0,0,2,2,5,0,2,0,0,0,0,0,1,0,0,0,0,1,3,0,0,3,1,0,0,8,1,0,8,0,0,0,0,2,0,5,5,6,0,0,5,0,0,0,5,0,5,6,0,0,0,1,0,0,2,2,1,0,1,3,0,0,0,3,0,2,0,0,3,5,6,0,0,0,2,8,15,7,21,17,15,5,0,0,0,0,3,4,2,2,7,15,10,0,0,3,16,6,1,1,0,0,1,0,0,0,7,5,0,4,1,5,0,2,0,0,0,0,1,7,14,10,0,0,4,2,0,0,5,5,0,5,0,0,0,0,0,8,0,0,0,0,0,10,7,2,0,2,0,0,0,0,1,0,0,0,0,4,8
90,0,0,0,1,1,3,0,1,0,0,2,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,10,0,0,6,2,0,0,0,1,5,4,5,5,0,0,4,2,0,0,4,0,4,4,0,0,0,6,0,0,1,7,0,0,0,2,0,0,0,3,0,1,0,0,1,4,6,0,0,0,1,10,15,11,20,16,13,4,0,0,0,0,3,3,2,2,7,15,10,0,0,6,15,6,0,0,0,0,1,0,0,0,6,4,5,4,1,3,0,0,2,0,0,0,3,6,14,9,0,0,4,1,5,0,4,4,0,4,0,0,0,0,0,7,0,0,0,0,0,10,6,2,0,7,0,0,0,0,3,0,0,0,0,3
91,0,0,0,0,0,9,0,0,0,8,0,0,0,0,14,4,8,0,0,0,0,0,8,0,0,0,0,7,0,8,6,10,0,0,0,0,3,0,4,4,0,0,4,0,0,0,0,0,1,4,8,0,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,10,11,10,16,24,14,4,0,8,0,0,0,0,2,2,5,15,8,0,0,5,11,2,0,0,0,0,0,0,0,0,4,2,1,0,9,0,8,0,2,0,0,0,1,4,12,7,0,0,1,0,1,0,2,0,0,4,0,0,0,0,0,7,0,0,0,0,0,6,6,0,0,5,0,0,0,0,1,0,0,0,0
92,0,0,0,0,0,8,5,0,0,8,8,0,0,0,8,11,12,4,0,0,0,0,8,5,0,0,0,0,3,8,8,14,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,6,9,6,24,22,14,4,8,4,0,0,0,0,2,0,5,13,5,0,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,8,5,8,8,0,0,0,0,0,0,2,10,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,6,2,0,0,2,0,0,0,0,1,0,0,0
93,0,5,0,0,0,0,7,3,0,0,9,6,0,0,0,6,11,12,3,0,0,0,0,6,4,0,1,0,0,3,9,8,13,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,1,9,0,1,5,0,5,7,14,23,27,17,5,8,9,0,0,5,5,2,0,4,12,3,0,0,0,6,0,5,5,0,0,0,0,0,0,2,0,0,7,5,9,13,3,0,1,0,0,0,0,9,4,0,0,0,0,0,0,0,5,0,3,0,5,0,5,5,5,5,0,5,0,5,5,2,0,0,0,0,1,0,0,6,0,0
94,0,0,2,0,0,0,0,6,13,3,0,6,3,0,0,0,4,8,9,0,0,0,0,0,5,0,0,0,0,0,2,7,4,10,3,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,2,11,3,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,4,0,0,8,0,0,1,0,1,5,13,22,24,15,5,7,6,0,0,4,2,0,0,3,8,13,3,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,5,4,8,12,2,0,0,0,0,0,0,6,1,0,0,0,0,0,10,0,3,10,2,0,4,0,4,4,4,1,0,2,0,2,4,0,0,0,0,0,0,0,0,3,0
95,0,0,0,0,0,0,0,2,4,13,4,0,3,3,0,0,0,1,5,8,0,0,0,0,0,1,1,0,0,0,1,2,5,1,9,3,0,0,2,2,0,1,12,2,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,12,2,0,0,0,2,0,0,0,0,0,0,11,1,2,9,0,0,1,0,1,5,12,21,24,14,4,4,3,0,0,1,9,0,0,0,6,10,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,6,3,8,12,3,0,0,0,1,0,0,5,1,0,0,0,0,0,9,7,1,10,1,2,3,0,6,3,0,0,0,1,0,2,5,0,1,0,1,0,7,0,0,3
96,0,0,0,0,0,0,0,0,0,3,12,11,1,2,0,0,0,0,0,12,9,0,0,7,1,0,0,0,0,0,0,0,0,1,8,8,6,0,0,0,0,0,2,19,9,3,0,0,0,0,0,0,0,2,7,0,0,1,0,1,0,2,11,1,0,0,0,3,0,0,0,0,3,1,9,0,1,7,0,3,0,0,2,3,19,18,21,12,2,1,1,0,0,0,10,0,0,0,3,7,0,0,0,0,7,4,0,3,1,0,0,0,0,0,0,0,4,3,11,11,4,0,1,0,0,0,7,4,0,0,3,0,0,0,8,4,2,8,0,0,1,0,4,0,0,0,0,0,0,2,1,0,0,0,2,0,5,0,1
97,0,0,0,0,0,0,0,0,0,0,2,11,10,0,0,8,0,0,0,2,11,8,0,0,6,0,0,8,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,9,18,8,2,0,8,0,0,0,0,0,1,6,0,0,5,0,0,0,10,15,5,0,0,0,2,4,0,0,0,1,0,6,0,0,6,0,2,0,0,0,9,16,17,19,11,1,0,0,0,0,0,8,0,0,0,7,5,8,0,0,0,6,3,0,2,0,0,0,0,0,0,0,0,2,1,9,10,3,0,3,0,0,0,5,3,0,0,2,0,0,0,5,3,0,5,0,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,5,0
98,0,0,0,0,0,0,0,0,0,0,0,9,8,9,0,0,5,0,0,7,3,8,5,7,1,3,0,0,5,0,0,0,0,0,7,0,9,3,3,0,0,0,0,7,8,21,11,0,0,6,0,0,0,0,0,0,5,1,0,6,0,0,0,7,13,3,0,1,0,0,2,0,3,0,0,0,5,0,0,9,0,0,1,0,7,6,13,15,15,8,0,0,0,0,1,0,5,0,0,0,7,4,6,0,7,1,3,6,1,1,0,0,0,0,0,0,0,0,5,0,10,7,4,0,1,0,7,0,2,0,3,0,0,0,0,0,6,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6
99,0,0,0,0,1,0,0,0,0,0,0,0,8,6,5,4,0,4,0,0,3,2,4,2,3,2,0,4,1,1,0,0,0,0,0,5,0,8,0,0,1,0,0,0,8,11,22,12,4,0,2,0,0,0,0,0,0,1,9,0,2,0,4,8,4,13,3,0,0,8,0,0,0,0,0,0,0,2,1,0,10,0,0,0,0,3,5,10,15,14,5,0,0,0,0,0,1,1,0,8,0,11,1,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,9,3,3,0,0,0,5,1,3,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,3,2,0,1,3,2,0,0,7,4,0,2,0,1,0,1,0,0,0,3,0,11,1,7,0,0,0,0,3,0,14,12,19,10,3,0,0,0,1,0,0,0,2,0,11,1,1,0,0,7,3,14,5,0,0,6,0,6,0,0,0,0,0,0,7,0,8,2,0,3,0,0,4,7,12,13,4,0,0,2,1,0,0,0,0,9,1,10,0,6,2,0,6,2,1,0,0,0,0,0,0,0,1,6,0,4,0,11,3,1,0,3,0,2,0,9,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
101,0,0,4,4,1,0,4,0,0,0,0,0,8,0,3,3,0,7,4,0,0,7,0,0,4,5,0,1,1,0,0,0,0,4,0,3,1,16,6,3,1,0,0,0,4,4,15,16,18,10,0,5,0,0,5,4,0,0,1,1,8,0,0,0,0,11,4,11,10,0,1,6,0,3,0,0,0,0,1,0,8,0,5,2,0,0,5,0,8,12,12,13,9,0,0,0,2,0,5,0,0,8,1,10,0,3,7,0,3,2,6,5,0,4,0,0,0,0,0,4,0,9,1,7,4,6,0,3,1,3,0,10,0,3,0,0,0,2,0,2,0,0,0,1,0,4,0,4,0,0,0,0,5,0,0,0,0,1,0
102,0,0,0,1,1,0,0,3,0,0,0,3,0,7,0,1,1,0,4,7,2,0,5,3,2,1,5,0,0,0,0,0,0,0,7,0,9,6,15,5,0,0,0,3,0,10,5,12,14,17,8,0,4,1,0,2,3,2,0,3,0,7,0,0,0,1,12,6,8,6,0,0,12,2,2,0,0,0,0,7,0,6,2,4,5,0,0,4,0,5,11,11,10,9,2,1,0,1,0,1,1,0,7,0,13,3,0,13,3,2,0,3,3,0,2,0,0,1,6,0,6,0,11,1,5,1,9,0,0,0,9,0,9,0,3,0,2,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,5,2,0,0,0,3
103,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,4,9,0,0,5,5,0,0,3,0,0,0,0,0,0,0,6,1,6,8,17,7,0,0,0,0,1,7,2,10,13,14,5,0,10,0,0,1,5,0,2,2,2,5,0,0,0,7,14,4,5,4,0,2,12,2,4,0,0,0,1,4,0,8,1,4,2,0,0,0,0,4,10,8,10,11,8,0,0,0,0,7,0,0,6,3,15,5,3,15,5,0,0,0,0,0,1,0,6,2,5,2,3,2,11,1,2,1,8,0,0,1,6,0,8,0,2,2,1,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,7,2,0,0,2
104,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,1,0,0,0,0,4,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,5,0,14,16,13,6,0,0,0,0,0,3,0,8,12,10,4,2,6,0,0,1,0,0,1,10,0,0,0,0,2,7,10,0,1,2,0,4,10,10,4,0,0,0,0,3,0,6,0,3,0,0,0,0,0,2,6,10,10,13,4,0,0,0,2,4,0,0,4,5,11,4,5,14,4,0,0,0,0,0,0,2,5,2,5,0,3,1,7,0,0,0,4,0,0,0,5,0,10,0,2,0,9,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
105,0,0,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,22,12,12,6,0,0,0,0,0,0,0,7,8,9,6,0,2,0,0,0,0,0,9,7,0,0,0,2,2,3,5,0,0,1,2,2,18,10,2,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,8,10,12,9,3,0,0,2,0,2,0,0,4,1,10,4,4,10,0,0,0,0,0,0,2,1,5,2,1,0,2,0,3,0,0,0,0,0,0,0,3,2,9,0,0,8,7,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0
106,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,22,12,3,0,0,0,0,0,0,0,4,7,8,3,0,1,0,0,0,10,0,6,3,0,0,0,1,0,0,2,0,0,0,1,8,17,9,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,7,9,8,19,9,0,0,0,0,1,0,0,1,0,9,3,1,7,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,1,12,8,0,0,7,6,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
107,0,0,0,0,0,0,0,0,8,16,8,3,0,0,0,0,0,0,0,3,2,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,2,9,17,22,15,5,6,0,0,0,0,0,0,3,8,5,0,0,3,0,2,0,9,0,2,2,0,1,2,0,0,0,1,6,0,0,0,8,16,6,6,0,0,2,0,5,0,0,0,0,0,0,0,0,0,2,8,6,9,16,6,1,0,0,0,4,2,0,7,2,8,0,0,5,0,0,0,0,1,6,1,2,1,2,0,0,0,3,0,0,0,6,0,0,9,0,2,14,7,0,0,6,5,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,6
108,0,0,0,0,0,8,0,0,0,16,16,6,0,0,8,0,8,0,0,0,1,0,8,0,1,0,0,0,0,8,0,8,0,0,0,1,0,2,0,0,0,7,17,19,11,3,2,0,0,0,8,0,0,0,4,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,6,0,0,0,8,12,4,2,8,0,2,0,13,3,0,0,0,0,0,0,0,0,0,4,4,6,12,3,0,0,0,0,2,0,0,5,0,4,0,8,1,8,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,9,0,4,14,6,0,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
109,0,0,2,2,5,0,10,0,0,6,13,13,7,0,0,7,0,9,2,0,0,2,0,5,0,6,0,0,5,0,5,0,6,2,0,0,0,1,0,0,5,0,7,14,24,14,8,4,0,0,0,9,0,0,2,6,0,0,1,0,0,0,0,7,0,4,0,0,1,1,3,0,0,0,4,0,0,0,13,9,9,0,6,0,0,3,14,4,2,1,0,0,1,0,0,0,5,0,5,7,9,2,0,0,0,0,3,0,0,4,1,5,0,10,0,5,0,0,0,0,4,1,0,0,3,1,0,0,6,5,0,5,0,0,0,5,0,4,10,4,0,0,3,10,0,6,0,2,0,0,0,0,1,0,0,0,0,3,0
110,0,0,0,2,3,1,0,5,0,0,3,10,12,5,0,4,3,0,9,0,0,0,0,0,1,1,3,4,1,1,0,1,0,6,0,0,0,0,0,0,1,1,0,4,15,20,15,8,8,0,0,0,7,0,0,2,4,0,8,0,0,0,4,8,4,0,1,0,0,9,1,0,0,0,0,0,0,0,3,9,10,5,0,3,0,0,4,11,4,1,0,0,0,0,0,0,1,1,0,13,4,13,3,0,0,0,0,0,0,0,3,0,1,0,6,0,2,0,0,0,0,3,0,0,0,2,0,0,1,7,1,1,1,0,0,0,1,0,0,7,1,0,0,4,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,2,2,7,0,3,0,1,0,0,0,11,11,1,0,0,4,2,6,0,1,0,0,0,6,0,2,9,0,0,0,0,2,3,0,0,1,0,0,5,0,0,0,9,12,25,17,7,6,0,1,0,4,2,2,1,2,1,6,0,0,0,5,6,6,0,0,1,1,12,2,0,0,0,0,0,0,5,0,14,6,3,0,0,0,1,2,13,5,0,0,1,0,0,0,5,0,2,3,10,3,11,1,0,0,1,0,0,0,1,4,0,3,0,3,0,0,0,0,0,1,1,0,3,1,0,0,5,6,4,6,0,0,0,0,0,0,0,0,5,0,0,5,2,9,0,5,0,0,0,0,1,0,0,0,0,3,0
112,0,0,2,4,7,3,2,0,0,0,0,0,1,10,7,0,0,1,6,0,4,1,0,0,0,5,3,0,7,5,0,0,0,2,0,2,0,1,0,0,5,1,0,0,5,6,17,27,17,5,2,1,0,0,6,4,1,0,3,0,2,0,0,1,3,8,3,0,1,2,4,10,0,0,0,0,0,0,5,2,5,10,4,1,0,0,1,0,4,14,4,0,1,0,0,0,5,1,1,3,0,9,1,9,0,0,1,0,0,0,1,2,0,2,0,0,1,0,0,0,0,1,0,0,3,4,0,0,5,10,3,9,2,0,0,0,0,0,0,0,0,1,0,5,3,4,7,2,4,0,0,0,1,0,0,0,0,3,1
113,0,0,2,4,7,4,5,0,0,0,0,0,1,0,7,7,0,1,3,4,0,5,0,0,0,3,3,3,3,4,3,0,0,2,0,0,0,1,0,0,3,2,0,0,3,3,9,19,27,17,5,3,0,0,2,8,3,1,0,3,0,0,0,0,0,5,6,3,1,1,9,3,8,0,0,0,0,0,3,3,5,2,10,3,0,0,1,0,2,5,13,3,1,0,0,0,3,2,2,1,1,0,8,0,7,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,1,0,7,4,2,0,3,8,8,6,6,1,0,0,0,0,0,0,0,0,0,3,4,5,3,9,1,3,0,0,1,0,0,0,0,7,3
114,0,0,0,0,0,15,5,4,0,8,0,0,0,0,8,4,15,5,0,0,2,0,13,3,0,0,3,0,0,11,4,11,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,9,16,27,25,15,3,0,0,0,6,1,0,0,1,0,0,0,0,0,2,4,0,0,0,9,1,8,0,0,0,0,0,1,0,13,3,10,0,8,0,1,0,0,5,13,3,1,0,0,0,1,0,0,0,0,0,8,0,5,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,6,4,4,6,1,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,1,0,0,0,0,5
115,0,5,0,0,0,5,14,4,3,0,9,0,0,0,0,6,5,15,5,0,0,2,3,11,2,0,1,1,0,1,12,4,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,21,27,25,15,3,0,0,0,5,0,0,0,0,0,0,5,0,0,1,4,0,0,5,8,0,13,3,1,5,0,0,0,3,12,8,8,0,8,5,0,0,5,10,13,3,0,0,0,0,1,0,0,0,5,5,6,0,5,0,0,0,0,0,0,9,0,11,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,3,9,5,0,0,5,0,5,5,0,5,0,5,2,5,4,0,5,0,0,0,1,0,0,5,0,0
116,0,0,2,0,0,0,4,13,3,1,0,12,2,0,0,0,4,5,12,8,2,0,0,6,13,3,0,0,0,0,2,10,1,7,3,0,6,0,0,0,0,0,0,5,0,6,0,0,0,11,19,24,24,16,6,0,0,2,1,2,0,0,0,0,0,2,1,2,0,0,0,0,11,8,3,12,3,0,2,6,0,0,5,11,11,6,0,7,2,0,0,4,7,13,5,1,0,0,0,0,1,0,0,4,8,8,0,11,2,0,0,0,0,0,7,1,10,6,6,0,3,0,2,0,0,0,3,0,0,0,6,0,3,2,9,4,2,0,4,0,4,4,0,2,0,2,1,2,3,0,2,0,0,0,3,0,0,3,2
117,0,0,2,4,3,0,2,3,10,0,0,2,13,3,0,0,0,5,7,10,8,3,0,0,6,16,6,0,3,0,0,0,8,3,5,2,0,7,0,0,3,0,0,0,8,0,9,2,0,1,8,20,23,22,18,8,0,0,2,1,0,0,0,0,0,2,0,1,3,0,7,0,1,9,7,2,10,2,3,0,9,0,0,4,9,8,7,0,9,3,0,0,5,5,13,3,4,0,1,0,0,1,0,0,2,8,9,1,11,1,1,1,0,2,0,5,0,8,4,4,0,4,0,1,7,1,0,2,3,3,0,9,0,2,0,6,4,1,0,3,0,0,3,3,1,2,1,3,1,2,0,1,1,0,0,1,0,7,3
118,0,0,0,0,1,1,0,1,1,8,0,0,3,11,1,2,0,0,1,7,11,4,1,0,1,6,15,8,0,1,0,0,0,4,3,3,2,0,6,0,0,1,0,0,0,8,0,5,4,0,0,10,18,23,18,14,6,1,0,3,0,0,2,0,0,0,2,1,0,2,0,5,0,2,7,6,1,8,0,3,0,7,1,0,4,7,4,5,0,5,1,0,0,6,6,13,3,2,0,0,0,2,0,0,0,3,4,9,2,9,0,0,0,0,0,0,3,0,8,3,5,0,5,10,0,3,1,0,0,0,3,0,7,0,3,0,7,2,0,0,1,0,0,0,1,0,0,0,1,11,1,10,0,0,1,1,0,0,8
119,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8,3,0,0,0,0,6,8,1,0,0,0,5,17,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,7,1,0,0,7,15,20,15,11,5,2,0,0,0,2,3,0,0,0,1,0,1,1,0,2,0,0,2,2,0,6,0,1,0,6,0,0,1,4,1,2,0,2,0,0,0,5,3,11,1,0,1,0,2,0,0,0,0,0,1,8,0,6,0,0,0,0,0,0,0,0,4,2,2,0,2,9,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,6,0,7,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,6,1,0,0,0,0,6,6,0,0,0,2,7,16,6,2,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,5,0,7,0,0,5,6,14,19,20,10,3,1,0,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,4,2,0,5,0,0,0,6,0,0,1,4,0,2,0,2,0,0,0,4,2,10,1,0,0,0,2,0,0,0,0,0,0,13,3,6,0,0,0,2,0,0,0,2,3,2,1,0,1,9,0,5,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,9,0,0,0,0,0
121,0,1,0,0,0,0,0,0,0,0,5,1,1,2,5,0,6,0,0,0,0,0,6,5,0,0,5,0,6,16,11,2,0,0,0,2,6,0,0,0,0,0,5,1,0,0,0,0,3,1,7,0,2,4,4,11,21,20,10,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,0,5,5,0,0,2,0,0,1,5,0,0,2,1,0,3,1,0,1,0,0,1,1,8,0,0,0,1,3,0,0,0,0,0,3,11,1,6,0,0,5,3,0,0,5,2,1,2,0,0,0,8,2,2,0,0,0,0,1,1,3,0,1,0,4,1,0,1,0,1,0,1,0,2,4,0,0,2,5,9,1,1,0,0
122,0,0,5,4,1,0,4,0,0,0,0,2,6,1,0,4,0,11,4,0,0,5,0,3,2,1,0,4,1,6,14,7,1,4,0,0,0,11,1,0,1,0,0,2,2,0,1,4,0,3,0,12,2,0,8,8,11,18,19,9,0,0,0,0,0,5,0,0,5,0,1,0,0,0,1,0,0,5,6,0,1,0,0,0,0,1,5,0,6,6,0,3,6,0,0,0,1,0,6,7,0,0,0,1,0,0,5,0,0,0,8,16,6,10,0,0,5,0,0,0,2,7,0,0,1,5,0,8,3,3,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,5,0,5,0,0,3,0,5,0,2,6,1,2,0
123,0,0,4,9,5,0,4,0,0,0,0,0,7,6,0,0,0,5,15,5,0,5,1,0,0,3,0,0,5,0,4,10,6,5,1,0,0,5,7,0,1,0,0,0,3,0,1,5,3,0,0,5,12,2,4,12,8,8,17,16,6,0,0,0,0,4,2,0,5,4,1,1,0,0,0,0,0,0,6,3,1,0,0,0,0,0,6,5,4,11,6,0,8,3,0,0,1,0,5,5,4,0,0,0,0,0,5,2,0,0,5,13,12,10,6,0,0,2,0,0,0,7,4,0,1,6,2,0,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,4,5,0,0,0,5,3,0,0,6,2,0
124,0,5,0,3,7,5,0,2,0,0,1,0,0,7,6,0,0,0,5,13,4,0,5,0,0,0,4,0,0,5,1,4,9,5,3,1,0,0,3,5,0,0,1,0,0,2,0,0,3,8,0,0,5,11,1,3,12,7,7,16,15,5,0,0,5,0,3,1,0,2,3,6,0,0,5,0,1,5,0,5,1,1,0,5,0,0,0,11,4,4,16,11,1,7,2,0,0,0,0,2,4,2,5,5,0,0,0,4,1,0,0,5,13,11,10,7,5,0,1,1,0,0,6,2,0,1,4,2,0,7,3,0,0,5,0,0,0,5,0,5,5,0,5,0,6,1,9,4,4,3,0,0,0,6,2,0,5,5,1
