,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187
71,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,3,0,0,0,0,10,2,6,21,11,0,0,6,0,0,0,6,17,8,0,0,2,2,0,0,4,5,1,4,0,1,0,0,0,0,0,0,0,5,4,0,0,7,13,20,29,33,27,20,21,31,36,40,33,29,22,16,24,14,5,0,0,0,11,21,11,1,0,0,0,2,6,0,2,1,0,0,2,0,0,3,0,0,0,6,9,16,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,9,2,8,19,10,0,2,1,3,13,4,0,0,0,8,0,0,0,2,0,0,6,10,2,0,0,0,4,9,2,0,0,0,4,6,0,1,1,0,8,0,10,7,11,1,5,1,1,10,4,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,12,11,18,10,0,0,2,0,0,10,7,16,7,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,4,12,19,25,30,26,18,21,28,35,37,30,27,21,15,23,13,3,0,0,10,11,20,10,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,16,7,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,9,17,7,0,0,0,3,11,1,0,10,0,7,0,0,0,0,0,0,5,7,0,0,0,0,2,6,0,0,0,0,3,3,0,0,11,1,18,8,9,5,8,0,4,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,5,9,13,15,11,1,5,4,0,0,6,6,12,6,0,0,0,0,5,0,0,0,1,3,0,0,0,0,0,5,0,0,2,0,0,0,0,2,8,24,22,28,23,14,23,26,36,38,28,23,18,13,22,12,5,0,0,6,10,17,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,12,9,10,10,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,10,0,7,22,12,0,0,0,1,9,0,0,11,1,9,0,0,1,0,0,0,7,4,0,0,2,0,3,8,0,0,0,0,5,1,0,1,14,8,15,5,5,4,5,0,0,0,0,5,0,1,0,0,0,0,1,1,1,5,5,0,0,0,0
74,0,0,8,0,0,0,0,0,0,9,8,8,0,8,8,0,0,0,0,0,0,0,0,0,5,0,0,5,5,10,11,9,0,1,1,0,0,4,5,9,3,0,0,0,0,5,0,0,0,0,11,8,0,0,0,0,2,0,0,0,0,8,0,0,10,14,21,22,26,31,21,21,26,32,36,27,23,18,12,30,20,8,0,0,4,8,13,11,3,0,0,8,8,0,0,0,9,0,0,0,0,0,0,1,0,14,8,6,6,6,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,10,8,12,20,12,2,0,8,0,6,0,1,10,0,7,0,0,0,0,0,0,5,2,8,0,0,0,0,16,6,0,0,0,5,1,0,4,12,6,15,13,3,4,5,0,0,0,8,3,0,1,0,0,0,0,0,0,0,1,3,8,0,0
75,0,0,0,4,0,4,4,4,4,0,5,4,7,0,4,7,0,0,0,0,0,5,0,2,0,1,0,0,10,1,14,10,11,5,0,0,0,0,0,4,8,2,0,0,2,0,2,0,4,5,1,7,4,0,0,2,0,0,5,0,0,0,7,0,0,12,11,20,18,22,36,26,25,30,28,32,24,22,17,20,35,25,13,0,0,1,10,17,8,2,0,0,4,7,0,0,0,8,0,0,0,4,4,0,0,4,19,9,8,11,5,0,0,5,0,0,0,0,0,0,5,5,0,0,5,0,6,10,11,17,8,1,0,5,0,3,4,0,15,5,6,0,0,0,0,5,0,2,0,13,3,4,5,6,12,5,0,5,0,2,0,2,2,9,5,11,12,2,3,2,0,0,0,5,7,0,0,0,0,4,4,4,2,2,0,0,4,0
76,0,1,0,0,4,0,2,2,2,4,0,5,6,7,0,5,9,1,1,0,0,0,5,0,3,0,0,5,0,9,4,16,7,8,4,0,1,2,0,0,2,10,1,0,0,7,1,1,0,1,5,1,7,3,0,0,1,5,0,5,0,0,0,7,0,2,11,12,19,18,26,36,26,23,29,28,37,27,24,17,25,35,25,13,0,0,0,8,17,10,3,0,0,5,6,0,0,0,8,0,0,0,2,5,0,0,9,18,8,5,9,5,0,0,4,0,0,0,1,0,0,2,6,0,0,6,0,3,12,12,17,9,1,0,4,0,1,4,5,15,7,3,0,5,5,0,4,0,2,3,12,2,1,5,6,13,10,0,6,1,1,0,1,2,14,5,9,17,7,4,7,0,0,0,3,8,1,1,1,0,2,2,1,0,2,0,0,3
77,0,0,0,0,0,9,5,7,7,0,0,0,5,2,3,0,5,9,1,0,0,4,0,6,0,0,0,0,9,0,14,6,17,11,5,1,0,1,0,0,0,2,9,0,1,0,4,0,6,4,0,1,0,4,0,1,0,0,9,0,1,0,0,0,3,1,1,11,9,15,22,26,41,31,19,25,27,37,27,20,21,25,32,22,10,0,1,5,7,17,10,0,0,0,2,5,0,0,0,5,0,5,5,2,2,0,4,8,19,12,4,5,2,4,0,3,0,0,0,0,0,4,2,3,4,0,2,1,3,9,8,17,7,0,0,1,5,0,8,5,15,6,0,0,3,9,0,1,0,6,2,17,7,0,1,6,11,14,4,3,0,2,0,0,4,10,4,7,17,7,2,4,0,0,5,3,8,1,1,6,5,7,3,2,0,0,0,0
78,0,5,0,0,0,0,9,5,7,7,0,0,0,5,2,8,0,10,14,4,0,0,3,0,11,1,0,1,0,8,4,14,7,16,10,4,0,0,0,0,0,0,1,7,0,2,0,3,0,5,4,0,0,0,3,0,0,1,0,8,0,1,0,0,0,1,0,6,9,9,14,21,31,41,31,19,26,32,37,27,19,19,24,30,21,11,0,1,4,7,22,12,0,5,0,0,5,0,0,0,4,0,5,10,1,2,0,3,9,18,10,2,4,1,3,0,2,0,5,0,0,0,9,1,2,9,0,0,1,2,7,13,17,7,0,0,1,3,0,7,5,12,5,1,1,2,7,0,1,0,4,7,16,7,0,6,7,10,19,9,2,0,1,0,1,4,8,5,12,16,8,1,4,0,0,10,8,13,6,1,6,5,5,1,1,0,0,0
79,0,1,5,0,0,0,0,7,3,7,7,0,2,0,5,3,10,1,11,14,4,0,0,0,1,11,1,5,0,0,6,6,11,6,15,9,5,2,0,0,0,2,0,0,4,5,3,0,1,0,5,4,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,1,5,9,6,14,21,29,40,31,24,27,34,37,27,19,18,24,30,21,11,0,1,6,12,22,12,1,4,0,0,3,0,0,0,2,0,6,9,1,0,0,0,8,16,10,2,1,0,2,0,1,1,5,0,0,1,9,0,3,9,0,2,2,2,8,13,13,6,0,0,1,0,0,9,2,11,10,6,0,1,7,0,0,0,2,6,16,7,1,11,4,11,20,10,0,0,1,5,1,2,13,6,13,21,11,1,4,0,1,11,9,14,4,0,4,2,2,1,1,0,0
80,0,0,0,2,0,0,0,0,4,1,5,5,0,0,0,4,2,9,1,10,11,1,0,0,0,1,21,11,2,0,0,5,2,8,5,25,15,4,1,0,0,0,0,0,0,3,3,2,0,0,0,3,3,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,3,6,5,11,18,30,39,30,23,26,32,34,26,29,19,23,29,19,8,0,0,5,12,20,11,1,0,0,0,2,0,0,0,0,0,16,7,0,0,0,0,6,15,9,0,0,0,1,0,0,0,4,0,0,0,6,0,1,5,0,0,1,1,6,9,9,16,6,0,0,0,0,5,1,10,9,3,0,0,5,0,0,0,0,6,15,6,1,8,3,10,30,20,10,0,0,3,0,3,12,4,12,20,10,0,1,0,1,10,8,11,1,0,0,0,1,0,0,0
81,0,0,0,7,5,0,0,0,0,1,0,2,4,0,0,0,3,0,7,4,9,7,4,0,0,0,11,20,10,2,0,0,2,0,8,15,24,14,2,0,0,0,0,0,0,0,2,3,0,0,0,0,1,10,3,0,0,0,0,5,0,0,4,0,0,0,7,0,0,0,0,7,2,8,18,28,38,28,22,23,28,32,23,27,22,26,26,16,11,1,0,2,9,18,11,1,0,0,0,9,0,0,0,0,6,13,3,0,0,0,0,5,18,8,0,0,1,8,0,0,3,0,0,1,0,4,0,0,4,0,0,0,0,3,5,6,13,4,0,3,0,0,5,0,9,5,3,3,0,1,0,0,0,0,5,13,5,0,6,2,20,28,18,13,3,0,2,0,2,11,3,13,17,13,3,0,0,0,8,5,8,0,0,0,3,0,0,0
82,0,0,0,0,4,6,1,1,1,0,0,0,1,0,0,0,0,1,0,4,3,11,4,9,0,0,1,8,22,12,3,0,5,4,0,5,12,23,13,1,0,0,0,0,5,0,0,0,4,2,0,0,0,0,7,8,0,0,2,0,2,0,0,0,0,5,0,5,0,0,2,0,8,3,8,16,25,36,27,18,25,24,28,19,24,19,31,27,17,10,0,0,0,8,15,12,2,0,0,0,7,1,1,0,0,3,15,5,5,2,0,0,8,20,10,0,0,0,6,0,0,5,0,0,3,0,0,5,0,0,0,0,0,0,1,1,7,9,6,0,2,1,0,2,0,11,2,0,0,2,0,1,2,0,0,3,10,7,0,2,10,23,24,15,10,0,0,0,0,1,8,3,9,14,14,4,0,0,0,9,6,9,5,5,0,0,0,0
83,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,7,8,0,1,12,24,14,2,0,1,6,0,7,13,31,21,9,0,0,0,0,5,2,2,0,0,1,0,8,0,0,3,10,0,0,1,0,1,0,8,0,0,3,0,4,0,0,2,0,4,2,16,16,26,35,26,16,33,23,36,26,23,21,27,26,16,8,0,0,0,10,10,11,1,8,0,0,3,0,0,0,0,5,17,7,1,0,8,0,10,22,12,0,0,0,5,0,0,3,0,0,1,0,0,4,2,8,0,0,0,0,0,0,15,5,5,0,0,3,0,2,1,10,1,0,0,1,0,0,1,8,0,3,6,5,2,1,13,22,23,15,9,0,0,0,2,1,8,2,8,10,12,2,0,0,0,5,2,5,1,4,0,2,2
84,0,0,0,0,0,4,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,2,3,5,0,6,14,28,18,6,5,0,3,0,6,21,30,20,8,0,0,2,0,2,0,6,5,0,0,0,4,0,2,0,7,5,0,0,0,0,0,4,2,0,2,0,0,5,0,6,4,0,6,13,16,25,31,31,23,30,26,33,23,25,25,24,25,15,4,0,0,0,10,6,10,0,4,0,4,7,0,0,0,5,7,19,12,2,0,5,5,12,21,11,0,0,0,2,5,0,0,5,0,0,2,0,1,0,7,0,0,0,0,4,5,20,10,4,0,0,0,0,7,0,7,0,5,0,5,5,0,0,7,0,8,5,2,0,3,10,19,20,11,8,0,0,0,0,0,4,0,12,9,11,1,0,4,4,9,4,7,0,0,0,0
85,0,0,8,0,0,0,0,0,2,12,8,8,0,8,8,0,0,0,0,0,0,0,4,2,12,2,1,5,0,4,16,26,16,4,2,0,3,0,11,18,27,18,8,0,0,2,0,0,0,2,13,8,0,0,2,0,0,0,3,3,0,8,0,0,8,0,0,0,0,8,0,3,0,2,2,0,6,13,15,33,27,30,21,29,24,31,21,21,23,22,25,23,13,1,0,0,18,8,9,0,1,0,0,7,0,8,0,2,9,15,9,1,0,1,2,10,19,9,0,8,0,0,5,0,0,5,8,0,0,0,0,0,15,5,0,0,0,3,10,18,8,0,0,0,0,0,5,0,15,5,3,0,1,13,3,0,7,0,8,5,0,0,1,9,19,28,18,8,0,0,0,0,8,2,2,12,9,11,1,0,0,0,5,0,5,8,0,0
86,0,0,0,9,2,0,0,0,0,2,10,6,7,0,6,7,0,0,0,2,0,0,2,2,2,12,2,1,2,2,6,15,24,14,6,1,0,2,1,10,17,26,16,7,0,0,2,2,0,0,3,11,8,1,2,0,2,0,0,5,4,0,7,0,0,6,1,0,1,0,5,7,0,0,3,2,0,5,12,23,30,27,29,21,31,26,29,19,23,22,21,23,21,12,3,0,8,17,8,10,0,0,0,0,6,0,5,2,0,6,14,9,3,0,3,1,17,20,10,0,10,0,0,12,2,0,3,6,0,0,0,0,5,14,4,0,0,0,0,12,17,7,2,0,0,0,1,7,5,12,6,0,0,3,13,3,0,4,0,8,4,0,0,3,9,17,27,18,8,0,0,7,0,10,0,2,11,8,10,0,0,0,0,3,2,3,10,2
87,0,1,0,0,9,0,0,0,0,0,2,10,8,7,0,7,9,1,1,0,0,0,0,0,3,2,11,7,0,1,0,8,14,21,13,5,2,2,2,0,8,19,25,15,4,5,1,1,0,0,0,3,11,7,1,0,0,7,0,0,4,4,0,7,0,0,5,2,0,1,0,5,5,0,0,3,7,1,7,13,20,30,26,29,21,31,23,27,19,25,23,21,23,22,12,0,0,7,17,7,9,0,0,1,0,6,0,4,0,0,4,14,9,0,0,2,7,16,21,11,0,7,1,2,9,3,0,0,8,1,0,1,0,4,13,3,0,0,0,2,14,14,6,7,5,0,0,1,7,2,11,4,0,0,3,14,8,0,5,1,7,2,0,0,8,9,17,32,22,10,5,0,7,0,8,1,3,12,9,8,0,0,0,0,3,2,2,9
88,0,0,0,0,0,14,5,5,5,0,0,0,10,4,3,0,7,9,1,0,0,4,0,1,0,0,1,9,11,1,6,0,9,18,18,10,2,2,0,1,0,9,18,24,16,6,2,0,6,4,0,0,1,8,4,2,0,0,11,1,0,0,3,0,3,1,0,5,0,0,5,0,10,10,0,0,1,7,1,3,17,20,27,22,26,21,32,28,24,19,25,19,17,23,19,11,1,0,7,14,6,14,5,0,0,0,10,0,5,4,0,4,11,13,3,0,0,6,16,17,8,4,7,0,6,9,0,1,0,5,0,0,0,0,3,10,8,0,4,0,4,13,11,4,5,9,0,0,0,11,1,16,8,0,0,4,12,12,2,2,0,8,0,0,0,4,8,22,32,22,10,2,0,4,5,8,1,3,12,14,13,5,1,1,0,0,0,0
89,0,5,0,0,0,4,14,5,5,5,0,0,0,10,4,8,0,12,14,4,0,0,3,0,6,0,0,2,8,10,1,6,0,8,17,17,9,2,0,0,0,0,8,16,22,17,7,1,0,5,4,0,0,0,7,2,1,1,1,10,0,0,0,1,0,1,0,5,3,0,0,4,0,10,8,0,1,6,7,1,7,15,19,25,21,25,22,32,27,24,24,25,19,22,22,16,11,1,0,5,13,6,14,10,0,0,0,9,0,4,2,0,3,10,12,2,0,0,11,16,16,7,9,6,0,11,9,0,1,0,3,5,0,0,0,2,10,6,0,3,0,3,12,12,5,4,7,0,0,1,9,6,15,8,0,5,5,11,17,7,1,0,7,0,1,0,2,12,27,31,23,13,2,0,4,10,13,6,8,12,14,13,3,0,0,0,0,0
90,0,0,2,0,0,0,4,11,2,2,2,0,0,0,7,1,5,2,9,11,6,0,0,1,0,1,0,0,0,5,7,0,4,0,7,13,13,6,0,2,2,0,0,10,14,18,13,4,0,0,2,1,0,0,0,5,0,0,0,0,7,0,2,0,0,0,0,0,2,0,0,0,1,0,7,3,0,0,3,4,0,5,11,15,22,18,23,22,29,24,21,21,22,16,19,23,13,13,3,0,3,10,4,11,6,0,0,0,7,0,6,0,0,0,7,9,1,0,1,8,13,13,4,8,3,1,8,7,0,0,0,0,2,15,5,0,0,5,3,0,0,1,2,8,8,2,1,4,0,0,0,6,5,12,3,0,1,2,8,13,3,0,0,4,0,0,2,2,15,23,27,22,12,0,0,1,7,10,3,5,9,11,11,1,0,0,0,0
91,0,0,0,5,6,0,0,1,8,0,0,0,0,0,0,6,0,4,1,15,9,3,6,0,0,0,0,0,0,1,2,6,0,1,1,6,13,12,5,0,0,1,0,0,7,14,18,14,4,0,0,0,0,3,6,0,6,0,0,6,0,5,0,1,0,0,3,0,0,0,0,2,0,0,0,6,3,0,0,1,1,0,4,10,21,28,18,20,28,28,23,19,19,21,17,15,21,11,12,6,0,0,7,3,10,4,0,1,0,4,0,5,6,0,1,6,11,4,0,0,14,10,12,6,5,2,0,5,6,0,0,0,0,5,12,4,0,0,2,9,0,0,2,2,8,5,2,7,2,0,0,0,3,3,11,2,0,0,1,8,12,2,0,6,4,0,0,2,5,15,23,29,20,18,8,0,0,6,9,0,2,6,8,8,7,0,1,1
92,0,0,0,0,4,2,0,0,0,7,0,0,0,0,0,0,5,0,2,5,12,5,2,2,0,8,0,0,0,2,0,1,2,0,3,0,8,12,20,10,0,0,0,0,0,7,16,20,10,0,0,0,8,0,2,2,2,6,0,0,5,0,2,8,0,0,0,1,0,0,0,0,0,0,0,8,6,1,0,0,0,9,0,12,11,20,24,14,19,27,26,22,18,17,23,13,14,18,19,10,2,0,0,5,2,9,0,2,0,0,1,8,4,2,2,0,6,9,2,0,4,10,8,12,2,3,1,0,4,8,8,0,0,0,2,11,1,8,0,1,8,0,2,2,2,4,4,1,6,0,0,0,0,2,11,9,2,0,0,3,7,8,1,0,6,3,0,0,0,7,15,23,28,19,14,6,0,0,4,5,0,0,2,4,7,6,2,3
93,0,0,8,0,0,0,0,0,0,8,15,8,0,8,8,0,0,5,0,0,2,8,3,0,2,0,6,0,0,0,0,0,0,0,0,1,0,6,11,17,7,0,0,0,0,0,7,13,16,6,8,8,0,5,0,0,0,2,2,0,0,13,3,1,16,6,0,0,0,8,0,0,0,0,0,0,8,6,0,8,0,0,7,2,10,10,16,20,12,17,27,34,30,20,14,19,21,11,17,16,7,0,0,0,3,10,5,0,0,0,0,0,6,0,0,0,0,3,9,10,0,0,10,6,8,2,11,1,0,4,7,8,8,0,0,1,7,0,4,0,0,4,0,2,2,0,2,2,9,2,0,0,0,8,1,11,9,0,0,0,1,4,6,0,0,14,4,0,0,0,7,13,31,26,16,14,6,0,0,0,1,0,0,0,2,15,5,0
94,0,0,0,4,0,4,4,4,4,0,5,11,7,0,4,7,0,0,4,0,0,7,5,5,0,0,0,3,5,0,4,0,2,5,0,0,0,0,2,10,16,6,0,0,2,0,0,3,17,21,11,4,4,0,2,2,0,0,7,0,0,3,12,2,6,18,8,0,0,0,13,3,4,4,0,0,0,7,5,0,13,3,0,3,0,7,12,20,17,11,17,23,30,29,19,14,15,20,10,13,14,11,4,0,0,0,15,5,2,5,0,0,0,11,1,0,0,0,2,5,7,5,0,7,11,7,1,13,3,0,0,6,4,5,0,0,5,3,5,1,0,0,0,0,0,7,0,0,0,14,4,4,5,0,4,1,8,14,4,0,0,3,1,3,0,4,13,3,0,0,0,4,21,28,30,20,13,5,0,4,4,5,2,2,0,5,11,1
95,0,0,0,0,1,5,9,9,9,0,0,1,11,3,0,4,7,0,0,1,0,4,4,6,5,0,0,0,7,2,5,4,1,6,2,0,0,0,0,1,9,16,6,0,1,0,0,0,8,21,17,7,0,1,0,3,0,0,4,4,0,0,2,8,0,8,15,8,0,0,4,10,8,9,0,0,0,0,7,1,4,9,0,0,0,0,8,17,17,17,11,13,19,30,26,18,10,14,16,7,12,19,16,6,0,0,5,12,6,6,4,0,0,4,8,0,0,0,0,0,2,11,5,0,11,11,3,3,13,3,0,0,2,1,4,0,5,1,7,2,1,0,0,0,0,4,3,0,0,4,10,9,8,1,0,4,0,12,14,4,0,1,0,0,1,0,3,11,3,0,0,0,11,18,33,30,20,13,5,5,9,9,6,3,0,0,2,8
96,0,0,0,0,0,0,1,5,5,8,0,0,1,10,2,0,3,5,0,0,0,0,3,0,4,13,3,0,0,9,0,4,0,0,8,1,2,0,8,0,0,8,12,3,0,1,2,2,0,11,20,16,15,5,0,0,5,0,0,3,3,0,0,10,7,0,6,13,7,0,0,4,6,4,8,8,0,0,0,6,0,12,8,8,0,0,0,7,16,16,15,10,12,20,32,22,17,7,22,14,4,9,15,14,5,0,0,7,8,2,3,12,2,0,6,7,0,0,0,0,0,1,9,5,1,9,10,0,3,15,11,1,0,0,0,3,0,13,3,6,1,0,2,0,0,0,3,2,0,0,3,6,5,7,9,0,4,2,10,16,6,0,0,0,0,0,0,3,9,5,0,0,1,10,23,31,28,18,11,1,1,5,5,2,2,0,2,4
97,0,0,0,7,3,0,0,0,2,2,5,0,0,0,7,0,0,1,3,3,0,0,3,0,0,3,10,2,0,0,6,0,1,0,0,5,0,1,0,7,0,0,4,11,1,0,0,2,0,1,8,17,14,22,12,0,0,4,0,3,3,0,0,0,7,4,7,4,13,4,0,1,1,3,4,6,7,0,0,0,2,2,9,6,11,3,0,0,10,15,14,12,7,10,20,29,19,16,12,29,19,7,6,13,11,2,0,0,4,4,1,2,15,5,0,5,8,7,0,0,3,0,0,10,1,0,6,7,0,5,13,9,0,0,0,0,0,3,9,6,5,0,0,1,0,0,0,6,0,0,0,0,2,2,5,7,0,0,0,9,13,4,0,3,0,0,0,0,1,8,4,1,0,4,13,21,29,26,16,8,0,0,2,2,5,0,0,2
98,0,0,0,0,4,4,1,1,1,0,0,1,0,0,0,5,0,0,0,0,2,2,0,8,0,0,0,7,4,0,1,5,5,3,0,0,1,0,0,0,6,0,0,3,16,6,0,0,3,2,0,7,13,12,19,17,7,0,6,0,0,0,0,0,0,12,2,5,3,9,6,0,2,2,0,0,3,5,0,0,2,0,0,5,3,8,8,1,0,9,13,10,8,5,10,21,25,18,12,19,27,20,10,4,9,7,4,0,5,6,3,0,5,17,7,0,3,5,5,0,0,5,0,0,12,2,0,11,6,0,3,11,5,0,0,0,1,0,5,6,5,6,0,0,0,2,0,0,2,2,0,1,2,0,0,3,4,2,0,0,5,16,6,0,0,0,0,0,0,0,5,2,0,0,5,11,19,27,24,17,9,1,5,7,0,1,0,0
99,0,0,0,0,0,4,4,1,1,0,0,0,6,0,0,0,10,0,0,0,0,1,1,0,8,0,0,2,6,3,0,6,4,4,2,0,0,6,0,0,0,11,1,0,6,18,8,0,0,2,0,0,6,12,11,18,16,9,0,5,0,0,0,0,0,2,11,2,3,1,8,5,0,2,0,0,2,3,10,0,0,1,0,0,4,2,7,8,0,5,9,11,8,8,4,11,19,23,17,11,18,27,20,10,3,7,6,3,0,4,4,2,0,7,16,7,0,2,5,3,0,0,5,0,2,12,2,1,16,6,0,3,9,2,0,0,0,0,0,4,11,3,5,2,2,0,0,0,0,1,0,0,0,0,0,0,5,3,2,0,0,6,15,5,2,0,0,2,0,0,2,4,0,0,0,5,11,19,27,24,17,9,0,4,6,0,0,0
100,0,0,0,0,0,0,4,4,1,0,0,0,5,4,0,0,5,10,0,0,0,0,0,0,0,7,0,2,1,5,3,5,5,3,3,1,0,5,5,0,0,5,10,0,0,8,18,8,0,0,0,0,0,5,11,10,17,18,8,0,3,0,0,0,0,0,1,11,1,1,0,7,5,0,0,0,2,2,8,8,0,0,0,0,0,3,1,7,7,5,5,7,9,8,7,2,9,17,22,16,10,18,27,20,10,1,6,5,2,0,2,3,1,0,6,16,6,0,2,3,2,0,0,4,0,2,10,1,6,16,6,0,1,6,1,0,0,0,0,0,9,9,2,7,4,1,0,0,0,0,0,0,0,0,0,0,2,4,3,2,0,0,5,14,7,0,0,2,2,0,2,1,2,0,0,0,5,11,19,27,24,17,8,0,3,4,0,0
101,0,0,8,0,0,0,0,0,0,9,8,8,0,13,12,2,0,5,10,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,1,1,0,4,2,0,0,2,7,0,0,8,15,5,0,8,8,0,0,3,7,7,17,14,6,0,11,1,0,8,0,0,1,9,9,0,0,3,1,0,0,0,2,0,16,6,0,0,0,0,0,0,0,5,5,5,13,15,9,5,3,10,7,16,19,13,8,15,27,18,18,8,3,1,0,0,1,1,0,0,6,14,4,0,10,1,0,0,0,0,0,10,6,0,6,15,6,8,0,3,0,0,0,0,0,0,5,6,2,7,0,0,0,8,0,0,0,0,8,0,0,0,0,4,3,0,0,0,4,14,15,5,0,2,2,0,0,9,0,0,0,0,5,11,17,23,20,13,4,0,11,1,0
102,0,0,0,5,0,5,5,5,5,0,5,4,8,3,9,12,2,0,5,7,0,4,0,1,0,0,0,3,4,0,5,1,2,5,0,0,0,1,0,3,1,0,0,1,8,0,0,5,20,10,0,4,4,0,0,4,4,7,21,11,2,1,10,0,0,9,0,0,0,5,13,3,5,8,0,0,0,0,2,6,20,10,0,0,0,0,1,5,0,5,5,3,9,15,6,4,0,9,6,13,18,18,13,17,24,14,22,12,4,5,0,0,0,5,0,0,4,11,4,0,7,5,0,0,4,0,0,11,6,0,5,15,5,5,0,0,5,0,4,0,0,0,2,4,0,11,1,0,0,12,2,5,4,0,4,0,0,4,0,1,0,1,0,0,4,10,14,4,0,0,0,0,0,6,5,0,0,0,5,16,22,28,21,14,4,1,8,0
103,0,5,0,0,4,0,5,5,5,5,0,5,4,8,3,14,12,7,5,4,5,0,3,0,6,0,0,1,2,3,0,5,0,1,4,0,0,0,0,0,1,1,0,0,0,9,0,0,10,19,10,0,2,2,0,0,3,5,11,20,10,2,0,8,0,0,7,5,0,0,4,12,3,5,6,0,1,5,0,2,10,18,9,0,0,0,0,1,4,0,10,5,3,14,14,4,4,0,7,4,12,18,18,18,16,24,14,21,11,3,3,0,0,0,4,0,0,2,16,6,0,6,10,0,0,9,0,1,11,5,0,10,15,5,4,0,0,3,0,3,0,0,0,3,5,1,9,0,0,2,10,2,4,4,0,9,1,0,9,0,0,0,0,0,1,4,8,15,9,0,1,0,0,0,6,10,5,5,5,6,16,22,26,19,13,4,0,7
104,0,5,5,0,0,4,0,5,5,5,5,0,5,4,8,8,14,17,12,4,2,4,0,1,5,4,0,1,0,1,3,0,3,0,0,3,0,0,0,0,0,1,0,0,0,1,8,0,0,9,19,10,0,0,1,0,0,4,4,10,18,10,0,0,8,0,0,12,3,0,0,3,12,3,3,4,1,6,5,0,1,8,17,7,0,0,0,0,0,4,5,10,5,8,13,11,4,2,0,5,3,12,18,23,17,16,23,13,19,10,1,1,0,0,0,3,0,0,7,16,6,0,11,9,0,5,9,0,1,10,3,5,10,12,4,3,0,0,2,0,3,0,0,1,4,4,0,8,0,0,0,10,1,4,2,5,10,0,5,8,0,0,0,0,1,1,2,9,20,10,1,0,0,0,0,11,15,10,10,5,6,16,20,24,18,13,3,0
105,0,0,1,2,0,1,5,1,6,1,1,1,0,1,0,6,7,12,15,9,3,4,1,5,0,1,0,0,3,0,2,2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,2,9,15,6,0,0,6,0,0,6,1,8,14,9,0,0,13,3,2,9,0,2,0,4,13,3,0,1,0,5,1,2,0,7,13,4,0,5,1,0,0,2,1,6,3,5,14,7,3,0,0,3,4,13,16,19,13,18,20,18,21,11,0,0,2,0,0,1,0,0,6,13,8,1,9,11,1,1,14,4,0,6,1,1,8,10,0,4,0,2,0,0,4,0,0,0,6,1,0,4,2,0,1,12,2,0,0,2,12,2,1,4,3,0,0,0,0,0,0,10,16,7,0,0,0,1,1,9,13,8,11,6,7,21,25,21,14,10,0
106,0,0,0,0,0,1,2,6,2,2,0,0,0,0,0,0,5,5,10,12,8,5,1,6,3,0,0,0,2,0,1,1,7,7,2,0,0,0,0,0,0,0,0,0,5,2,0,0,6,3,0,5,11,3,0,5,3,0,2,3,0,4,13,5,0,5,10,1,0,5,2,0,1,5,10,0,0,0,0,1,3,0,0,3,10,1,5,6,0,0,0,0,0,4,0,6,10,6,0,0,0,4,5,11,12,15,15,15,25,20,20,10,0,2,0,0,0,0,0,0,3,15,6,0,11,9,0,6,13,3,0,4,0,0,6,6,1,0,2,0,0,1,1,0,0,2,3,0,0,6,0,1,3,8,0,0,0,4,10,0,0,7,0,0,0,0,0,0,0,6,13,5,0,0,1,0,0,7,11,9,12,7,12,26,22,17,11,7
