,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
105,0,0,0,0,0,5,7,3,1,0,2,1,1,0,0,0,9,0,4,0,0,1,0,0,0,0,1,0,13,3,0,0,3,0,2,2,0,0,0,1,0,2,7,0,0,0,0,0,10,0,3,8,7,0,7,3,0,11,6,1,7,5,0,1,0,3,2,3,0,0,2,5,0,1,0,3,0,5,4,0,0,4,0,0,3,0,2,8,0,0,2,4,0,0,8,0,7,4,0,0,2,10,2,1,3,1,0,0,9,2,1,5,0,3,2,6,5,4,11,9,17,15,5,4,5,12,3
106,0,1,0,1,0,0,2,4,0,9,0,0,0,0,0,0,0,7,0,2,0,0,0,8,8,4,0,0,3,9,2,0,0,3,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0,10,0,0,5,6,0,8,3,1,8,3,0,3,13,3,0,0,0,2,4,0,0,0,6,0,0,0,2,0,1,0,0,0,4,1,0,1,0,0,6,1,0,0,3,0,0,3,0,7,0,0,0,0,9,0,2,0,0,0,0,5,0,0,1,0,0,0,7,0,3,8,7,18,23,13,1,5,8
107,0,1,0,1,0,0,0,0,1,8,5,0,0,0,0,0,0,0,4,0,0,0,0,8,16,12,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,7,0,0,4,5,1,8,2,0,5,0,0,11,10,0,0,0,0,3,4,0,0,1,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,1,0,0,0,0,3,0,0,0,0,6,1,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,4,8,26,22,12,1,1
108,0,0,1,0,0,5,0,0,1,0,8,5,0,0,0,5,1,0,1,6,0,0,0,0,6,14,11,3,0,0,0,9,0,0,0,0,0,1,2,1,0,0,0,1,0,3,2,10,1,0,1,12,2,0,3,2,0,7,1,0,5,0,1,10,11,1,0,0,0,0,4,0,0,0,6,0,0,0,1,0,1,0,0,0,4,2,1,0,2,0,6,0,0,2,1,0,0,0,0,1,2,0,0,0,3,0,0,2,0,1,5,2,1,0,0,5,0,1,0,1,0,1,16,24,23,13,1
109,0,5,0,6,0,0,2,0,0,2,0,4,2,0,1,0,3,0,0,0,4,0,0,1,1,5,11,7,1,0,1,0,10,2,0,0,0,0,0,0,2,0,0,0,6,0,8,0,6,3,0,2,9,3,0,8,4,0,4,0,0,1,1,0,8,8,0,2,5,2,0,1,5,3,0,3,1,0,0,0,0,3,2,5,0,3,0,0,0,7,0,3,1,0,0,0,0,3,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,3,0,0,10,0,2,0,0,5,6,17,22,25,15
110,0,0,5,0,4,1,0,2,0,0,2,0,3,2,0,2,0,1,0,0,0,6,0,0,0,0,4,18,8,1,0,0,0,7,2,0,0,7,0,0,0,2,0,0,0,4,0,9,7,3,2,1,2,6,4,0,5,5,0,3,2,0,0,0,0,8,8,0,0,2,2,0,0,3,5,0,0,1,7,0,7,0,0,0,6,0,10,0,0,0,7,0,0,1,0,2,0,0,3,0,1,0,0,0,0,4,2,0,0,7,1,2,8,0,3,1,0,12,2,1,0,0,1,7,16,19,25
111,0,0,0,3,0,5,0,0,7,0,0,2,0,3,2,1,7,0,6,0,0,0,6,0,0,0,0,8,17,7,1,5,0,0,7,2,0,0,7,5,0,0,1,5,0,0,2,1,8,6,8,3,0,2,4,2,0,3,3,0,1,2,0,0,5,0,7,7,0,0,1,0,0,0,1,4,0,0,0,7,0,6,0,0,0,6,0,8,0,0,0,6,0,0,1,0,1,0,0,3,0,1,0,0,0,0,2,2,0,0,8,0,1,7,0,4,0,2,12,7,1,0,0,1,12,15,19
112,0,0,0,0,13,3,4,0,0,3,0,0,0,0,0,1,0,3,0,5,0,0,0,2,0,0,0,0,7,16,6,0,2,0,0,5,0,0,0,6,2,0,0,0,1,0,0,1,0,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,7,0,0,6,0,0,0,2,11,5,0,0,0,2,9,13
113,0,0,0,0,3,18,8,3,1,0,3,0,0,0,0,5,2,0,4,2,4,0,0,0,0,0,0,1,0,7,14,7,0,0,0,0,5,1,2,1,4,1,0,1,0,0,0,5,2,0,6,10,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,1,3,2,4,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,2,5,0,8,0,0,11,1,0,0,3,11,2,0,0,1,0,9
114,0,0,0,0,0,8,17,7,3,0,0,1,0,0,0,2,5,1,0,9,1,3,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,5,6,2,1,3,0,0,0,0,0,2,5,1,0,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,8,1,3,0,0,5,3,0,0,0,0,0,5,0,2,0,0,0,0,5,1,1,4,4,0,7,0,2,10,0,0,0,1,10,0,0,0,0,0
115,0,0,0,0,10,0,7,16,6,0,0,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,6,11,4,0,0,0,0,4,5,0,0,2,0,0,0,0,0,0,2,0,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,2,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,2,0,6,0,0,9,0,0,0,0,6,0,0,0,0
116,0,0,0,0,0,9,6,13,15,5,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,0,0,3,7,1,0,0,0,0,3,2,6,6,1,0,0,0,0,0,0,1,0,6,4,6,1,0,0,0,0,2,0,0,0,0,6,1,0,0,0,1,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,3,0,0,10,6,0,0,0,5,4,0,0,0,0,0,0,0,0,0,2,0,2,4,0,2,3,0,6,5,0,2,6,0,0,0,0,3,0,0,0
117,0,0,0,0,0,2,8,5,13,13,4,0,0,0,0,2,0,0,0,5,0,0,5,0,0,0,0,0,0,1,1,0,0,2,5,0,0,0,5,0,3,1,5,6,0,0,0,2,0,0,0,3,0,6,2,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,5,0,0,8,0,0,9,6,5,0,0,4,3,0,0,5,0,0,0,0,0,0,7,0,2,6,0,2,2,0,8,4,0,2,6,0,0,0,0,3,0,0
118,0,0,0,0,0,0,2,8,3,10,16,6,7,0,0,0,0,0,0,0,1,0,0,2,0,0,7,0,1,3,0,0,0,0,0,2,0,0,0,3,0,3,1,3,3,0,0,0,1,0,0,0,3,0,6,0,1,0,7,7,0,0,0,7,0,0,3,1,0,0,3,7,0,0,0,3,0,1,0,3,0,0,0,0,0,0,4,7,0,5,0,0,6,5,2,0,1,2,0,0,0,2,0,7,0,7,0,0,8,0,1,4,0,0,2,0,5,2,0,0,3,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,6,7,8,13,5,4,0,0,0,0,0,0,0,0,0,4,6,8,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,11,1,0,0,0,0,0,0,2,2,5,0,3,0,6,4,0,4,0,5,0,0,2,0,0,0,2,6,0,0,0,2,0,0,0,1,0,0,0,2,0,0,3,5,0,3,0,0,4,2,0,0,1,0,0,0,0,1,0,6,0,4,0,0,6,0,0,2,0,0,0,0,2,1,0,0,2,4,0,0,0,0
120,0,1,0,1,0,0,0,0,0,14,4,4,10,1,3,0,0,0,0,0,0,0,0,8,12,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,2,0,0,0,0,0,0,1,3,5,0,0,0,1,0,8,1,0,2,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,3,0,0,2,0,0,1,0,1,0,0,1,10,3,0,0,0
121,0,1,0,1,0,0,0,0,0,8,10,0,1,6,0,0,0,0,0,0,0,0,0,8,16,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,9,0,0,0,0,0,0,0,2,3,4,0,0,0,0,8,5,0,0,0,0,1,3,0,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,9,0,0,0
122,0,0,1,0,0,1,0,0,0,0,8,10,0,1,3,1,0,0,0,0,0,2,0,0,6,14,15,14,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,8,16,6,0,1,0,0,1,0,0,4,3,0,2,0,0,7,4,0,0,0,0,0,3,0,0,0,5,1,0,0,7,0,7,0,0,0,2,0,7,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,7,1,2,7,0,0,1,0,3,0,0,0,0,0,6,8,0,0
123,0,0,0,0,0,0,2,1,0,0,6,6,13,3,0,3,0,0,0,0,0,0,0,0,0,4,17,15,16,10,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,1,8,13,5,0,2,0,0,0,0,0,7,6,0,0,0,3,6,5,6,0,0,0,6,6,0,0,0,11,1,1,0,5,0,4,0,0,0,1,0,10,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,1,2,0,7,0,2,4,1,0,0,0,0,0,0,0,0,0,5,5,0
124,0,0,0,0,0,1,0,1,6,0,0,6,4,13,3,1,8,0,5,0,0,0,0,0,0,0,7,16,14,15,10,5,0,0,0,0,0,0,0,11,1,0,0,6,0,0,0,1,0,7,18,8,0,2,0,0,0,0,0,5,4,0,0,0,8,5,4,5,0,0,0,4,4,0,0,1,11,1,0,0,4,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,1,5,0,1,3,2,0,0,0,5,0,0,0,0,5,4,5
125,0,0,0,0,0,2,0,0,1,4,0,0,5,3,13,5,1,7,0,10,0,0,0,0,0,0,0,7,15,13,15,10,5,0,0,0,0,0,5,1,11,1,0,0,5,0,0,2,1,0,8,20,10,0,0,0,0,0,0,0,4,2,0,0,0,7,4,3,4,0,0,0,3,3,0,0,1,10,1,0,0,3,0,2,0,5,0,0,5,9,0,0,0,8,0,0,0,0,1,0,5,0,0,0,0,0,0,6,0,0,3,0,5,0,0,5,1,0,0,0,3,0,0,0,0,4,2
126,0,2,0,2,0,0,0,0,0,1,1,0,0,1,7,10,4,0,6,0,8,0,0,0,0,0,0,0,5,12,17,14,14,10,0,0,0,0,0,4,5,7,0,0,2,4,2,0,0,6,0,10,16,14,4,2,5,0,0,0,0,0,2,0,0,0,4,9,5,9,0,0,2,5,0,0,4,0,7,0,0,5,8,2,0,0,2,0,0,7,5,0,4,0,4,0,0,2,0,5,0,1,4,0,2,0,0,0,3,0,0,0,0,10,0,0,7,0,4,0,0,5,0,4,0,5,0
127,0,0,0,0,1,0,1,1,0,0,7,0,3,0,0,7,9,1,0,5,0,7,0,0,0,0,3,0,2,11,9,16,11,11,8,0,0,0,0,0,1,6,8,0,0,0,1,2,0,0,5,0,11,13,14,4,0,5,3,3,0,0,0,5,0,1,6,1,6,2,15,5,0,0,4,6,0,5,0,5,0,0,2,5,2,0,0,5,0,0,8,6,0,3,0,3,2,0,0,0,4,0,0,7,0,5,0,0,2,3,0,0,0,0,11,1,0,6,0,3,0,0,1,0,3,0,3
128,0,0,0,0,0,6,0,0,2,0,0,7,0,3,0,5,8,8,2,2,4,0,7,0,0,0,0,4,0,2,9,10,14,8,11,8,0,1,2,1,0,0,5,9,0,0,0,6,3,0,1,10,1,9,12,11,1,0,4,2,3,0,0,0,6,0,1,3,0,3,5,14,4,0,0,4,4,0,6,0,6,0,0,0,4,4,1,0,7,0,0,7,4,2,3,0,3,0,0,0,2,4,0,0,4,0,5,2,0,3,8,0,1,0,1,16,6,0,4,1,3,0,0,0,1,0,0
129,0,5,0,5,0,0,3,0,0,3,0,0,4,0,4,0,3,6,6,1,0,0,0,8,1,0,0,0,2,0,3,7,11,16,6,7,4,0,0,0,2,0,0,3,14,4,5,0,2,5,0,0,7,2,6,17,13,3,0,1,0,0,1,0,0,3,0,3,8,2,0,4,19,9,0,0,5,1,0,2,0,8,2,5,0,3,0,0,0,12,2,0,8,3,0,0,0,6,0,1,0,0,5,0,5,1,0,4,0,0,0,4,0,3,0,6,21,11,1,2,0,8,1,1,0,3,0
130,0,0,3,0,15,5,0,2,0,0,2,0,0,2,0,3,0,0,5,5,0,0,0,0,4,0,0,0,0,1,0,2,4,8,14,4,5,2,0,0,0,1,0,0,4,11,1,4,0,0,4,0,0,4,0,7,14,11,1,0,0,0,0,0,0,0,2,0,0,5,1,0,9,16,8,0,0,4,0,0,0,0,5,0,3,0,1,0,0,2,11,1,0,7,1,0,0,0,4,0,0,0,0,2,0,2,0,0,3,0,0,0,2,0,2,0,11,20,10,0,0,0,4,0,0,0,1
131,0,0,0,1,5,15,7,2,1,0,2,0,1,0,0,0,2,0,0,4,2,0,0,0,0,3,1,0,7,2,0,0,0,1,6,12,2,5,1,0,0,2,3,0,0,3,9,1,4,0,0,4,2,0,5,0,4,15,12,2,0,0,0,1,0,2,2,0,0,0,7,2,0,9,16,10,0,2,4,0,0,0,0,3,1,2,0,2,0,0,4,13,3,0,5,1,7,0,0,1,0,0,0,1,0,1,2,0,7,3,0,0,0,0,2,2,1,11,17,9,0,0,0,1,0,0,0
132,0,0,8,0,0,5,12,4,2,0,0,10,0,9,0,0,0,0,0,0,1,1,8,0,0,0,0,1,0,5,0,0,0,0,9,14,20,10,3,1,0,0,0,3,0,0,0,9,1,0,0,0,1,0,0,1,0,5,12,9,1,8,0,0,1,0,0,0,0,0,0,4,0,0,8,14,6,0,2,12,2,0,0,0,1,0,2,0,0,0,0,3,9,1,8,4,0,4,8,0,0,8,0,0,0,0,0,0,0,7,3,0,0,0,0,2,0,1,7,17,17,7,0,0,1,0,8
133,0,0,0,6,0,1,4,11,9,0,0,0,8,0,9,1,5,0,5,0,0,0,1,5,0,0,0,0,0,0,5,5,0,0,0,9,14,19,10,8,1,0,0,5,1,0,0,1,8,0,5,1,0,1,0,0,0,0,3,10,7,1,5,0,5,0,0,0,0,0,0,0,2,0,0,7,14,5,0,2,11,1,0,0,0,1,0,0,0,0,0,0,3,9,1,6,3,0,4,8,0,0,8,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,1,12,17,15,5,0,5,0,0
134,0,2,0,2,3,0,0,1,10,9,0,0,0,4,4,6,0,3,0,4,0,0,0,1,5,0,0,0,0,0,4,4,9,5,0,0,5,11,18,9,12,2,0,0,7,0,2,0,0,13,3,2,0,4,0,2,5,0,0,0,6,3,1,1,0,1,0,5,2,5,0,0,2,4,0,0,11,10,2,0,1,16,6,2,0,0,0,0,0,2,0,0,4,2,5,0,3,5,0,8,7,0,4,4,2,0,0,0,0,0,0,4,0,5,0,0,3,0,4,2,8,19,15,9,0,10,0
135,0,1,0,1,0,1,0,0,1,9,6,0,0,0,9,2,6,0,3,0,3,0,0,0,0,4,0,0,0,0,5,4,9,13,3,0,0,2,11,18,14,9,0,0,1,6,1,0,0,4,13,3,0,5,0,1,6,1,0,0,0,2,2,0,1,0,0,4,6,6,2,0,1,3,0,0,5,8,7,0,0,6,20,10,0,0,0,0,0,1,0,0,5,4,0,1,0,4,1,5,8,3,5,1,5,0,0,0,0,0,0,0,1,4,2,0,1,0,5,4,0,9,18,20,10,4,6
136,0,1,0,1,0,0,0,0,0,0,6,2,0,0,5,7,2,5,0,3,0,0,0,0,0,0,1,0,0,0,5,5,9,13,9,0,0,0,2,11,23,13,6,0,1,0,7,0,0,4,4,11,1,5,1,1,5,2,0,0,0,0,1,0,0,0,0,4,5,10,3,0,1,2,0,0,5,2,5,3,0,4,10,21,11,0,0,0,0,1,0,0,5,5,0,0,0,1,0,6,5,4,8,2,2,2,0,0,0,0,0,0,0,5,1,0,1,0,5,5,0,1,8,23,20,14,4
137,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,6,6,0,4,0,1,2,0,0,0,0,0,8,0,0,0,4,2,6,13,9,0,7,0,1,11,23,13,5,0,0,0,8,7,0,3,5,11,1,6,0,0,6,1,0,2,0,0,0,0,0,0,0,0,2,10,2,0,0,4,0,0,5,9,5,10,0,1,11,22,12,7,0,0,0,1,0,0,5,5,2,0,0,1,0,6,5,1,7,0,1,4,0,0,7,1,2,7,0,5,2,0,3,0,4,5,0,0,13,22,17,14
138,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,6,5,0,9,0,0,0,0,0,0,0,0,7,0,0,0,4,1,4,11,7,0,12,2,1,11,22,13,4,0,0,2,8,6,0,5,4,11,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,3,0,0,5,7,5,9,0,1,10,27,17,6,5,0,0,0,0,5,3,4,1,0,0,1,5,4,5,0,6,0,0,9,0,0,9,0,2,6,0,7,1,0,3,0,2,4,0,3,13,21,15
139,0,0,0,0,0,1,1,0,5,0,0,0,0,5,0,1,7,5,10,0,8,0,0,0,0,0,0,0,0,6,0,5,0,3,1,4,11,6,2,17,7,1,10,27,17,5,0,1,1,7,11,1,4,4,9,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,3,0,0,5,6,4,8,0,0,15,26,16,6,3,0,0,0,0,5,1,3,0,0,0,1,5,4,3,0,4,0,0,8,0,1,7,0,1,5,1,5,0,0,8,0,0,1,0,8,12,21
140,0,0,0,0,0,0,1,1,0,2,3,0,7,0,2,0,0,3,3,9,0,6,0,0,0,0,7,0,1,3,3,0,2,0,0,0,1,10,5,7,14,7,1,17,24,16,6,0,0,0,5,10,1,1,4,6,0,4,7,7,1,0,0,7,0,5,3,0,0,0,3,7,0,5,0,3,0,3,0,0,4,2,0,5,0,5,14,33,23,11,3,0,0,0,0,3,2,1,0,0,0,0,2,11,1,7,2,0,1,7,0,0,6,0,1,4,0,3,0,0,5,0,0,0,0,4,11
141,0,0,8,0,0,0,0,0,1,0,0,11,1,15,5,2,0,0,3,1,6,0,14,4,0,0,0,7,0,0,0,3,0,0,8,8,8,1,8,5,4,11,4,7,13,21,12,6,0,0,0,5,7,0,0,0,2,0,1,4,6,9,0,0,7,0,3,0,0,0,0,0,3,0,4,0,0,0,3,8,0,0,0,0,3,0,5,23,31,21,9,0,0,0,8,0,1,0,9,0,0,8,0,1,7,0,6,0,0,1,7,0,0,2,0,1,0,0,0,0,8,1,0,0,0,0,12
142,0,0,0,4,0,0,2,2,0,0,0,1,9,5,11,5,0,0,0,2,0,14,4,9,0,0,0,2,7,0,0,0,0,0,0,7,7,10,0,6,1,6,13,3,3,10,17,12,8,0,0,0,7,3,0,0,0,1,0,0,12,5,4,0,0,9,0,0,0,0,0,0,0,0,8,3,0,2,2,2,10,0,0,0,0,2,2,13,22,27,23,13,1,0,0,16,6,0,0,5,0,0,4,0,0,5,8,5,0,2,1,15,5,0,4,0,0,8,0,0,0,4,0,0,0,0,2
143,0,5,0,5,0,0,0,0,0,1,0,0,0,5,6,8,3,0,0,0,0,4,10,5,10,0,0,0,0,4,1,0,1,2,0,0,3,3,9,0,7,0,3,11,8,2,15,14,8,10,0,0,0,8,0,5,2,0,0,0,2,8,6,1,0,0,6,2,5,2,0,0,5,3,0,5,4,0,0,0,0,12,2,5,0,0,0,3,12,27,24,20,14,4,0,6,14,9,0,1,4,0,1,1,5,0,1,7,3,0,0,5,11,7,0,1,5,0,9,0,0,5,5,1,0,2,0
144,0,1,1,1,2,0,0,0,0,0,0,0,0,0,10,4,8,2,0,0,0,0,0,9,4,9,0,0,0,0,9,1,5,5,0,0,0,0,3,9,5,4,0,3,12,7,5,13,11,12,10,0,0,5,4,1,9,0,0,0,0,0,7,3,1,0,0,10,3,9,0,0,1,6,0,0,10,1,0,0,0,4,16,6,1,0,0,0,3,17,24,21,25,15,3,0,4,15,5,5,1,0,5,0,2,2,0,1,4,0,0,0,2,15,5,0,2,1,5,9,0,1,4,10,1,4,0
145,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,10,2,4,0,0,0,8,0,0,4,1,7,2,0,0,0,7,0,1,4,0,0,2,0,1,5,7,6,0,2,9,3,5,15,7,10,10,2,0,4,0,0,8,0,0,8,0,0,5,1,3,0,0,6,0,8,0,0,0,14,4,0,12,3,0,2,0,6,12,5,0,2,0,0,7,19,26,17,24,14,11,1,5,14,4,4,0,0,3,0,0,10,0,1,6,0,8,2,5,17,7,0,10,0,3,8,0,0,0,8,0,3
146,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,1,9,0,3,0,0,2,8,0,0,2,0,14,4,0,0,0,4,0,1,4,0,7,2,0,0,5,7,5,0,0,5,4,12,12,6,11,10,0,1,0,0,1,7,0,2,8,0,0,4,1,3,0,0,3,0,7,0,0,4,14,4,2,19,9,7,0,0,2,13,5,7,1,0,0,9,19,23,17,24,16,11,1,5,11,4,4,0,0,0,0,2,10,0,8,7,2,15,5,7,18,8,2,7,0,3,4,0,0,0,5,0
147,0,0,0,0,0,0,7,8,1,0,1,0,0,0,0,0,0,6,0,2,0,2,0,5,0,0,2,4,16,6,0,0,0,0,0,0,1,0,6,1,0,6,11,6,2,0,0,4,4,8,11,5,17,7,0,0,0,0,1,7,2,0,5,0,0,10,2,0,0,0,4,0,4,0,2,5,11,10,9,16,9,3,0,0,3,12,5,7,0,0,6,15,16,22,14,26,18,9,0,2,10,1,1,0,0,0,2,1,12,2,7,9,5,11,11,8,15,10,0,6,0,0,1,0,0,0,2
148,0,5,0,5,0,0,0,4,6,2,0,0,0,0,1,0,0,0,4,0,0,0,0,1,6,0,0,0,6,13,7,0,1,2,0,0,0,0,0,4,2,0,3,9,11,1,5,0,0,6,6,8,7,18,8,5,2,0,0,0,3,0,1,2,0,0,7,4,5,2,0,1,5,7,0,0,6,8,6,6,12,11,5,5,0,2,8,2,6,5,0,5,16,15,18,16,24,21,11,1,1,6,2,0,5,0,0,1,2,8,0,3,5,7,8,8,13,11,11,1,2,5,1,2,0,2,0
149,0,1,1,1,2,0,0,0,4,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,18,8,5,5,0,0,0,0,0,0,9,0,0,3,10,10,2,3,0,4,6,4,5,12,14,9,9,0,0,0,0,0,0,0,2,0,0,11,5,9,0,0,2,6,3,0,5,3,5,2,3,16,15,6,1,0,0,5,2,7,2,0,10,16,11,14,14,25,17,16,6,0,11,1,1,2,0,0,0,0,6,0,0,9,4,6,9,9,16,11,1,3,4,6,2,4,0
150,0,1,0,2,0,0,0,0,0,3,2,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,8,18,13,9,1,0,0,0,0,0,5,6,0,0,4,9,11,1,0,4,4,4,1,10,8,15,13,5,0,0,0,0,0,0,0,0,0,4,12,9,6,0,1,3,2,0,5,2,0,1,0,7,20,16,6,1,0,0,5,3,4,0,5,10,12,7,11,15,21,22,16,6,5,8,2,0,0,0,0,0,0,2,0,4,6,2,7,5,14,16,7,2,2,9,6,6,0
151,0,0,1,0,1,1,0,0,5,0,2,2,0,0,0,6,8,0,5,0,0,1,0,0,0,0,0,1,0,0,0,13,18,12,9,1,0,0,0,5,0,4,5,5,0,2,7,12,2,0,9,5,3,1,8,6,14,11,3,0,0,0,0,0,5,0,0,0,2,11,8,4,0,0,1,1,0,4,1,0,0,0,10,18,14,6,0,0,0,3,2,3,0,5,10,10,6,10,15,21,22,16,6,3,6,0,0,0,0,0,1,0,1,0,3,7,0,5,5,19,16,6,0,2,14,5,6
152,0,0,0,0,0,2,0,0,5,2,0,2,0,0,0,1,11,7,5,5,0,0,1,0,0,0,0,0,0,0,0,5,13,17,12,9,1,0,0,5,5,0,3,10,3,0,0,8,11,1,5,10,4,3,0,6,5,12,9,1,0,0,0,0,5,4,0,0,0,1,10,6,2,0,0,0,1,0,3,1,0,0,0,8,16,14,5,0,0,0,2,1,3,0,5,8,9,5,10,15,21,22,16,6,1,4,0,0,0,0,1,0,0,0,0,4,5,0,5,10,19,14,4,0,7,13,5
153,0,5,0,5,0,0,0,0,0,6,0,0,0,0,1,0,1,9,5,4,3,0,0,2,1,0,0,0,0,0,1,0,6,15,13,8,5,0,0,0,6,2,0,1,15,5,5,0,4,13,3,2,7,5,0,5,8,2,9,6,0,0,1,0,0,2,1,2,5,2,0,7,11,5,0,0,1,0,0,0,0,2,2,5,6,15,10,2,0,5,0,0,2,2,0,1,6,12,2,11,14,17,23,13,11,1,0,0,0,0,0,0,0,2,0,0,9,1,1,3,9,24,15,5,0,9,9
154,0,0,2,0,4,0,6,6,0,0,7,0,0,0,0,0,0,0,8,4,1,5,0,0,0,0,0,0,2,1,0,0,0,5,12,10,5,5,0,0,0,12,8,0,5,13,3,4,0,3,12,2,8,4,5,0,1,8,2,9,8,0,0,1,0,6,3,0,0,1,3,0,4,9,7,1,0,7,0,0,0,0,0,0,5,5,15,10,1,0,11,6,0,1,0,2,3,4,9,1,10,11,14,23,13,11,3,0,2,0,0,2,0,0,8,0,0,11,1,0,0,14,21,12,4,0,6
155,0,0,0,0,0,5,0,5,11,1,0,7,0,0,0,1,5,0,5,8,3,0,5,0,0,0,0,0,0,1,1,5,0,0,5,12,10,4,5,5,0,2,11,13,3,3,11,4,3,0,8,13,3,8,2,3,0,0,6,0,7,8,0,0,6,0,5,2,0,0,0,1,0,3,7,6,1,0,6,0,0,0,0,0,0,5,5,13,10,0,1,10,6,0,1,0,1,2,4,9,1,10,11,13,21,11,9,3,0,1,1,0,1,0,0,9,0,1,11,6,0,4,11,21,17,7,0
156,0,0,8,0,0,0,2,0,5,7,0,8,4,8,0,0,1,2,0,3,5,2,8,1,0,0,0,0,0,0,0,1,1,0,8,13,20,10,2,5,1,0,1,11,9,0,1,11,4,0,0,8,10,0,6,0,0,0,0,3,0,15,5,0,0,3,0,1,0,0,0,0,0,0,2,5,2,0,0,14,4,0,0,0,0,0,5,3,11,6,0,0,6,4,8,0,0,0,10,0,7,9,6,8,11,18,10,7,1,0,1,0,0,0,0,0,5,0,1,11,14,4,1,9,21,13,15
157,0,0,0,5,0,0,0,2,0,2,10,0,15,5,5,0,0,0,0,0,0,3,0,5,0,0,7,0,1,3,0,0,0,0,0,5,10,19,9,0,2,1,0,1,8,8,0,1,10,0,0,0,8,7,0,3,0,0,7,7,1,5,12,12,2,0,6,0,0,0,3,7,0,0,0,5,2,2,0,4,13,3,0,0,0,0,0,12,2,8,6,0,0,5,1,6,1,0,0,7,0,4,6,13,5,18,16,9,8,0,0,0,0,0,0,0,0,3,0,1,8,11,1,0,11,17,10
