,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
75,0,5,0,7,0,0,5,1,1,4,2,5,1,0,4,2,9,0,0,7,17,28,18,6,0,2,5,15,24,23,25,15,3,0,3,0,6,14,16,6,2,0,0,5,2,6,6,0,6,0,0,6,0,8,8,7,5,0,0,2,9,0,1,8,15,6,6,5,0,1,2,0,0,4,11,5,20,10,0,7,0,0,3,7,7,1,4,6,0,3,11,1,0,1,0,0,0,0,0,5,15,7,0,1,0,0,5,13,7,2,0,2,5,0,7,0,0,5,0,6,0,0,0,2,6,6,2,0,1,5,0,0,0,0,5,3,11,4,0,1,0,0,0,2,6,0,0,5,6,0,1,8,12,2,15,5,0,0,8,4,5,8,3,10,0,6,0,0,0,0,0,0,0,0,0,1,0
76,0,0,7,0,9,0,0,2,0,0,1,1,2,0,0,6,2,6,0,0,7,16,28,20,10,0,0,5,12,21,22,22,15,5,0,0,0,7,11,18,8,0,0,0,5,8,5,7,0,5,1,0,3,0,7,8,6,2,6,6,0,6,0,2,5,16,7,5,5,0,0,0,0,0,1,12,10,17,12,2,4,2,0,0,3,13,3,1,3,0,1,8,3,0,0,2,0,0,0,2,5,12,7,0,7,0,0,7,12,5,2,0,0,5,2,4,1,2,6,0,2,0,0,0,0,5,3,0,0,0,2,6,2,0,0,5,1,8,3,0,0,0,0,0,0,6,1,6,4,3,0,1,4,13,5,11,2,2,0,4,3,4,9,0,7,0,3,6,0,0,0,2,0,0,0,2,3
77,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,6,16,26,20,10,0,0,2,9,19,19,21,22,12,0,0,3,4,9,16,6,0,0,0,5,6,8,4,0,8,0,0,0,0,7,7,3,2,6,4,0,5,3,0,8,19,9,12,12,2,0,0,0,0,4,10,7,18,10,0,2,1,0,0,3,16,6,0,0,0,0,6,0,0,0,0,0,0,0,0,2,11,6,0,6,7,0,6,10,12,9,0,7,3,0,7,0,5,3,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,7,4,0,5,2,0,0,0,0,0,0,9,1,4,1,0,0,0,7,11,1,8,3,0,0,2,1,7,6,0,6,0,3,3,0,0,0,0,0,0,0,0
78,0,0,0,0,13,3,3,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,8,24,25,19,9,0,0,0,9,14,21,19,21,11,0,0,0,12,17,11,2,0,2,2,3,5,7,3,0,4,0,0,0,0,7,3,5,4,2,0,0,4,0,0,9,18,8,10,8,0,0,0,0,0,2,9,8,16,6,8,4,0,0,2,6,12,2,0,0,0,8,2,0,8,0,0,0,8,0,0,4,11,8,0,4,15,5,2,8,10,5,0,15,5,0,15,5,4,0,0,0,0,0,0,0,0,0,0,0,2,10,3,0,0,4,3,0,5,0,0,0,0,0,2,0,11,1,0,0,0,0,0,5,7,0,8,2,0,0,0,0,3,5,0,5,2,2,0,0,8,0,0,0,8,8
79,0,0,0,0,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,23,15,6,0,0,0,5,12,18,18,18,10,0,0,2,11,13,7,1,0,1,1,2,3,6,2,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0,19,15,5,7,5,0,0,0,0,0,0,8,7,13,5,6,0,0,0,1,2,9,12,2,0,0,5,0,0,5,0,0,0,6,0,0,3,10,5,0,5,14,4,0,5,6,2,5,11,4,5,14,4,1,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,2,13,3,1,0,10,0,0,0,1,1,10,0,10,0,0,0,0,2,3,0,6,0,0,0,0,0,1,4,0,4,12,2,0,0,4,0,0,0,7
80,0,0,2,0,2,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,14,19,20,12,3,0,0,0,5,12,17,15,17,11,1,2,4,8,10,6,1,6,0,2,0,2,7,0,0,0,0,0,0,0,9,8,2,0,0,1,0,1,1,9,19,15,5,3,2,0,0,1,0,0,2,7,4,15,5,3,0,6,1,0,0,8,9,0,2,0,2,2,0,1,0,2,0,3,0,0,9,8,5,2,4,12,4,0,2,6,4,2,12,6,6,11,1,0,0,0,0,0,0,0,0,0,0,6,2,0,7,2,0,0,3,12,2,0,0,7,0,0,1,7,0,7,0,10,0,1,0,0,0,5,0,2,0,0,1,0,0,0,1,6,3,9,0,2,0,1,0,2,2
81,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,7,0,7,2,5,14,15,17,9,1,0,0,7,4,12,14,16,17,8,3,4,0,4,9,13,3,5,0,2,0,2,4,0,0,0,1,1,0,0,9,6,0,1,0,0,0,1,0,9,18,12,2,0,0,0,0,0,0,0,1,4,6,22,12,0,0,6,0,0,0,4,5,2,0,0,4,0,0,0,2,2,0,10,1,0,7,7,7,2,2,11,3,0,1,8,0,2,14,6,6,8,0,0,0,0,1,0,0,1,0,0,0,8,2,0,6,0,0,0,4,8,0,0,0,7,7,0,1,6,0,5,1,7,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,4,1,7,2,0,0,1,2,4
82,0,0,0,0,0,4,0,5,7,0,5,0,1,3,0,0,0,14,4,5,0,10,0,3,0,4,15,16,18,8,0,1,0,4,3,13,11,13,18,8,0,5,5,2,5,10,1,2,0,1,0,3,9,0,0,0,0,6,0,0,12,7,0,0,5,0,0,0,0,8,20,14,7,5,1,0,0,0,0,0,2,0,12,23,14,4,0,11,1,0,5,9,1,4,0,0,6,2,2,0,0,0,0,7,0,0,4,3,6,5,1,8,1,0,0,13,3,4,11,2,8,13,3,1,0,0,0,1,0,0,0,0,0,4,0,0,5,0,0,0,9,11,1,0,0,3,4,0,0,4,0,2,3,4,0,2,1,0,0,7,0,0,0,1,0,0,0,0,0,2,0,3,0,1,0,0,0
83,0,5,0,5,0,0,9,0,4,7,0,10,0,0,3,0,0,4,13,3,4,0,9,0,1,0,5,15,16,17,13,3,0,0,4,3,14,10,13,16,6,0,3,10,1,4,15,5,2,0,0,0,1,9,5,0,1,0,5,0,2,12,8,0,0,4,0,0,0,0,10,19,12,5,5,0,5,0,0,5,0,0,2,11,22,13,3,1,11,1,0,3,7,0,4,0,0,5,1,0,0,0,0,1,6,0,0,2,3,5,3,0,7,0,0,3,12,2,3,11,1,6,10,3,1,1,0,0,2,0,0,0,0,0,9,0,0,5,0,1,0,8,10,1,0,0,2,3,5,0,3,0,1,2,9,0,0,0,0,0,12,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
84,0,0,4,0,0,0,0,7,0,1,5,0,7,0,0,2,0,0,3,11,1,3,0,4,0,0,1,5,12,11,14,14,4,0,0,1,4,11,7,8,11,7,0,0,6,0,5,12,2,0,0,0,0,0,6,2,0,0,0,2,0,2,8,5,0,0,1,0,0,0,0,7,17,10,2,2,0,2,0,0,2,0,0,3,12,19,10,1,1,7,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,2,2,0,0,4,0,0,2,7,0,1,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,4,7,0,0,0,0,0,20,10,0,0,0,0,6,1,0,0,0,2,9,2,0,0,0,0,0,0,0,0,0,15,5,0,0,0
85,0,0,0,4,0,0,0,0,3,8,0,5,0,4,8,0,2,0,0,1,11,1,3,0,2,8,0,0,2,9,11,10,14,4,0,0,1,2,7,6,7,7,3,0,0,3,0,3,20,10,0,0,0,8,0,4,2,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,7,13,6,0,2,8,0,0,0,1,0,0,2,9,17,7,0,0,3,0,0,0,12,2,0,0,0,1,8,8,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1,5,8,0,4,0,3,15,5,8,0,0,8,8,0,0,8,0,0,3,10,0,1,0,0,0,12,15,5,0,0,0,10,18,8,0,0,0,0,2,0,8,0,0,2,7,0,8,0,8,0,0,0,0,0,5,11,13,3,0
86,0,0,2,0,6,0,0,0,0,0,5,0,2,0,1,10,0,0,0,0,1,9,1,5,0,0,5,0,0,0,8,8,10,14,4,0,0,2,0,9,8,4,4,2,0,6,2,1,10,19,11,1,0,0,7,0,3,0,6,6,0,0,0,3,3,2,1,0,0,0,0,0,0,4,10,7,0,0,10,0,0,2,1,0,0,8,10,14,4,0,0,0,2,0,2,14,4,0,0,2,0,5,8,0,6,0,0,7,0,0,0,0,0,0,2,0,1,2,2,2,4,0,1,0,5,14,4,5,0,0,5,14,4,0,7,0,0,0,9,0,0,0,0,2,9,15,6,6,0,0,9,18,8,1,0,0,0,4,0,4,0,0,3,4,0,7,0,14,4,0,0,2,0,2,8,15,5
87,0,0,0,1,0,11,1,2,5,0,2,4,4,4,0,0,7,2,5,2,0,3,6,0,1,0,0,9,4,0,0,8,5,6,13,8,0,0,6,0,5,8,6,3,0,0,5,0,0,9,16,15,5,0,0,3,0,5,0,2,8,4,0,0,5,0,0,0,0,0,5,5,2,2,8,7,6,0,0,9,4,0,0,1,5,0,5,12,18,8,2,2,0,7,0,4,19,9,5,0,0,0,2,5,0,5,0,0,6,2,0,0,0,0,0,4,0,0,0,0,7,6,0,5,0,4,10,8,2,0,0,4,10,0,0,3,0,0,0,6,2,2,0,0,0,6,12,2,5,0,0,8,23,13,1,5,0,0,0,5,3,0,0,7,0,0,3,4,11,2,0,0,0,4,0,5,11
88,0,0,0,0,0,1,11,1,0,13,3,2,0,1,12,2,0,3,0,1,2,0,3,5,0,9,0,0,5,1,0,0,8,2,4,9,8,0,0,5,0,1,4,6,3,0,0,3,8,0,7,12,11,13,3,0,3,0,2,0,0,4,4,0,0,3,0,0,0,0,0,1,1,0,0,6,7,14,4,0,5,3,0,0,0,2,0,2,8,16,6,0,1,0,15,5,9,15,5,4,8,8,0,2,2,0,2,0,0,3,0,0,0,0,0,0,2,0,0,8,0,3,2,0,13,3,12,6,8,10,8,0,3,18,8,0,0,8,0,0,2,0,0,8,8,0,4,9,2,2,0,0,13,21,13,3,1,0,8,0,5,3,0,0,15,5,8,0,2,8,0,0,0,0,12,2,4
89,0,0,0,0,0,4,1,12,5,3,14,4,7,1,2,9,0,1,7,1,0,3,0,0,1,0,8,5,5,4,1,0,0,5,2,9,7,5,5,0,1,0,2,4,3,0,0,0,0,8,0,12,13,7,13,3,0,4,0,0,1,5,2,1,1,0,0,0,0,0,4,4,2,2,5,0,6,4,11,4,5,1,0,0,4,0,0,1,7,6,17,7,0,5,5,11,9,13,19,9,0,4,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,2,2,7,3,11,2,17,7,4,6,5,0,8,18,8,0,0,5,0,1,3,0,0,4,5,0,1,9,0,0,0,4,11,21,17,7,0,0,12,2,5,0,5,5,15,5,5,0,1,7,0,0,5,2,8,0
90,0,0,0,0,8,0,2,2,8,4,4,12,2,3,0,2,11,1,0,3,3,0,5,8,0,0,0,4,1,1,2,0,2,0,4,0,9,6,1,13,8,0,0,0,6,5,0,0,0,0,7,2,8,12,5,12,3,0,6,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,9,0,13,3,0,0,6,0,0,0,6,7,13,15,5,4,13,7,5,9,27,17,5,6,5,2,0,0,8,0,0,0,0,0,0,8,0,0,8,0,0,2,8,0,0,6,3,10,7,17,7,3,8,13,3,8,16,6,0,0,5,0,0,2,0,0,6,4,2,0,4,0,0,0,3,11,17,12,7,0,2,10,0,4,0,4,5,14,7,4,0,0,15,5,0,4,10,16
91,0,0,0,0,0,13,3,4,7,4,6,3,16,6,0,0,1,13,6,2,0,5,0,1,4,0,0,4,8,0,0,2,0,0,0,8,0,6,10,3,9,8,2,0,0,2,4,0,0,0,0,11,4,4,11,2,9,5,0,2,4,4,0,2,3,0,0,0,0,0,5,5,2,2,4,0,3,0,2,3,13,3,10,3,5,0,3,2,4,0,8,9,9,20,10,3,18,12,10,17,23,13,2,3,1,1,0,0,7,2,0,0,0,0,0,10,0,0,5,0,5,4,8,4,0,3,0,14,7,13,3,0,4,9,2,6,15,5,0,0,7,2,0,0,0,0,3,0,1,0,1,0,5,0,2,16,17,9,3,5,1,9,0,8,0,3,4,10,4,2,0,5,12,9,0,0,6
92,0,0,0,0,0,4,13,4,8,3,5,6,8,17,7,0,0,3,17,7,0,1,2,0,0,0,0,5,9,7,0,0,0,0,0,5,6,0,11,6,0,8,9,2,0,0,2,1,0,0,0,5,12,2,4,7,0,10,2,0,3,9,2,0,3,0,0,0,0,0,4,9,6,3,7,1,0,0,0,2,8,9,0,9,7,2,0,4,7,1,1,9,5,13,16,6,8,22,16,7,13,19,10,0,0,0,0,0,0,8,0,0,0,0,0,1,7,0,0,1,4,6,3,13,3,0,0,5,12,3,9,0,0,0,9,0,5,11,2,0,1,8,0,0,0,0,0,0,0,0,0,0,4,2,0,6,15,14,5,7,5,1,6,5,4,0,0,1,7,3,1,0,2,17,7,0,0
93,0,0,0,0,0,4,4,14,8,4,4,5,11,9,13,4,0,1,7,18,8,1,0,0,0,0,0,5,10,8,7,0,0,0,0,5,3,3,5,7,2,0,9,9,0,0,0,0,0,0,0,5,6,8,2,0,5,1,7,0,1,8,7,0,1,0,0,0,0,0,4,8,10,7,8,4,1,0,0,0,7,4,6,0,13,4,0,1,9,4,2,2,5,9,9,12,10,12,26,16,4,9,16,8,0,0,0,0,0,1,5,0,0,0,0,1,0,3,0,0,5,5,5,8,9,1,0,5,3,8,0,6,0,0,0,6,0,1,8,0,1,2,5,0,0,0,0,0,0,0,0,0,4,1,2,4,5,12,10,9,7,5,0,11,1,4,0,0,0,6,2,0,0,7,13,3,0
94,0,0,2,0,2,0,3,4,10,5,1,3,2,9,6,15,5,0,0,8,18,8,1,2,0,0,0,0,2,7,7,4,0,0,0,0,4,4,0,7,9,0,0,8,9,6,0,1,0,0,1,0,2,3,7,2,0,2,7,13,3,0,7,8,0,2,1,0,0,0,0,0,5,7,4,9,3,0,2,0,0,9,4,3,3,19,9,0,0,8,1,0,4,1,6,11,8,6,16,28,18,6,9,15,14,4,0,2,0,0,1,5,0,0,2,0,2,2,4,0,0,2,2,2,5,8,0,0,4,0,5,6,8,0,0,0,4,0,0,7,0,0,1,2,0,0,1,6,0,0,0,0,0,5,0,0,1,7,9,6,8,6,6,1,8,0,1,6,0,0,3,4,0,0,4,15,5
95,0,1,0,3,0,0,1,0,1,10,2,2,1,0,9,6,16,6,0,0,9,16,9,1,1,0,0,0,0,1,8,4,5,0,2,0,5,4,2,0,7,6,0,1,9,8,7,0,1,2,0,0,0,2,4,6,7,0,1,6,11,1,5,7,5,0,2,0,0,0,0,0,0,2,5,4,10,3,0,3,0,0,10,1,0,9,19,9,0,0,5,0,0,1,1,6,8,5,6,16,28,18,7,14,14,12,3,0,4,0,0,0,4,0,0,0,0,2,2,4,0,0,0,0,2,10,8,0,5,4,0,4,6,8,1,0,0,4,0,5,4,0,0,1,2,1,0,0,7,0,0,0,0,0,6,0,0,1,7,6,7,9,6,4,1,10,0,0,5,0,0,3,0,0,0,5,15
96,0,0,0,0,2,0,0,0,0,0,9,2,2,0,0,8,6,15,5,0,0,8,16,8,0,0,0,0,0,0,1,6,4,4,5,2,2,4,4,1,0,5,5,0,1,8,8,6,0,6,1,0,0,0,2,2,8,6,0,0,5,11,3,4,6,4,0,1,0,0,0,0,0,0,2,4,4,8,2,0,3,0,0,8,0,0,9,18,9,0,0,4,0,0,0,0,5,7,4,6,16,26,18,9,13,12,11,2,5,3,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,4,8,8,2,3,2,0,3,4,8,0,0,0,3,2,4,3,0,0,0,2,0,0,0,4,0,0,0,0,0,5,0,0,0,6,6,7,8,6,2,6,8,0,0,4,0,0,0,0,0,0,5
97,0,0,0,0,0,0,0,0,0,8,0,9,0,0,8,0,8,5,11,1,0,0,8,15,6,8,0,0,0,0,0,0,6,1,2,1,2,0,0,3,0,0,1,5,0,0,8,6,14,4,4,0,0,8,0,0,2,4,3,0,0,1,11,1,0,4,2,0,0,0,0,0,0,0,0,0,4,12,6,2,0,2,0,0,4,0,0,8,14,7,0,0,3,0,8,0,0,1,3,3,14,24,26,18,8,10,9,10,0,2,0,0,0,0,2,0,0,0,0,9,0,0,0,0,8,0,12,4,8,10,11,1,0,11,4,5,0,8,0,3,0,1,1,8,8,0,0,0,0,0,2,0,0,0,0,0,1,0,8,0,6,6,5,4,14,4,14,5,0,0,1,0,0,0,8,0,0
98,0,0,1,0,0,0,0,0,0,0,5,0,6,0,0,9,0,5,1,8,0,0,0,6,15,5,5,0,0,0,0,0,0,13,3,0,0,5,0,0,1,0,0,0,4,0,0,11,4,13,7,1,0,0,6,0,0,0,4,3,0,0,1,14,4,3,7,0,7,7,0,0,0,0,0,3,0,2,13,4,0,0,1,0,0,4,3,0,5,11,4,0,0,0,0,6,0,0,0,1,4,12,23,25,18,8,17,7,9,0,9,7,0,7,0,0,3,0,3,0,5,0,0,0,0,7,2,9,3,5,7,11,1,1,9,11,4,0,5,0,0,0,0,0,5,7,3,0,0,0,0,2,0,3,0,0,0,2,0,4,0,4,9,2,4,13,4,14,4,0,0,0,0,0,0,6,0
99,0,0,0,0,0,0,0,1,0,0,1,2,0,6,0,0,5,1,5,2,4,0,0,0,5,11,13,4,0,0,0,8,0,3,11,2,0,0,4,0,0,9,1,0,0,1,0,1,7,3,9,6,2,0,0,5,0,1,0,1,3,0,0,4,15,5,0,3,0,4,7,0,1,1,0,0,0,0,3,10,3,0,0,9,0,0,0,4,0,1,12,5,0,0,0,0,6,0,0,0,0,2,11,20,22,22,12,12,5,9,0,6,5,0,2,1,0,0,0,0,0,6,8,0,0,0,3,1,6,0,1,4,6,0,0,6,15,5,0,2,1,0,0,0,0,1,3,0,0,1,0,0,2,0,0,0,8,0,0,0,1,0,0,8,0,3,9,4,10,2,0,0,1,0,0,0,1
100,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,4,0,4,2,3,0,0,0,3,9,13,4,0,0,0,8,0,8,11,4,0,0,3,0,0,8,1,0,0,1,0,0,12,2,9,5,0,0,0,7,0,0,0,0,3,2,0,5,14,4,0,2,0,3,6,0,0,1,0,0,0,0,3,10,2,0,0,8,0,0,0,4,0,2,11,4,0,0,0,0,5,0,0,0,0,2,13,19,20,21,11,17,7,8,0,5,4,0,1,0,0,0,0,0,0,4,8,0,2,0,3,3,4,0,0,3,4,0,0,5,13,4,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,6,5,1,8,3,9,1,0,0,1,0,0,0
101,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,4,0,3,0,0,0,0,6,10,1,0,0,0,11,1,5,11,10,0,0,2,0,0,7,1,1,0,7,0,2,18,8,6,3,0,0,0,4,1,1,0,0,3,8,0,11,20,10,3,5,0,0,3,0,0,7,0,0,2,0,0,9,2,0,0,9,6,0,0,3,0,1,10,1,0,0,0,0,2,0,0,0,0,3,14,17,23,20,10,15,10,11,1,8,3,0,7,0,6,0,0,0,0,1,6,0,0,0,3,1,2,1,0,1,3,3,0,3,12,4,0,0,0,0,0,0,6,1,1,0,0,0,0,6,0,0,0,2,5,0,0,0,7,0,0,5,3,2,7,0,6,0,0,0,0,0,0
102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,1,0,0,0,0,3,6,0,0,0,7,10,0,4,14,7,0,0,0,0,0,6,1,0,3,4,0,8,15,5,3,1,0,0,0,4,1,0,0,0,6,5,3,14,17,17,10,1,0,0,0,0,3,5,0,1,0,0,0,8,0,0,0,12,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,13,24,21,19,9,22,17,7,8,6,0,3,5,3,3,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,10,2,0,2,11,1,0,0,0,0,0,3,6,0,0,0,0,0,3,4,0,0,1,0,1,0,0,3,4,0,0,2,3,0,3,0,4,0,0,0,0,0
103,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,2,2,1,0,0,0,0,0,5,0,0,0,6,7,0,5,11,9,2,0,0,0,0,12,2,1,0,3,1,5,12,2,2,1,0,0,6,10,0,0,0,1,3,6,4,13,17,17,7,0,0,0,0,1,2,2,2,0,0,2,0,5,0,6,2,9,0,0,0,0,2,0,3,2,0,0,0,2,0,0,0,0,6,3,13,26,20,17,12,22,14,7,10,3,1,5,6,0,0,0,0,0,0,0,2,0,0,0,0,6,4,0,0,0,8,0,0,1,8,0,0,0,0,0,1,9,5,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,1,0,0,8,2,0,0,2,1,0,0,2,2
104,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,10,1,0,0,0,0,0,0,0,2,0,0,2,7,0,1,19,17,7,0,0,2,2,10,1,0,0,2,0,2,11,1,1,1,0,2,8,6,0,0,0,0,2,5,3,11,15,13,3,0,0,0,0,0,1,2,0,0,8,4,0,1,2,5,0,5,0,0,0,8,0,0,11,1,0,0,8,1,0,2,0,2,3,3,21,25,16,15,12,18,12,15,6,2,9,4,5,0,0,0,0,0,0,0,0,0,0,0,2,14,4,0,0,0,7,0,0,0,4,0,0,0,2,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,8,0,0,0,8,10
105,0,5,0,5,0,7,5,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,8,1,0,0,0,0,5,0,0,0,0,0,3,6,0,9,17,14,5,5,0,1,7,9,1,0,0,2,0,2,16,6,2,0,0,1,7,6,1,0,0,0,1,4,1,9,14,12,2,0,0,0,5,0,0,7,0,0,7,1,0,0,1,3,0,4,0,0,0,7,0,1,10,0,0,0,8,1,0,3,0,0,1,11,21,24,14,13,11,16,10,13,5,0,8,4,4,0,0,0,0,1,0,0,1,0,0,0,4,14,9,0,0,0,6,1,0,0,3,0,0,0,1,0,8,4,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,1,6,0,0,5,0,0,0,6
106,0,5,4,5,3,0,12,3,0,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,5,2,0,0,0,0,1,2,6,0,7,14,12,10,4,0,6,6,9,1,0,0,0,0,7,14,7,0,0,0,0,7,7,0,0,0,0,0,2,0,8,13,10,0,0,0,5,5,0,5,7,0,0,4,0,0,0,0,3,0,2,0,0,0,7,0,0,9,0,0,0,8,0,1,2,0,0,1,11,20,22,12,12,9,14,8,12,3,0,8,3,2,0,0,0,1,1,0,1,1,0,0,0,4,19,9,0,0,0,7,0,0,0,3,0,0,0,0,5,5,3,0,0,0,5,4,0,0,0,0,5,10,4,0,0,0,0,0,0,0,5,0,0,5,0,0,0
107,0,0,7,3,4,0,2,9,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,3,0,0,0,7,0,5,0,4,11,11,10,5,0,12,4,8,7,0,0,0,0,7,14,4,1,1,0,0,7,13,3,6,6,0,3,5,0,5,10,7,0,6,0,3,7,0,2,6,0,0,1,1,6,0,0,2,0,0,0,0,0,6,0,0,6,0,0,0,8,0,2,0,3,0,1,9,23,25,15,15,8,11,14,11,9,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,9,22,12,0,0,0,4,0,0,0,1,0,6,1,0,2,4,3,0,6,0,2,0,2,0,0,0,4,16,6,0,0,0,1,0,0,0,4,0,0,3,0,0
108,0,0,1,5,2,0,0,0,5,0,0,0,0,1,1,1,3,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,4,0,1,9,12,10,3,2,10,2,8,3,0,0,0,10,6,11,4,1,0,0,0,7,10,3,6,4,0,3,1,0,2,7,3,0,4,0,4,5,0,1,7,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,7,0,4,0,2,0,0,13,23,22,15,14,5,11,13,11,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,14,2,0,0,3,0,0,0,2,0,6,0,0,0,14,4,0,4,0,1,1,0,0,0,0,6,12,4,0,0,0,0,0,0,0,1,0,0,2,0
109,0,0,0,0,1,4,0,5,2,1,5,0,1,3,0,0,0,8,2,5,0,4,0,0,0,6,1,1,1,0,0,1,0,0,1,2,0,0,1,0,0,5,5,0,5,9,8,0,0,9,0,9,8,0,0,0,7,11,8,1,4,1,0,0,12,7,0,2,1,0,5,3,5,7,8,0,0,0,0,2,6,0,0,8,2,0,0,6,4,0,5,5,0,2,0,0,2,4,2,0,1,0,0,0,4,0,1,0,1,3,3,11,21,19,11,19,9,7,10,7,9,5,3,1,0,0,0,1,0,0,0,0,0,0,0,2,12,20,10,0,5,3,0,0,0,0,0,0,4,0,0,4,16,6,0,6,1,0,0,2,0,0,0,7,8,3,0,0,0,0,0,0,0,2,0,0,0
110,0,0,2,0,2,0,3,0,1,0,0,4,0,0,0,2,0,0,4,0,5,0,4,2,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,3,2,0,2,4,0,11,8,9,0,0,10,0,6,5,0,0,0,4,17,14,4,1,0,1,2,13,8,0,2,1,0,1,0,2,4,9,0,0,2,0,0,8,0,0,4,8,1,0,3,3,0,2,7,0,0,2,0,0,0,4,0,0,0,0,6,2,0,3,0,0,3,3,11,21,21,11,20,11,8,7,3,6,2,0,0,0,0,0,0,0,0,6,2,0,0,0,2,9,19,9,0,3,2,0,0,0,1,6,0,1,0,0,6,17,7,0,3,3,0,0,1,0,1,0,4,7,0,6,0,0,0,2,0,0,0,2,2
111,0,5,0,7,0,1,5,1,0,1,0,5,4,0,0,0,1,0,0,2,0,4,0,2,0,0,0,3,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,7,3,1,16,7,9,0,0,10,0,6,10,0,1,0,7,16,13,4,2,0,0,3,12,7,0,0,0,0,0,0,2,3,14,4,0,7,0,0,7,0,0,3,7,0,0,2,1,0,0,6,0,0,1,0,0,0,4,0,0,1,0,4,0,0,3,0,0,1,2,11,19,19,10,18,10,8,6,1,3,2,0,1,0,0,1,0,0,0,4,2,5,0,0,2,9,20,10,0,2,2,0,0,0,0,11,1,0,0,0,7,22,12,0,2,3,0,5,6,0,1,0,4,7,0,5,0,0,0,0,0,0,0,0
112,0,0,3,0,6,0,1,1,0,8,0,0,1,1,8,0,0,0,0,0,2,0,4,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,14,15,7,0,0,6,8,6,8,0,0,0,6,13,9,4,0,0,0,2,10,4,0,0,0,0,0,0,0,4,22,12,0,3,0,0,3,0,0,1,3,0,0,0,0,0,0,14,4,0,0,0,0,8,12,2,0,0,0,1,0,0,0,0,0,0,1,10,15,17,9,16,18,8,2,0,0,10,0,9,0,0,9,8,0,0,12,2,2,0,8,0,10,16,7,0,10,10,0,0,0,1,8,0,0,0,0,12,18,8,0,10,0,0,5,4,0,9,0,12,4,0,2,0,0,0,0,8,0,0
