,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
69,0,1,0,8,1,0,1,2,11,1,7,0,0,4,0,0,2,0,0,0,1,16,6,4,3,4,0,7,1,0,3,0,2,0,2,4,5,0,1,2,0,0,2,2,0,3,9,1,0,0,0,0,3,10,1,0,5,1,7,0,0,0,0,0,4,0,5,3,3,0,2,0,11,2,2,0,9,4,0,0,0,0,2,0,0,8,1,2,0,0,0,0,2,5,0,0,0,1,1,0,0,5,6,0,0,8,0,4,2,0,0,2,6,5,0,0,0,0,0,3,0,0,0,0,1,0,1,0,4,0,7,0,11,1,4,0,1,0,0,0,0,0,8,0,2,0,12,2,0,8,0,0,5,9,0,0,7,11,16,6,0,0,7,0,7,0,5,0,3,5,0,0,4,0,3,0,8,0,1,0,7,0,6,1,0,4,10,22,12,0,0
70,0,0,0,0,7,0,0,0,1,8,0,4,0,0,1,0,0,0,0,0,0,6,12,3,0,2,1,0,5,0,0,2,0,0,0,1,1,3,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,9,0,0,4,0,4,0,0,0,0,0,1,0,2,0,2,0,0,1,9,1,0,0,8,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,13,3,3,2,0,0,5,0,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,10,0,1,0,0,0,0,0,0,0,7,0,0,2,10,0,0,7,0,0,3,6,0,0,6,9,29,19,7,0,4,0,3,0,2,0,1,2,0,0,1,0,0,0,5,0,0,0,4,0,4,0,0,1,12,21,11,0
71,0,0,0,0,0,12,2,0,5,0,8,0,3,0,0,0,0,0,5,2,0,0,5,11,2,0,1,1,0,4,2,2,7,0,0,0,0,1,1,0,0,2,0,0,2,6,0,1,5,0,0,0,0,0,0,14,4,0,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,8,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,9,0,0,0,2,3,12,2,2,1,0,0,5,0,0,0,0,0,0,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,5,6,0,0,0,9,0,2,6,5,0,2,5,0,0,5,19,28,18,6,0,4,0,2,0,2,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,9,0,0,2,12,20,13
72,0,0,3,0,0,2,9,5,0,8,0,7,0,1,1,3,0,0,0,4,0,0,7,8,18,8,3,0,0,1,3,1,1,6,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,3,1,7,1,0,0,4,11,1,0,1,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,16,6,0,0,6,2,0,0,0,7,0,0,0,3,1,0,0,0,0,0,1,6,0,0,0,0,2,8,9,5,0,3,0,1,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,7,0,0,0,0,0,0,0,0,3,9,0,0,1,5,0,5,5,1,0,2,4,0,0,9,16,26,16,9,0,2,0,0,0,0,0,3,2,1,0,0,0,0,0,8,0,3,0,0,0,6,0,0,2,10,19
73,0,0,0,0,0,2,0,9,7,0,9,0,6,0,1,1,2,0,2,5,4,0,0,7,8,16,8,1,0,0,6,8,3,2,4,1,0,1,0,0,0,6,0,0,5,2,0,2,0,1,3,0,7,0,1,2,1,9,0,0,1,0,0,0,4,0,0,0,2,1,0,0,0,0,0,6,13,7,1,1,7,2,0,0,0,4,0,0,0,3,2,0,0,0,5,2,0,7,0,5,0,0,0,7,9,2,0,4,0,1,0,0,0,0,2,1,12,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,4,2,7,0,1,0,0,1,0,2,0,3,6,0,0,0,10,0,7,2,0,0,0,5,0,0,8,16,23,16,7,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,5,0,2,0,2,0,5,0,0,2,15
74,0,0,0,0,0,0,0,0,7,5,0,6,0,5,0,0,0,10,0,2,13,3,0,0,4,6,14,4,0,0,0,6,6,3,0,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,8,8,0,8,0,0,1,0,0,0,2,0,0,0,0,0,0,3,13,7,1,1,15,5,8,0,0,0,0,8,0,3,10,0,0,0,3,0,0,3,0,2,0,0,0,5,5,0,0,0,8,9,0,0,0,0,2,2,10,2,1,8,8,0,0,9,0,0,8,0,0,0,0,0,0,5,12,10,5,0,0,0,0,0,0,1,0,0,2,0,0,0,8,0,3,0,0,0,0,1,0,0,7,13,21,12,6,0,8,0,0,8,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,5
75,0,0,0,0,0,0,0,0,0,7,4,0,4,2,5,0,0,0,10,1,3,9,2,0,0,1,6,11,1,0,1,1,6,13,3,0,4,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,8,5,12,5,7,0,0,0,0,8,7,3,7,0,1,0,1,0,0,4,0,0,0,0,0,2,5,0,0,0,8,6,0,0,0,0,3,3,17,7,1,8,6,7,0,11,1,0,5,0,0,7,0,1,7,5,12,8,4,0,0,0,0,0,2,1,0,0,2,0,1,0,8,0,3,0,0,0,0,0,0,2,3,13,18,14,4,0,5,0,0,8,0,0,0,2,0,0,7,0,0,0,1,0,0,0,0,0,0,2,1
76,0,0,1,0,0,0,0,1,0,1,6,2,0,6,4,6,0,0,0,9,0,0,9,3,0,0,2,3,8,3,0,0,0,6,11,2,6,4,4,0,2,0,0,0,0,0,0,6,0,0,2,0,2,6,0,2,0,0,0,0,2,10,7,0,4,0,0,1,6,0,0,2,0,0,0,0,0,0,2,11,6,5,2,9,5,4,0,0,0,2,8,4,0,4,0,0,0,0,0,0,1,0,0,0,1,0,3,4,0,0,0,4,2,0,0,0,0,3,7,16,6,0,7,6,4,2,8,0,0,6,0,0,3,0,1,4,2,11,7,3,6,0,0,0,2,3,0,0,2,0,0,2,0,4,6,9,0,0,0,0,0,2,0,4,10,20,11,1,0,2,0,1,10,2,0,2,0,6,0,8,0,1,0,0,0,0,6,0,0,2,1
77,0,0,0,0,0,0,0,0,1,0,0,4,0,2,6,4,4,0,0,1,9,0,0,9,2,0,0,0,0,8,4,1,0,7,4,10,2,13,3,1,0,3,0,0,1,0,0,0,4,0,0,1,0,2,5,0,0,0,0,0,0,4,10,6,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,1,18,8,2,2,8,1,1,0,0,0,9,8,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,10,6,16,6,0,14,6,6,0,8,0,0,2,7,0,4,7,1,4,1,10,5,3,5,0,0,2,2,0,0,0,0,1,0,2,0,4,6,7,0,0,0,0,2,0,0,1,12,16,11,1,0,2,0,1,10,0,2,0,0,13,3,4,0,0,0,0,0,0,3,0,2,3
78,0,0,1,0,0,0,0,1,0,2,0,0,3,2,4,7,3,1,0,0,0,6,0,1,9,0,1,0,0,2,7,3,0,0,5,3,16,6,10,0,3,0,0,0,0,0,0,6,0,3,2,0,3,6,1,4,0,0,0,0,0,2,1,10,3,0,0,1,6,0,1,2,0,0,0,0,0,0,0,0,8,15,5,0,2,5,0,0,0,2,0,6,4,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,9,6,13,5,4,11,8,3,0,4,1,0,2,3,0,4,4,0,3,0,9,11,2,1,0,2,3,0,0,2,0,0,2,0,0,6,10,4,6,0,0,0,2,0,1,0,3,9,13,8,0,0,3,2,3,7,2,0,6,3,14,4,5,0,0,0,0,6,0,0,2,1
79,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,3,0,0,8,0,0,8,0,0,4,1,0,4,2,6,12,14,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,18,8,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,15,5,0,3,4,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,9,1,1,6,16,6,0,0,9,0,2,0,0,0,0,0,0,0,6,8,2,0,0,0,3,8,0,2,0,0,0,0,0,3,14,4,6,0,0,0,3,0,0,0,4,5,12,9,0,0,0,0,11,2,3,0,2,4,22,12,1,8,0,0,0,6,0,0,0
80,0,0,3,0,0,0,0,3,0,3,0,0,1,0,1,3,0,0,0,0,0,0,8,6,7,0,11,1,0,9,0,0,3,0,0,2,2,5,9,10,11,1,0,0,0,0,0,0,0,0,1,7,1,0,0,2,0,2,0,0,0,0,0,7,8,17,7,3,0,0,0,1,0,0,0,7,0,0,0,0,0,0,5,12,12,2,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,6,13,3,3,0,8,0,1,0,0,0,0,0,0,0,4,4,1,0,3,0,0,9,0,1,3,0,0,0,0,4,12,2,2,0,0,0,6,0,0,0,1,2,9,6,3,1,1,1,9,0,3,0,5,12,25,15,3,7,0,0,0,3,0,0
81,0,0,0,0,0,0,0,0,2,0,1,0,0,9,0,0,2,0,0,0,0,0,0,7,4,3,1,7,0,0,9,0,0,5,0,0,4,4,0,5,10,11,1,0,0,0,0,2,0,0,0,0,7,3,0,0,0,0,0,0,0,8,0,0,2,7,13,6,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,10,8,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,7,8,0,5,9,2,0,2,4,0,3,0,0,0,0,0,2,0,0,3,9,0,0,0,0,5,0,0,2,0,2,2,0,2,8,0,1,8,0,0,2,8,0,0,0,0,8,5,3,1,0,9,5,2,5,0,2,13,24,14,2,3,2,0,0,11,1
82,0,1,0,2,1,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,3,0,0,5,5,1,2,7,0,0,7,0,0,5,0,0,2,4,2,5,8,13,3,0,0,1,0,0,0,0,0,0,5,2,0,3,1,1,0,0,0,5,0,0,2,14,11,4,4,2,0,3,2,1,0,2,2,0,0,0,0,2,0,2,13,9,2,0,0,0,0,2,3,0,2,0,0,1,0,0,2,2,0,0,8,0,0,4,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,7,2,0,4,2,0,0,0,0,0,0,0,1,2,0,0,7,2,0,0,2,3,0,0,4,0,0,2,0,4,6,0,0,11,1,1,0,11,1,1,3,0,6,5,3,1,0,12,3,0,3,0,3,12,24,14,3,1,4,1,1,9
83,0,5,0,4,7,1,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,10,2,6,1,4,0,0,7,0,0,5,0,0,1,8,0,3,12,17,7,0,5,0,0,0,0,0,0,0,5,2,1,8,6,0,0,0,0,2,0,0,4,11,8,4,8,0,1,7,7,0,4,2,2,0,0,0,4,0,0,3,18,13,3,0,0,0,4,3,1,0,0,0,5,0,0,4,6,0,0,4,5,0,4,0,0,4,6,3,3,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,6,0,4,2,0,0,0,0,0,0,0,0,5,2,0,0,11,1,0,4,0,0,0,4,1,0,0,2,4,3,3,0,1,8,6,0,1,7,6,2,0,0,3,2,2,0,2,9,0,0,2,0,2,12,24,19,9,5,9,0,0
84,0,0,4,0,4,12,2,4,5,0,0,0,0,0,0,0,5,0,5,2,0,0,0,0,0,0,9,2,4,0,6,2,5,7,0,0,4,0,0,0,7,2,2,11,19,12,2,4,0,0,0,0,0,0,0,10,1,1,8,4,0,0,0,0,0,0,0,3,10,8,3,7,0,0,7,6,0,4,2,2,0,0,0,2,0,0,8,17,11,2,0,0,0,3,5,6,0,0,0,7,0,0,3,5,0,0,3,5,0,2,0,0,3,5,8,3,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,6,0,6,2,0,0,0,0,0,0,0,0,10,1,0,1,9,0,0,6,0,5,0,3,0,0,0,1,3,2,2,0,0,8,5,0,0,7,5,0,0,0,2,0,1,0,1,9,0,0,1,0,2,17,24,18,8,5,8,2
85,0,0,3,0,0,3,9,5,3,8,0,0,0,0,1,3,0,2,0,4,0,0,7,3,7,0,3,6,0,5,0,5,1,4,6,0,0,3,0,0,1,6,0,1,10,18,9,2,1,0,1,7,1,0,0,0,7,0,0,5,1,0,0,7,0,0,0,3,3,8,4,4,4,0,0,14,4,0,2,0,1,0,0,0,9,0,0,7,14,12,2,0,0,0,2,4,3,0,0,0,3,0,0,10,8,0,3,1,1,0,0,0,0,0,4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,5,0,0,0,0,0,0,0,0,0,8,4,0,0,10,0,0,9,0,1,0,3,0,0,0,0,0,0,0,3,0,6,2,0,0,4,2,3,1,1,0,0,0,0,0,12,2,3,0,0,7,14,24,14,5,3,7
86,0,0,0,1,0,0,2,6,4,0,7,0,0,0,0,0,0,0,1,0,1,0,0,4,0,6,0,2,4,0,4,0,4,0,1,5,0,0,1,0,0,0,4,0,0,9,17,7,0,0,0,0,4,0,0,0,0,6,0,0,2,0,0,0,5,0,0,0,0,2,6,1,2,2,0,4,12,3,0,1,0,0,0,0,0,7,0,0,4,11,10,0,0,0,0,1,0,2,0,0,13,3,0,0,7,6,0,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,8,0,0,8,0,0,0,0,0,0,13,3,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,6,14,22,13,3,2
87,0,0,0,0,0,0,0,2,6,4,0,5,0,2,0,0,0,0,0,2,0,0,0,0,3,0,6,0,0,4,1,5,0,11,1,0,5,7,0,0,0,1,0,1,1,0,7,17,7,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,2,11,2,0,8,0,0,0,0,0,4,0,0,4,18,10,0,0,1,0,0,0,0,1,3,10,0,0,0,4,6,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,7,0,2,0,0,0,0,0,11,1,1,8,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,9,0,0,5,0,0,0,0,0,3,11,5,0,0,0,4,0,4,0,0,0,1,0,0,0,2,0,0,7,0,0,10,0,0,0,0,6,12,19,15,5
88,0,0,0,0,0,0,0,0,2,6,3,0,3,2,2,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,5,2,5,7,9,0,0,12,3,0,0,1,0,0,2,1,0,7,15,6,0,0,0,0,3,0,0,0,0,3,0,2,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,10,1,7,8,0,0,0,0,0,1,0,0,11,18,8,0,1,1,0,0,0,1,0,0,7,0,0,0,4,5,0,0,0,0,0,0,0,0,1,5,13,5,0,0,0,7,7,2,0,0,0,0,0,7,8,2,8,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,9,0,0,5,0,0,0,0,0,1,13,3,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,7,7,0,0,8,0,0,0,0,3,9,21,16
89,0,5,0,4,5,0,5,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,2,0,0,3,2,2,6,9,0,2,11,7,0,0,5,4,0,2,6,0,5,15,5,0,0,0,0,3,1,5,5,0,0,0,0,1,0,0,1,0,0,0,4,0,1,6,5,0,4,0,1,10,0,3,12,2,0,1,5,4,0,0,1,7,22,12,0,1,0,0,5,0,0,4,4,4,0,4,0,4,9,0,0,4,4,1,0,0,0,0,3,10,1,0,0,0,3,3,1,0,4,0,0,0,11,6,0,4,4,0,0,0,0,0,4,0,0,0,6,0,0,4,0,0,9,4,0,2,0,0,4,0,0,3,14,4,5,0,3,0,5,2,0,0,0,0,0,0,3,0,0,4,6,0,0,7,0,5,0,4,8,11,19
90,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,8,0,0,8,0,0,0,0,0,3,0,1,0,0,0,1,2,0,6,6,0,1,7,5,0,0,1,4,0,0,3,0,5,13,3,0,0,0,0,0,0,1,13,8,0,8,0,0,0,0,0,0,0,0,2,0,0,2,2,0,4,0,1,10,8,2,20,10,0,0,1,12,2,0,9,12,18,12,2,0,0,0,5,0,0,0,1,2,0,2,0,0,17,8,0,0,0,0,0,0,0,0,1,18,9,0,0,8,2,0,9,0,2,0,0,1,11,6,8,12,2,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,5,1,0,0,0,0,1,0,0,4,12,2,4,0,11,1,1,10,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,2,0,0,7,11
91,0,5,0,7,5,0,8,0,3,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,5,0,8,0,0,0,0,0,0,1,0,3,3,0,5,4,3,4,4,0,4,5,0,0,0,3,10,0,0,0,0,1,5,5,3,9,4,0,5,0,0,1,0,0,0,4,0,3,4,5,0,6,0,4,0,0,6,12,10,17,11,5,4,2,9,0,0,13,13,16,12,2,0,5,0,4,4,4,0,0,6,0,2,4,7,13,12,4,1,0,0,0,0,0,0,8,14,6,0,0,4,1,0,13,3,1,0,4,1,8,2,4,9,2,0,0,0,4,0,0,0,4,0,0,4,0,1,0,4,2,0,0,0,4,0,0,0,1,2,17,7,5,1,16,6,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,6,5,0,5
92,0,0,8,0,4,4,0,11,1,6,0,0,0,0,1,3,0,0,0,7,0,0,16,6,7,0,8,0,5,1,0,0,0,0,0,0,0,2,0,0,6,3,0,0,3,0,1,5,0,0,1,10,11,1,0,0,0,0,2,2,0,7,1,7,2,0,0,4,0,0,0,5,0,0,1,12,2,4,0,2,0,0,2,9,17,14,8,1,1,3,8,0,3,10,12,15,9,0,0,4,0,0,0,11,3,0,9,0,0,1,4,9,8,1,0,0,0,0,0,0,0,5,11,5,0,0,1,0,3,16,6,0,0,3,0,5,0,1,7,0,0,0,0,3,0,3,0,1,1,0,3,3,0,0,4,2,0,0,0,0,0,0,0,4,7,15,5,2,6,13,3,3,8,1,0,0,0,1,0,3,0,3,0,0,0,0,10,0,3,3,0
93,0,4,0,13,4,3,8,1,10,0,5,0,0,0,0,0,0,0,0,0,3,2,6,13,3,11,1,12,2,2,0,0,0,0,0,0,0,0,2,5,0,3,8,5,0,2,4,0,2,0,0,0,7,7,0,0,2,4,4,0,0,0,3,0,7,1,2,0,0,0,5,0,7,5,4,2,17,7,3,0,0,0,5,0,7,19,18,13,3,0,0,4,5,5,7,11,12,8,4,0,2,5,5,1,8,8,0,8,5,0,0,9,14,10,0,0,0,0,0,0,0,0,2,8,1,0,0,0,5,6,16,6,5,0,0,0,1,0,0,4,0,0,5,0,0,0,8,0,0,6,0,0,2,5,0,0,1,0,5,0,0,0,2,0,8,5,17,7,6,8,9,0,0,5,1,0,2,0,0,0,3,0,0,0,0,4,0,15,5,0,0
94,0,0,2,3,12,2,2,6,0,8,0,13,3,0,0,0,0,0,0,0,0,2,1,4,12,2,9,2,16,6,0,0,0,0,8,0,0,0,4,1,4,0,2,7,3,0,1,2,0,0,0,0,0,5,5,0,0,1,3,1,0,0,0,2,4,15,5,0,0,0,0,4,0,6,4,3,7,15,5,1,0,0,0,2,0,9,18,17,10,2,0,0,3,4,3,5,8,10,7,2,0,1,4,4,0,7,6,0,7,2,0,0,8,13,8,0,0,2,0,0,0,0,0,0,5,0,4,0,0,3,10,14,5,3,0,0,0,0,0,0,2,0,0,3,0,0,0,12,2,0,4,0,0,1,3,0,8,0,0,2,0,0,0,0,0,5,7,14,6,5,5,7,0,0,9,0,0,0,0,0,4,1,0,4,0,0,2,5,14,4,0
95,0,5,0,6,8,12,7,0,6,0,8,3,10,0,0,0,0,0,0,0,0,1,0,0,2,17,7,14,6,13,4,0,0,0,0,8,0,0,0,8,0,2,4,6,5,3,5,0,0,0,0,0,0,0,5,5,1,5,6,0,0,0,0,0,1,5,16,6,0,0,4,0,5,4,11,1,7,7,15,5,0,0,4,0,0,1,14,22,13,7,0,0,4,4,2,3,2,8,15,5,1,4,5,1,1,4,4,6,4,3,0,4,4,9,13,8,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,7,18,8,0,0,0,0,0,0,0,2,4,0,0,0,4,2,9,6,0,1,0,4,0,0,0,8,4,0,0,0,1,0,5,0,6,4,19,9,1,2,4,0,0,5,1,0,0,0,0,1,0,0,4,5,0,6,10,10,2
96,0,0,4,0,2,7,8,6,0,5,0,5,2,18,8,0,0,0,0,0,0,0,0,0,0,7,16,6,9,6,13,4,0,2,0,0,10,2,0,0,8,0,0,0,6,4,0,7,0,0,0,0,0,2,0,4,1,0,1,5,0,8,0,0,0,0,6,15,8,0,0,4,0,1,1,9,0,5,5,13,7,0,0,3,0,0,4,10,21,13,9,0,0,0,4,1,2,0,5,15,5,0,0,3,0,0,3,2,2,3,2,0,0,0,8,11,8,0,2,0,0,0,0,2,0,8,0,0,0,3,0,4,8,18,10,0,0,0,0,0,2,0,0,3,8,0,0,0,2,5,6,0,0,0,6,2,0,0,4,0,0,8,0,0,0,13,3,5,9,15,8,0,2,4,0,8,1,3,2,0,0,0,0,0,0,0,7,0,2,18,10
97,0,0,0,3,0,2,7,7,6,0,10,0,4,8,17,7,0,0,0,1,0,0,0,0,0,0,6,16,6,8,7,14,4,0,0,5,0,9,0,0,0,9,0,0,1,6,4,0,6,5,0,0,0,0,7,0,2,1,0,1,5,0,8,0,0,0,0,5,14,13,3,0,2,0,1,0,8,5,10,10,12,7,0,0,1,0,0,3,11,20,12,9,0,0,1,4,0,7,0,6,14,4,0,0,2,0,0,8,1,2,3,1,0,0,0,13,12,6,0,1,0,0,0,0,2,0,5,0,0,0,0,0,3,9,17,10,0,0,5,0,0,7,0,0,1,7,0,0,0,1,6,5,0,0,0,5,0,5,0,3,0,0,6,0,0,3,11,3,5,7,15,7,0,1,1,0,6,0,2,1,0,0,0,0,0,0,0,6,0,8,19
98,0,5,0,4,8,0,7,4,7,3,0,9,0,0,7,14,4,0,0,0,0,1,0,0,0,5,0,11,15,5,6,5,14,4,0,0,2,0,8,4,0,0,13,4,0,1,11,1,0,6,2,0,0,0,0,7,1,7,6,0,0,1,0,5,0,0,1,0,4,14,17,7,1,6,5,0,4,8,5,10,7,8,11,1,0,2,5,4,1,8,17,8,13,3,0,1,1,0,12,2,5,18,8,0,0,6,0,0,12,2,0,7,5,1,0,3,11,8,3,0,0,0,0,0,0,0,0,1,4,0,0,0,4,1,7,13,6,0,0,2,0,0,11,1,0,0,11,1,0,4,0,3,5,4,0,0,4,0,9,0,0,0,1,3,5,0,4,7,8,6,5,12,4,0,0,0,1,3,0,0,0,0,0,0,0,5,0,4,11,1,9
99,0,4,2,5,8,7,4,4,3,4,2,0,6,0,0,4,11,1,0,0,0,2,0,0,0,4,2,4,11,12,2,3,4,11,3,0,0,0,0,13,3,0,5,18,8,0,5,7,0,0,3,0,0,0,0,0,9,5,11,2,0,0,0,0,5,0,2,0,0,4,19,14,9,6,10,1,5,3,7,4,7,3,13,7,0,2,6,10,0,0,7,13,13,15,5,0,0,0,4,9,0,10,23,13,1,5,3,0,5,8,0,5,12,7,0,0,1,7,5,0,0,0,0,0,0,0,0,0,6,1,0,0,5,1,0,3,9,3,0,0,0,0,5,10,0,0,5,11,1,5,1,0,2,10,0,0,0,3,5,7,0,0,2,0,7,1,2,0,11,10,2,2,9,1,0,0,2,0,0,0,0,0,0,0,0,4,1,5,8,7,0
100,0,0,4,0,2,8,4,4,4,3,3,0,0,8,0,0,2,11,1,1,0,0,1,0,0,0,4,0,1,11,13,3,3,11,9,2,0,7,0,3,13,4,0,8,19,9,0,5,5,0,0,2,0,0,0,0,0,6,2,11,2,2,0,0,0,3,0,2,0,0,9,19,10,6,3,9,0,4,2,6,11,7,3,13,6,0,0,3,10,0,7,7,10,9,16,6,0,0,0,5,7,0,11,22,13,3,5,2,0,5,8,0,2,8,7,0,1,2,14,4,0,0,0,7,0,2,0,0,0,6,0,7,0,6,8,0,3,7,2,0,0,0,0,5,12,2,0,1,11,1,6,1,0,0,10,0,0,0,0,3,5,2,0,2,0,9,0,2,1,7,10,2,2,9,0,2,0,2,7,0,0,0,0,0,0,0,4,0,2,10,8
101,0,0,0,0,0,0,4,4,2,4,1,5,0,0,9,0,0,1,9,0,0,0,0,1,0,0,0,0,0,2,10,12,2,4,13,7,2,1,6,0,4,12,2,0,9,17,7,0,3,3,1,0,3,0,0,0,0,0,2,1,9,1,0,0,0,2,2,0,2,0,0,10,16,6,2,3,5,0,2,0,7,9,3,3,13,3,0,0,1,11,1,5,3,7,8,14,4,0,0,0,2,3,1,11,22,12,3,3,0,0,3,4,0,0,6,5,0,11,4,12,2,0,0,1,5,0,1,0,0,0,5,1,3,0,7,6,0,1,5,0,0,0,0,0,4,12,2,0,2,7,0,6,0,0,0,10,2,0,0,0,1,4,0,0,0,0,6,0,0,0,5,10,3,3,8,0,0,0,3,7,0,0,0,0,0,0,0,0,0,1,9
102,0,1,0,2,1,0,1,2,3,0,3,1,2,0,0,7,0,0,0,7,0,3,0,0,0,1,0,1,0,0,0,8,11,1,4,12,5,0,1,8,0,2,14,4,0,8,18,8,0,2,3,0,0,1,0,0,3,1,1,0,0,5,0,0,0,0,9,0,0,1,2,0,13,18,8,0,5,4,0,1,0,4,11,1,3,16,6,2,0,1,9,0,7,6,5,7,11,3,1,0,0,4,5,1,10,24,14,2,5,0,0,5,6,3,0,5,3,1,9,2,9,0,0,0,0,1,0,0,2,0,0,3,3,1,0,4,3,0,0,2,0,0,2,0,0,2,14,4,0,4,5,0,5,2,0,0,10,1,2,0,0,0,7,0,1,0,3,3,1,3,0,3,10,3,3,4,3,0,0,1,7,0,0,0,0,1,0,2,1,0,0
103,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9,0,3,9,3,0,0,5,0,4,12,3,0,8,15,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,3,11,17,7,0,4,3,0,0,0,2,8,0,6,15,5,0,0,0,6,0,5,5,4,3,10,2,0,13,3,2,1,0,12,21,13,3,2,0,0,3,4,2,0,4,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,4,12,2,0,3,2,0,3,0,0,0,9,0,15,5,0,0,4,0,0,0,0,2,0,0,0,0,7,1,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0
