,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
105,0,0,0,0,0,0,4,0,0,0,2,8,0,4,0,0,0,0,0,0,2,8,3,5,7,1,0,9,15,5,0,0,0,0,0,0,0,0,4,8,5,12,6,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,10,5,0,0,0,0,0,9,0,0,0,8,0,4,11,18,8,5,0,13,21,13,3,8,0,0,0,4,0,5,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,2,5,0,0,0,15,23,23,13,1,0,0,0,4,9,17,20,14
106,0,0,5,2,0,0,0,9,2,0,2,0,6,2,3,0,0,0,0,0,0,0,10,3,5,4,0,0,8,14,4,2,0,0,0,0,0,0,0,4,7,3,17,7,0,10,0,0,2,0,0,0,5,1,1,0,0,5,2,0,0,0,0,0,0,12,10,0,0,0,0,0,8,2,0,0,5,0,6,10,17,7,5,3,12,21,12,2,10,0,0,2,3,0,4,2,0,0,0,0,0,0,2,10,0,0,2,0,0,0,0,1,4,0,0,5,20,21,22,12,1,0,0,0,3,14,16,18
107,0,0,0,4,1,0,0,0,8,0,0,0,0,5,4,0,0,0,2,0,2,0,0,10,0,2,2,0,2,5,16,6,2,1,1,6,2,2,0,0,1,5,7,19,9,0,6,0,0,0,2,0,0,5,1,0,0,0,4,3,2,0,1,2,0,2,11,6,0,0,0,0,0,7,2,0,0,4,0,8,10,14,4,2,4,12,23,13,1,6,0,0,0,1,2,6,0,0,0,2,0,1,0,1,12,2,0,0,1,2,0,0,0,1,0,0,10,17,22,21,12,3,0,0,0,4,11,13
108,0,0,0,1,3,0,0,0,1,7,1,0,0,1,3,2,0,0,0,7,0,2,1,0,10,0,1,7,0,1,6,17,7,1,0,0,5,1,0,5,0,0,5,9,19,10,0,4,1,0,0,1,0,0,4,0,0,0,1,3,1,0,0,0,2,1,2,10,4,0,0,0,0,1,6,2,0,5,5,0,6,7,14,4,1,3,13,23,14,4,4,1,0,0,0,0,5,0,0,0,2,0,1,1,2,11,3,0,0,0,1,0,0,0,0,0,0,10,16,21,20,11,2,0,0,0,2,8
109,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,7,0,14,4,2,1,0,9,0,0,7,0,1,7,17,9,3,2,7,12,2,0,3,0,0,5,9,19,9,1,4,0,7,0,0,0,0,1,0,0,0,3,3,2,2,7,0,2,0,0,8,2,0,0,0,0,1,4,1,0,5,12,2,5,4,10,6,1,3,11,23,13,3,4,0,0,0,0,0,2,0,0,0,4,0,1,1,1,11,1,2,7,0,0,0,0,0,0,0,0,12,15,21,27,17,5,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,6,4,12,4,2,0,0,7,0,0,4,0,1,7,23,15,5,4,9,9,1,0,1,0,0,3,9,16,12,2,1,2,7,0,0,0,0,0,0,0,6,2,3,8,4,5,0,1,0,0,5,0,0,0,0,0,0,1,0,0,7,15,5,2,0,16,6,0,1,11,20,11,3,1,0,0,0,0,0,0,0,0,6,2,0,0,0,1,8,7,4,4,0,0,0,0,0,0,0,6,11,15,23,24,14,2,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,1,8,2,11,4,0,0,0,6,2,0,6,0,1,13,24,21,11,6,6,8,0,0,0,2,0,2,6,16,11,1,3,2,6,0,0,0,0,0,0,1,8,2,4,10,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,2,7,12,2,0,6,16,8,0,1,8,18,10,0,0,2,2,0,0,0,2,0,1,3,1,2,0,0,0,9,9,0,0,0,0,0,0,0,0,1,5,11,17,19,21,11,1,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,3,6,2,11,1,0,0,0,5,0,0,6,0,7,19,25,23,13,3,5,5,0,0,0,0,0,0,9,16,8,3,3,1,6,0,0,0,0,0,6,0,8,8,6,8,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,5,4,9,0,6,6,15,6,0,0,8,18,8,0,0,1,0,0,0,0,0,6,0,3,0,1,0,0,6,11,6,0,0,0,0,0,0,0,6,0,5,13,14,16,18,10,0,0
113,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,1,10,2,0,0,0,3,0,0,2,0,9,16,21,19,14,4,6,9,0,0,0,0,0,0,6,15,5,0,1,0,2,0,1,0,0,0,1,0,4,4,2,5,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,6,3,17,7,2,5,11,3,0,4,8,19,12,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,11,6,1,1,0,4,0,0,0,2,0,3,13,15,17,16,11,8
114,0,0,0,0,0,1,9,0,0,2,0,0,0,1,0,5,0,3,0,0,0,0,0,0,2,8,5,0,0,0,0,0,0,0,0,6,14,19,17,12,9,5,8,0,0,0,2,0,0,7,13,3,0,0,0,0,5,0,0,0,0,0,0,2,0,0,4,2,8,6,4,0,0,0,0,0,0,0,0,0,0,0,7,7,14,4,0,1,8,5,0,1,13,18,8,0,3,2,3,0,1,0,0,0,0,0,0,5,0,0,4,13,11,1,0,0,3,0,0,0,0,0,5,11,20,16,21,12
115,0,0,0,0,0,0,6,9,0,4,0,0,0,0,0,1,4,1,0,0,0,0,0,0,5,0,9,5,0,0,0,0,0,0,0,0,4,11,16,17,13,8,5,4,0,0,4,0,0,5,4,10,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,8,3,9,7,0,0,0,0,0,0,0,0,0,0,0,5,6,4,11,1,0,0,12,4,0,3,12,14,4,1,8,3,0,5,0,0,0,0,0,0,1,2,0,4,8,14,8,0,0,0,0,0,0,0,0,4,2,12,20,17,20
116,0,0,0,0,10,0,0,5,8,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,4,0,0,0,0,0,0,0,0,3,7,15,13,10,7,4,2,0,0,1,0,0,4,2,9,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,5,2,10,0,0,2,9,3,0,2,11,13,3,0,5,2,0,4,0,0,0,10,0,0,0,1,0,1,4,10,18,8,0,0,0,10,0,0,0,0,2,11,16,13
117,0,0,0,0,0,11,1,0,2,10,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,4,0,4,2,0,0,0,0,0,0,0,0,1,5,20,12,9,3,0,0,2,0,0,1,0,0,1,5,0,0,5,0,0,1,0,0,0,0,0,0,0,2,5,9,3,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0,2,1,6,8,0,1,7,16,6,3,1,3,0,0,0,0,0,7,5,0,0,3,2,6,2,8,17,7,0,0,0,6,0,2,0,5,1,16,17
118,0,0,0,0,0,1,16,6,0,6,8,0,0,0,0,1,4,1,0,0,0,0,0,0,5,0,1,4,0,3,0,0,0,0,0,0,0,0,0,1,10,19,12,5,0,0,4,0,0,5,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,4,3,6,10,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,1,0,7,7,0,0,8,21,11,0,6,0,0,0,0,0,0,8,2,0,4,7,3,3,0,7,17,7,0,0,0,3,4,0,1,5,6,15
119,0,0,0,0,0,0,6,15,5,0,5,5,0,0,2,0,0,2,3,0,2,0,0,0,0,2,0,0,6,0,5,0,0,1,1,6,2,2,0,0,0,8,18,14,4,0,0,4,0,0,7,0,0,0,0,0,0,0,4,1,2,0,1,2,0,0,0,0,1,0,4,7,0,0,1,0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,2,0,0,5,9,2,0,11,19,13,3,7,0,0,2,0,0,0,9,4,0,0,4,0,2,0,7,14,8,0,0,2,0,1,0,0,2,5
120,0,0,0,0,0,0,0,5,15,5,0,13,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,0,0,0,8,17,22,12,0,0,4,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,12,4,0,0,9,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,2,0,0,4,8,0,1,8,18,9,1,15,5,0,0,0,0,0,7,0,0,0,1,0,0,0,15,12,6,0,0,0,0,0,0,0,0
121,0,0,5,2,0,0,0,5,7,14,7,3,11,5,0,0,0,0,0,0,2,0,12,2,0,0,0,0,0,0,2,2,5,0,0,0,0,3,0,0,0,0,5,7,15,24,14,2,2,4,0,0,12,2,0,0,0,5,2,0,1,0,0,0,0,12,5,0,0,0,0,2,11,6,0,0,6,0,2,0,0,0,0,0,0,0,0,0,12,2,0,2,1,0,0,3,7,0,0,8,18,8,5,17,7,0,2,0,0,0,6,0,0,0,0,0,5,5,14,11,6,0,0,0,0,5,0,0
122,0,0,0,5,1,0,0,0,5,4,14,5,1,11,4,0,0,0,2,0,2,0,2,12,2,0,0,0,0,0,0,2,2,11,6,1,2,2,0,0,0,0,0,4,5,15,21,17,7,0,6,0,2,12,2,0,0,0,5,8,0,1,6,2,0,2,11,2,0,0,0,0,1,11,6,0,0,5,0,4,3,0,0,0,6,0,0,0,2,9,0,0,0,0,0,0,1,4,0,0,8,24,14,7,16,6,0,0,6,2,0,3,0,0,0,0,0,3,11,13,11,8,0,0,0,0,2,0
123,0,0,0,0,1,2,1,0,0,7,4,10,4,1,7,9,0,3,0,0,0,0,0,2,13,3,3,0,0,0,0,0,0,1,8,3,0,0,0,0,5,0,0,0,0,5,17,18,14,8,0,2,0,2,8,0,5,0,0,2,4,0,0,4,0,0,1,13,7,5,3,0,0,1,7,2,0,0,2,0,1,1,1,1,0,2,0,0,0,4,8,0,5,0,0,0,3,2,7,0,1,14,20,11,6,12,3,5,0,4,4,2,8,0,0,0,0,0,1,7,9,9,10,0,5,0,5,3
124,0,0,0,0,0,0,0,0,0,0,7,12,7,4,0,3,6,0,1,0,0,8,0,0,3,10,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,8,0,7,14,18,10,6,0,0,0,2,5,0,3,0,0,1,2,0,0,12,2,0,3,9,3,2,11,1,0,1,15,5,0,0,0,0,0,0,0,0,0,1,8,0,0,1,8,0,2,0,0,0,0,0,6,0,4,22,20,10,4,12,2,3,0,0,0,0,5,0,0,0,8,0,0,7,7,5,7,0,3,0,1
125,0,0,0,1,0,0,0,0,1,0,1,7,10,8,2,0,2,5,0,6,0,0,9,0,0,0,9,5,1,0,0,1,0,0,0,0,4,0,0,5,0,0,2,0,0,9,0,5,15,18,9,5,0,0,0,1,3,0,4,0,0,0,1,0,2,13,3,0,1,7,2,2,10,2,0,5,12,10,1,0,0,0,0,0,0,0,0,1,9,0,0,2,6,0,0,0,0,0,0,0,6,0,12,23,18,9,5,10,1,2,0,0,0,0,4,0,0,0,7,0,0,6,6,2,5,0,1,0
126,0,0,0,0,0,8,0,0,0,1,0,0,11,7,3,3,0,2,1,0,2,0,0,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,0,0,9,0,5,14,14,5,3,0,0,0,2,1,0,0,0,0,0,0,0,3,11,3,1,2,7,0,0,7,0,0,6,9,7,0,0,1,0,8,0,0,0,0,0,9,4,0,3,10,0,0,0,0,0,0,0,2,2,11,18,14,6,6,6,0,2,0,1,1,0,8,0,0,0,3,0,0,6,7,3,3,1,9
127,0,0,0,0,0,0,4,0,0,0,1,8,1,11,6,0,0,0,0,1,0,10,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,8,0,0,6,0,4,12,14,4,3,0,0,0,0,1,0,0,0,0,0,8,0,1,7,0,0,0,15,5,0,7,8,0,6,9,5,0,0,0,0,6,0,0,8,0,0,6,4,0,0,9,0,0,0,0,0,0,0,10,2,10,16,14,4,4,4,0,0,0,0,0,0,6,8,0,0,3,0,0,3,3,1,0,0
128,0,0,0,0,0,1,1,3,0,2,0,0,7,1,7,11,1,3,0,0,0,0,7,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,5,2,0,3,1,2,8,13,3,0,0,5,0,0,0,0,0,0,0,0,5,0,3,12,5,3,5,13,3,0,3,6,0,3,7,2,0,1,1,0,2,0,0,5,2,0,3,9,0,0,5,3,1,3,0,1,0,0,7,0,6,13,19,9,2,6,2,5,0,0,0,0,2,5,0,0,1,2,0,8,2,6,1
129,0,0,5,2,0,0,1,6,5,0,4,0,0,9,0,6,10,0,2,0,0,0,2,7,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,4,5,1,0,2,4,1,2,3,0,2,13,13,3,0,0,10,2,0,0,0,0,0,0,2,10,0,2,11,4,1,4,15,5,0,0,6,2,2,6,0,0,0,0,0,1,0,2,4,0,2,2,7,0,0,4,3,0,2,0,0,0,2,6,0,8,12,18,8,1,5,1,2,0,0,5,0,1,4,0,0,0,0,0,13,3,4
130,0,0,0,4,1,0,0,0,5,1,0,1,0,0,11,1,3,8,2,1,2,0,0,2,4,0,0,0,5,0,2,1,2,1,1,6,2,2,0,0,0,0,3,7,0,0,0,4,0,0,5,0,3,13,13,3,0,0,9,3,2,0,1,2,0,0,1,6,0,1,9,1,0,5,15,5,0,0,5,4,2,3,0,0,1,0,2,0,0,0,2,0,0,0,9,2,0,1,1,2,0,1,0,0,4,5,0,5,13,20,10,0,2,0,1,0,0,2,1,0,4,2,0,0,0,3,10,0
131,0,0,0,0,14,4,0,0,0,2,0,0,0,0,1,7,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,1,0,0,0,0,0,2,5,0,0,0,3,0,0,3,0,3,11,9,0,0,0,8,2,0,0,0,0,0,0,0,2,0,0,7,0,0,5,13,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,14,4,0,4,12,17,7,0,0,10,0,0,0,1,11,1,3,0,0,0,0,0,6
132,0,7,0,1,4,10,1,0,1,0,3,0,0,1,2,0,5,0,0,6,1,0,1,7,0,0,0,0,2,0,3,1,8,0,1,0,0,5,0,0,0,0,0,2,2,6,0,0,1,0,0,7,3,7,10,9,5,0,1,0,10,3,0,0,0,1,0,0,0,0,0,0,5,1,7,5,9,2,1,0,3,0,0,0,0,7,2,0,1,0,0,1,0,0,2,2,6,0,0,2,0,0,0,1,2,4,15,5,0,4,9,14,4,0,0,8,0,0,0,1,18,8,0,0,0,0,0,0
133,0,0,7,1,0,1,10,1,1,0,1,3,0,1,0,0,0,4,0,5,5,1,1,0,7,0,0,5,0,1,0,4,0,7,0,0,0,0,2,5,0,0,0,0,2,3,5,0,1,1,0,0,7,2,6,9,7,5,1,0,0,8,2,0,0,1,1,0,0,0,0,0,0,6,0,7,2,14,4,0,0,0,0,0,0,0,5,2,1,0,0,1,0,0,0,0,1,6,0,0,2,0,0,1,0,1,5,13,4,0,3,8,12,2,0,0,8,0,0,0,8,17,7,0,0,0,0,0
134,0,0,0,7,0,0,0,8,1,0,0,9,0,0,0,0,0,0,2,0,3,13,3,1,0,4,0,0,4,0,0,0,4,0,5,0,0,0,0,2,1,0,0,0,8,2,0,2,0,0,0,0,0,7,2,3,5,5,5,0,0,0,6,0,8,0,0,0,0,0,0,8,0,0,6,8,4,4,14,4,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,1,3,11,2,0,0,4,9,0,0,0,16,6,0,0,7,13,4,0,0,0,0
135,0,0,5,2,6,0,0,5,10,0,2,0,7,2,0,0,0,0,0,2,0,3,15,5,1,0,3,0,0,3,0,2,0,3,0,4,0,0,0,0,1,0,5,0,0,10,1,0,4,0,0,0,5,0,7,1,2,10,7,4,0,0,0,5,0,10,5,0,0,0,0,0,7,2,0,4,5,4,6,13,3,0,0,0,0,0,0,3,15,5,0,2,0,0,0,0,0,0,0,2,0,0,0,10,0,0,2,0,2,10,1,0,0,1,8,0,5,6,15,5,0,0,6,10,3,5,0,0
136,0,2,0,5,1,1,0,0,5,6,0,1,0,7,10,0,0,0,0,0,2,0,5,17,7,0,0,1,8,0,11,1,4,0,2,2,4,0,0,0,0,0,0,13,3,0,6,0,0,0,0,2,0,7,2,3,0,1,10,6,12,2,0,0,4,0,9,1,0,0,0,0,0,7,4,0,0,3,4,6,11,1,0,0,0,2,8,0,5,11,2,0,0,0,8,8,0,0,0,8,0,0,0,0,18,8,0,0,0,2,6,0,0,0,0,5,0,4,5,14,7,0,0,1,6,2,1,0
137,0,0,2,1,4,0,1,0,1,4,7,0,0,1,5,8,0,0,0,5,0,2,1,7,17,7,0,5,0,7,1,12,2,3,0,1,1,3,0,5,0,0,0,3,13,4,0,4,1,0,0,0,2,0,6,1,1,0,2,9,4,10,1,0,0,5,0,8,0,0,0,0,0,1,6,4,0,5,4,3,4,8,1,0,0,0,0,8,1,4,9,3,0,0,0,6,7,0,0,0,8,0,0,1,8,17,9,0,0,0,1,5,0,0,0,0,5,0,3,4,13,6,0,0,0,6,0,0
138,0,1,2,7,0,1,0,3,5,0,9,7,0,5,1,2,7,0,0,1,5,0,7,2,7,13,5,1,5,0,7,6,13,3,3,0,1,1,0,1,2,0,2,0,3,18,8,0,9,0,0,1,2,3,1,5,0,3,5,2,9,3,10,1,0,5,7,0,5,0,0,0,0,5,2,6,0,1,10,4,2,0,6,0,0,1,0,0,13,3,2,14,4,0,0,0,4,5,0,0,0,8,0,5,1,7,22,12,0,0,0,0,2,0,0,0,2,5,0,2,5,13,3,0,0,2,3,0
139,0,0,0,2,5,0,0,0,3,1,0,17,7,0,4,0,0,4,0,0,0,13,3,7,0,4,10,5,0,2,0,7,6,11,1,0,0,0,0,0,0,0,0,1,8,8,14,5,0,5,0,0,0,2,3,0,1,0,3,3,1,7,1,8,9,0,3,3,0,1,0,8,0,0,5,10,3,0,1,8,1,0,0,2,0,0,0,8,3,9,0,4,10,1,0,0,0,0,2,0,0,0,16,6,4,0,12,18,10,0,0,0,0,0,0,0,0,10,3,0,2,3,9,0,0,0,0,0
140,0,0,0,0,1,1,0,0,0,0,1,7,16,7,0,2,0,0,11,1,7,3,13,3,4,0,4,9,5,0,2,0,7,8,13,3,7,7,0,0,0,0,0,0,0,8,5,15,5,0,12,2,0,0,2,0,0,0,0,5,3,2,9,8,6,9,0,0,1,0,1,0,5,0,0,3,9,2,0,8,9,0,0,0,4,0,0,0,8,0,8,0,2,9,1,0,0,0,0,2,0,2,6,16,6,3,2,10,20,17,7,0,0,0,0,0,0,0,12,2,0,9,0,8,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,6,16,7,0,0,0,7,10,8,5,3,13,3,3,0,3,9,2,0,2,0,9,10,15,10,14,6,0,0,0,0,0,0,0,5,6,15,5,7,12,2,0,0,0,0,0,0,2,5,4,4,16,6,6,8,0,0,0,0,0,0,5,0,0,2,8,2,7,9,8,0,0,2,4,0,0,0,5,0,8,0,1,9,1,0,0,0,0,0,2,0,6,16,6,3,0,12,27,17,5,0,0,0,0,0,0,2,11,2,7,6,0,6,0,0,0
142,0,0,5,2,0,0,0,5,2,0,2,0,0,8,15,6,0,0,0,7,9,6,7,3,13,3,2,0,2,8,1,2,2,0,8,9,14,9,11,6,0,0,5,0,0,2,0,4,8,15,5,7,17,7,0,0,0,5,2,0,1,3,3,6,14,8,11,7,0,0,0,0,0,2,5,0,0,2,10,1,6,6,8,0,0,2,3,0,2,0,3,2,7,0,0,8,0,0,0,0,0,0,0,2,6,15,8,2,2,15,26,16,4,0,0,0,5,0,0,1,11,1,6,3,0,11,1,0
143,0,0,0,2,0,0,4,0,2,7,0,0,0,0,5,17,7,2,0,0,4,5,3,4,7,10,5,1,0,0,4,0,0,0,0,4,6,11,6,10,8,0,0,1,0,0,7,0,1,12,12,2,7,14,4,0,2,0,2,0,0,0,0,0,4,11,7,16,9,2,2,0,0,0,0,1,0,0,0,7,0,3,10,8,0,0,0,0,0,7,0,0,4,6,0,0,10,4,2,0,4,0,0,0,0,5,12,10,0,5,20,31,21,9,0,0,0,1,0,0,1,8,6,3,5,1,13,3
144,0,0,0,1,1,0,0,4,1,1,8,0,0,1,0,7,16,6,1,5,0,4,6,2,4,4,9,10,0,0,0,5,0,0,0,0,3,5,8,11,8,6,0,0,1,1,0,5,1,2,11,11,2,6,13,3,0,2,1,1,0,0,0,0,0,5,11,6,14,7,1,2,0,1,0,0,0,5,1,0,5,0,3,7,7,0,0,0,1,0,5,1,0,2,4,0,0,10,3,0,0,3,0,1,0,0,6,10,9,0,10,19,29,19,8,0,0,0,0,0,0,0,7,3,1,5,3,10
145,0,0,5,2,0,0,0,5,6,0,3,6,0,2,0,0,6,15,5,1,4,0,6,6,2,1,3,9,9,0,0,2,5,0,0,0,0,2,2,8,10,6,11,1,0,3,0,0,7,1,1,11,16,6,6,12,2,5,4,0,0,0,0,0,0,2,10,10,5,13,6,0,1,2,1,0,0,0,7,0,0,2,0,1,6,7,0,0,2,0,0,7,0,0,1,3,0,0,9,2,0,0,1,2,0,0,2,5,9,8,0,9,19,26,18,8,5,0,0,0,0,0,0,4,2,6,4,1
146,0,0,0,5,1,0,0,0,5,3,0,1,4,0,1,0,0,5,17,7,3,2,0,6,3,0,0,2,8,6,0,0,2,11,6,1,2,2,0,1,5,8,5,10,0,0,0,3,0,4,3,1,10,16,6,3,9,1,5,10,0,0,6,2,0,0,1,7,7,3,11,4,0,1,2,0,0,0,0,9,3,0,0,0,7,6,6,0,0,0,0,0,4,0,0,0,1,0,0,8,0,6,0,1,1,0,0,0,11,11,5,0,9,16,25,16,7,3,6,0,0,2,0,0,1,1,3,0
147,0,7,0,1,3,0,0,0,1,2,4,0,0,5,2,0,0,0,7,16,7,3,3,7,3,0,0,0,4,6,8,1,7,2,11,6,1,2,0,0,0,3,8,7,10,1,0,0,4,0,4,10,1,17,23,13,1,9,2,5,12,2,0,6,2,1,0,0,3,3,1,11,2,1,8,2,0,0,1,0,8,0,0,0,0,14,8,6,1,0,0,1,0,2,2,2,0,0,0,2,5,0,6,1,3,0,1,0,1,11,8,2,0,6,14,23,16,7,3,4,7,0,0,0,0,1,0,0
148,0,2,6,0,0,0,0,0,0,0,2,3,0,0,13,3,0,0,0,6,16,6,3,5,3,0,0,0,8,0,14,8,3,6,1,13,6,1,0,0,0,0,2,16,6,10,0,0,0,0,0,6,9,7,19,19,9,0,9,1,13,11,1,0,5,2,0,0,0,0,0,1,7,2,3,7,0,0,0,1,0,3,0,0,0,4,22,12,6,0,0,0,0,0,10,10,0,0,0,8,0,4,0,6,9,2,0,0,0,1,7,4,0,0,5,13,22,15,6,2,6,7,0,0,0,0,0,0
149,0,2,1,6,0,0,0,0,0,0,0,1,0,0,8,9,0,0,0,0,6,15,6,5,1,0,0,0,8,4,8,14,10,2,5,3,13,6,0,0,0,0,0,10,15,6,6,0,0,0,0,2,5,11,9,15,15,8,0,8,9,12,10,1,0,5,1,0,0,0,0,0,0,7,4,2,2,0,0,0,0,0,0,0,0,2,12,21,12,2,0,0,0,0,8,18,8,0,0,8,4,0,3,0,14,8,2,0,0,0,0,3,0,0,0,3,12,21,14,5,4,6,3,0,0,0,0,0
150,0,0,0,1,4,0,0,0,0,0,0,8,0,0,0,4,6,0,0,0,0,14,15,6,1,0,0,0,0,5,3,8,14,8,0,2,3,11,3,0,0,0,0,0,18,15,5,3,0,0,0,0,0,5,11,6,11,13,8,0,7,7,10,8,9,0,3,0,0,0,0,8,0,0,7,12,2,2,0,0,0,0,0,0,0,0,2,20,21,11,0,0,0,0,0,8,15,5,0,0,4,2,8,3,4,12,8,0,0,0,0,0,0,0,0,0,2,20,19,12,5,2,2,0,0,0,0,0
151,0,0,5,2,0,2,0,5,2,0,2,0,6,2,0,0,3,5,0,0,0,4,16,15,6,0,0,0,0,0,4,5,8,13,7,0,1,2,8,3,0,0,5,0,8,20,14,4,5,0,0,0,5,0,5,10,5,16,15,7,0,5,6,9,6,11,5,2,0,0,0,0,7,2,0,5,9,2,4,0,0,0,0,0,0,0,0,10,22,20,10,2,0,0,0,0,7,15,5,0,0,3,0,10,2,3,14,7,0,0,0,0,0,0,0,0,5,10,19,18,12,4,1,0,0,5,0,0
152,0,0,0,3,0,4,1,0,3,1,0,0,8,4,0,0,0,3,4,0,0,0,6,14,14,8,0,0,0,0,0,2,3,6,11,5,0,0,4,6,2,8,0,2,0,10,19,13,3,4,0,0,0,3,0,2,9,6,14,13,4,2,3,5,6,4,9,4,1,0,0,0,0,5,0,0,7,7,0,3,0,2,0,4,0,0,0,0,10,21,28,18,6,8,0,0,0,6,15,5,0,0,0,0,7,0,4,13,5,0,0,0,0,2,0,8,0,2,9,16,16,11,3,3,0,0,4,4
153,0,0,5,2,2,0,4,6,2,2,3,0,0,10,3,0,0,0,2,4,0,0,2,6,14,11,7,0,0,0,0,2,2,2,5,10,4,0,0,4,5,0,13,3,0,2,9,18,15,5,3,0,5,0,3,0,1,14,8,13,12,2,1,2,3,8,9,8,3,0,0,0,0,2,5,0,0,7,9,0,2,0,2,0,3,0,0,0,2,11,19,30,20,8,7,0,0,0,5,14,5,0,0,2,0,6,2,3,12,4,0,0,0,0,1,0,13,3,1,8,16,15,10,0,2,5,0,2
154,0,0,0,2,0,3,1,3,3,4,0,0,0,0,6,8,0,3,0,0,2,0,0,0,7,12,14,5,0,0,0,0,0,0,0,2,8,2,0,0,9,4,3,9,0,0,4,8,15,16,6,0,0,1,0,1,5,4,11,5,9,9,0,0,0,0,7,11,13,8,3,0,0,0,0,1,0,0,4,7,0,0,1,3,0,0,0,0,0,4,10,20,35,25,13,3,3,1,3,4,15,5,0,0,0,0,3,7,2,10,6,2,5,0,0,0,3,9,0,0,6,14,17,8,5,1,10,1
155,0,7,0,1,0,0,0,1,4,0,5,0,0,1,2,2,6,0,3,0,0,2,1,7,0,3,10,13,7,0,2,1,7,0,0,0,2,8,0,0,0,7,4,5,9,1,0,3,9,12,16,13,3,7,8,0,0,5,5,11,7,10,9,0,0,1,0,4,7,9,6,3,0,1,7,0,0,0,1,4,6,0,0,0,3,7,2,0,1,0,2,11,25,33,27,17,5,0,0,5,5,15,5,1,2,0,1,0,7,2,7,3,0,1,0,0,0,3,9,0,7,6,11,13,4,5,0,6
156,0,0,5,0,0,0,0,0,1,0,0,13,3,0,0,0,0,3,0,3,0,8,2,1,3,0,0,10,12,4,0,2,1,5,0,0,0,0,5,0,0,0,5,3,13,9,0,0,3,5,10,16,11,3,7,5,0,0,5,3,10,5,8,7,8,0,0,0,0,3,6,14,4,0,1,15,5,0,0,0,1,3,0,0,0,3,6,10,0,0,0,2,15,22,32,26,16,4,0,0,1,5,23,13,1,0,0,0,0,5,0,3,0,0,0,0,0,8,1,7,0,5,2,8,9,2,1,0
157,0,1,2,10,0,0,0,2,5,0,5,3,11,8,0,0,0,0,3,1,3,0,13,3,0,0,0,1,10,11,4,5,3,1,5,0,0,0,0,6,0,0,2,5,3,18,8,0,5,1,5,11,18,12,4,6,2,2,5,5,3,9,5,8,7,13,3,0,0,0,1,6,13,9,1,5,11,6,5,0,0,0,1,0,0,1,3,6,15,5,0,5,5,13,22,32,24,14,2,0,0,1,13,28,18,6,5,0,0,0,2,0,0,0,0,0,2,0,8,0,8,0,2,0,5,11,1,0
